"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"AvaGrad";339.976;0.0375;0.4947;0.0212;-0.0186;0.2616;"Test";23
"Fisher";144.285;0.0342;0.4942;0.0208;0.1623;0.601;"Test";23
"NBWaVE";93.902;0.0341;0.4943;0.0139;0.5187;0.9343;"Test";23
"CMF";204.674;0.0337;0.4943;0.022;0.0482;0.5791;"Test";23
"NMF";218.121;0.0347;0.4942;0.0194;0.0359;0.5519;"Test";23
"NNLM";103.318;0.0327;0.4942;0.0134;0.0073;0.7711;"Test";23
"AIRWLS";105.058;0.0325;0.4942;0.016;0.4683;0.8829;"Test";23
"Newton";54.681;0.0325;0.4942;0.0179;0.451;0.8784;"Test";23
"C-SGD";30.26;0.0329;0.4942;0.0128;0.4527;0.8731;"Test";23
"B-SGD";20.031;0.0338;0.4943;0.0126;0.3204;0.7828;"Test";23
"AvaGrad";346.928;0.0369;0.0083;0.02;-0.0219;0.2562;"Full";24
"Fisher";94.179;0.033;0.0075;0.0134;0.3302;0.7596;"Full";24
"NBWaVE";114.483;0.0317;0.0072;0.0131;0.5273;0.936;"Full";24
"CMF";205.871;0.0329;0.0075;0.0136;0.0762;0.655;"Full";24
"NMF";218.807;0.0336;0.0076;0.0138;0.0042;0.6793;"Full";24
"NNLM";102.914;0.0317;0.0072;0.0112;0.1002;0.882;"Full";24
"AIRWLS";105.172;0.0315;0.0072;0.0114;0.4739;0.9063;"Full";24
"Newton";54.503;0.0315;0.0072;0.0116;0.5077;0.9135;"Full";24
"C-SGD";30.228;0.031;0.0071;0.0114;0.5077;0.9118;"Full";24
"B-SGD";19.903;0.0307;0.007;0.0116;0.4375;0.8438;"Full";24
"AvaGrad";346.928;0.0369;0.1465;0.0198;-0.0219;0.2562;"Train";24
"Fisher";94.179;0.0328;0.1459;0.0113;0.3302;0.7596;"Train";24
"NBWaVE";114.483;0.031;0.1455;0.0129;0.5273;0.936;"Train";24
"CMF";205.871;0.0327;0.1457;0.0109;0.0762;0.655;"Train";24
"NMF";218.807;0.0335;0.146;0.0123;0.0042;0.6793;"Train";24
"NNLM";102.914;0.0315;0.1455;0.0105;0.1002;0.882;"Train";24
"AIRWLS";105.172;0.0313;0.1455;0.0098;0.4739;0.9063;"Train";24
"Newton";54.503;0.0313;0.1455;0.0098;0.5077;0.9135;"Train";24
"C-SGD";30.228;0.0305;0.1453;0.0109;0.5077;0.9118;"Train";24
"B-SGD";19.903;0.0297;0.1452;0.0112;0.4375;0.8438;"Train";24
"AvaGrad";346.928;0.0372;0.495;0.0204;-0.0219;0.2562;"Test";24
"Fisher";94.179;0.0336;0.4944;0.0194;0.3302;0.7596;"Test";24
"NBWaVE";114.483;0.0337;0.4946;0.0138;0.5273;0.936;"Test";24
"CMF";205.871;0.0335;0.4947;0.0214;0.0762;0.655;"Test";24
"NMF";218.807;0.0342;0.4945;0.018;0.0042;0.6793;"Test";24
"NNLM";102.914;0.0322;0.4945;0.0132;0.1002;0.882;"Test";24
"AIRWLS";105.172;0.0321;0.4945;0.0158;0.4739;0.9063;"Test";24
"Newton";54.503;0.0321;0.4945;0.0167;0.5077;0.9135;"Test";24
"C-SGD";30.228;0.0325;0.4945;0.0129;0.5077;0.9118;"Test";24
"B-SGD";19.903;0.0334;0.4946;0.0127;0.4375;0.8438;"Test";24
"AvaGrad";36.383;0.0325;0.0098;0.0171;-0.0188;0.2564;"Full";25
"Fisher";132.441;0.0297;0.009;0.0116;0.2064;0.6765;"Full";25
"NBWaVE";109.878;0.0286;0.0086;0.0115;0.4949;0.9086;"Full";25
"CMF";204.193;0.0295;0.0089;0.0123;0.0446;0.5064;"Full";25
"NMF";NA;NA;NA;NA;NA;NA;"Full";25
"NNLM";102.565;0.0288;0.0087;0.0099;0.0401;0.8424;"Full";25
"AIRWLS";104.575;0.0286;0.0087;0.0102;0.4847;0.8966;"Full";25
"Newton";54.448;0.0286;0.0087;0.0108;0.454;0.8998;"Full";25
"C-SGD";29.865;0.0282;0.0085;0.0101;0.4897;0.8905;"Full";25
"B-SGD";19.793;0.0279;0.0085;0.0102;0.3658;0.7872;"Full";25
"AvaGrad";36.383;0.0324;0.1476;0.017;-0.0188;0.2564;"Train";25
"Fisher";132.441;0.0296;0.1469;0.0098;0.2064;0.6765;"Train";25
"NBWaVE";109.878;0.0281;0.1465;0.0114;0.4949;0.9086;"Train";25
"CMF";204.193;0.0294;0.1468;0.0094;0.0446;0.5064;"Train";25
"NMF";NA;NA;NA;NA;NA;NA;"Train";25
"NNLM";102.565;0.0287;0.1466;0.0092;0.0401;0.8424;"Train";25
"AIRWLS";104.575;0.0285;0.1465;0.0086;0.4847;0.8966;"Train";25
"Newton";54.448;0.0285;0.1466;0.0086;0.454;0.8998;"Train";25
"C-SGD";29.865;0.0278;0.1464;0.0096;0.4897;0.8905;"Train";25
"B-SGD";19.793;0.0272;0.1463;0.0099;0.3658;0.7872;"Train";25
"AvaGrad";36.383;0.0325;0.4961;0.0176;-0.0188;0.2564;"Test";25
"Fisher";132.441;0.03;0.4956;0.0168;0.2064;0.6765;"Test";25
"NBWaVE";109.878;0.0302;0.4957;0.0121;0.4949;0.9086;"Test";25
"CMF";204.193;0.0298;0.4958;0.0207;0.0446;0.5064;"Test";25
"NMF";NA;NA;NA;NA;NA;NA;"Test";25
"NNLM";102.565;0.0291;0.4957;0.0118;0.0401;0.8424;"Test";25
"AIRWLS";104.575;0.0289;0.4956;0.0148;0.4847;0.8966;"Test";25
"Newton";54.448;0.029;0.4956;0.0172;0.454;0.8998;"Test";25
"C-SGD";29.865;0.0293;0.4957;0.0114;0.4897;0.8905;"Test";25
"B-SGD";19.793;0.03;0.4958;0.0112;0.3658;0.7872;"Test";25
"AvaGrad";25.191;0.0385;0.0082;0.0204;-0.0292;0.2608;"Full";26
"Fisher";102.765;0.0346;0.0074;0.014;0.28;0.7113;"Full";26
"NBWaVE";117.3;0.0331;0.0071;0.0138;0.5508;0.959;"Full";26
"CMF";194.794;0.0345;0.0074;0.0147;0.0564;0.6518;"Full";26
"NMF";217.451;0.0352;0.0076;0.0145;0.0668;0.6916;"Full";26
"NNLM";102.851;0.0332;0.0072;0.0118;0.0637;0.8922;"Full";26
"AIRWLS";104.517;0.033;0.0071;0.012;0.5274;0.9537;"Full";26
"Newton";54.458;0.033;0.0071;0.0123;0.5251;0.9568;"Full";26
"C-SGD";30.095;0.0325;0.007;0.012;0.5054;0.9074;"Full";26
"B-SGD";19.902;0.0323;0.007;0.0122;0.4564;0.8523;"Full";26
"AvaGrad";25.191;0.0385;0.1464;0.0203;-0.0292;0.2608;"Train";26
"Fisher";102.765;0.0344;0.1458;0.0118;0.28;0.7113;"Train";26
"NBWaVE";117.3;0.0325;0.1454;0.0135;0.5508;0.959;"Train";26
"CMF";194.794;0.0343;0.1456;0.0114;0.0564;0.6518;"Train";26
"NMF";217.451;0.0351;0.1459;0.0129;0.0668;0.6916;"Train";26
"NNLM";102.851;0.0331;0.1455;0.011;0.0637;0.8922;"Train";26
"AIRWLS";104.517;0.0328;0.1454;0.0102;0.5274;0.9537;"Train";26
"Newton";54.458;0.0328;0.1454;0.0102;0.5251;0.9568;"Train";26
"C-SGD";30.095;0.0321;0.1453;0.0114;0.5054;0.9074;"Train";26
"B-SGD";19.902;0.0314;0.1452;0.0118;0.4564;0.8523;"Train";26
"AvaGrad";25.191;0.0384;0.4951;0.0208;-0.0292;0.2608;"Test";26
"Fisher";102.765;0.0349;0.4945;0.0205;0.28;0.7113;"Test";26
"NBWaVE";117.3;0.035;0.4946;0.0145;0.5508;0.959;"Test";26
"CMF";194.794;0.0349;0.4948;0.024;0.0564;0.6518;"Test";26
"NMF";217.451;0.0355;0.4946;0.0189;0.0668;0.6916;"Test";26
"NNLM";102.851;0.0335;0.4946;0.0141;0.0637;0.8922;"Test";26
"AIRWLS";104.517;0.0333;0.4945;0.017;0.5274;0.9537;"Test";26
"Newton";54.458;0.0334;0.4945;0.0183;0.5251;0.9568;"Test";26
"C-SGD";30.095;0.0338;0.4946;0.0137;0.5054;0.9074;"Test";26
"B-SGD";19.902;0.0348;0.4946;0.0134;0.4564;0.8523;"Test";26
"AvaGrad";24.869;0.0358;0.0091;0.0248;-0.0276;0.2663;"Full";27
"Fisher";114.253;0.0318;0.0081;0.0143;0.3031;0.7728;"Full";27
"NBWaVE";117.441;0.0306;0.0078;0.0134;0.5468;0.9442;"Full";27
"CMF";192.232;0.0312;0.008;0.0129;0.2028;0.7344;"Full";27
"NMF";217.682;0.0324;0.0083;0.0146;0.183;0.6952;"Full";27
"NNLM";103.074;0.0305;0.0079;0.0111;-0.0143;0.8893;"Full";27
"AIRWLS";104.358;0.0303;0.0078;0.0112;0.4974;0.9118;"Full";27
"Newton";54.897;0.0303;0.0078;0.0114;0.5003;0.9173;"Full";27
"C-SGD";30.218;0.0299;0.0077;0.0113;0.4135;0.8451;"Full";27
"B-SGD";19.942;0.0296;0.0076;0.0114;0.411;0.8265;"Full";27
"AvaGrad";24.869;0.0358;0.1469;0.0246;-0.0276;0.2663;"Train";27
"Fisher";114.253;0.0316;0.1461;0.0114;0.3031;0.7728;"Train";27
"NBWaVE";117.441;0.03;0.1457;0.0131;0.5468;0.9442;"Train";27
"CMF";192.232;0.0311;0.1459;0.0104;0.2028;0.7344;"Train";27
"NMF";217.682;0.0323;0.1463;0.0125;0.183;0.6952;"Train";27
"NNLM";103.074;0.0304;0.1458;0.0103;-0.0143;0.8893;"Train";27
"AIRWLS";104.358;0.0302;0.1457;0.0096;0.4974;0.9118;"Train";27
"Newton";54.897;0.0301;0.1457;0.0096;0.5003;0.9173;"Train";27
"C-SGD";30.218;0.0295;0.1456;0.0108;0.4135;0.8451;"Train";27
"B-SGD";19.942;0.0288;0.1455;0.011;0.411;0.8265;"Train";27
"AvaGrad";24.869;0.0358;0.496;0.0253;-0.0276;0.2663;"Test";27
"Fisher";114.253;0.0322;0.4953;0.0226;0.3031;0.7728;"Test";27
"NBWaVE";117.441;0.0323;0.4954;0.0142;0.5468;0.9442;"Test";27
"CMF";192.232;0.0315;0.4955;0.0198;0.2028;0.7344;"Test";27
"NMF";217.682;0.0327;0.4954;0.0206;0.183;0.6952;"Test";27
"NNLM";103.074;0.0307;0.4954;0.0133;-0.0143;0.8893;"Test";27
"AIRWLS";104.358;0.0306;0.4954;0.0156;0.4974;0.9118;"Test";27
"Newton";54.897;0.0307;0.4954;0.0165;0.5003;0.9173;"Test";27
"C-SGD";30.218;0.0311;0.4954;0.0128;0.4135;0.8451;"Test";27
"B-SGD";19.942;0.032;0.4955;0.0125;0.411;0.8265;"Test";27
"AvaGrad";43.183;0.0365;0.0072;0.0248;-0.0134;0.2551;"Full";28
"Fisher";77.195;0.0324;0.0064;0.0153;0.3155;0.7589;"Full";28
"NBWaVE";93.421;0.031;0.0061;0.0146;0.544;0.9629;"Full";28
"CMF";205.489;0.0321;0.0064;0.0159;0.1861;0.6893;"Full";28
"NMF";217.946;0.0331;0.0065;0.0158;0.0769;0.649;"Full";28
"NNLM";102.887;0.031;0.0061;0.0124;0.0268;0.9434;"Full";28
"AIRWLS";103.831;0.0307;0.0061;0.0126;0.5428;0.9623;"Full";28
"Newton";54.663;0.0307;0.0061;0.013;0.5467;0.9664;"Full";28
"C-SGD";29.988;0.0304;0.006;0.0128;0.4563;0.8772;"Full";28
"B-SGD";19.794;0.0303;0.006;0.013;0.4053;0.8214;"Full";28
"AvaGrad";43.183;0.0365;0.1455;0.0246;-0.0134;0.2551;"Train";28
"Fisher";77.195;0.0322;0.1448;0.0123;0.3155;0.7589;"Train";28
"NBWaVE";93.421;0.0303;0.1445;0.0143;0.544;0.9629;"Train";28
"CMF";205.489;0.032;0.1447;0.012;0.1861;0.6893;"Train";28
"NMF";217.946;0.0329;0.145;0.0136;0.0769;0.649;"Train";28
"NNLM";102.887;0.0308;0.1445;0.0116;0.0268;0.9434;"Train";28
"AIRWLS";103.831;0.0306;0.1445;0.0108;0.5428;0.9623;"Train";28
"Newton";54.663;0.0305;0.1445;0.0108;0.5467;0.9664;"Train";28
"C-SGD";29.988;0.0299;0.1444;0.0121;0.4563;0.8772;"Train";28
"B-SGD";19.794;0.0293;0.1443;0.0126;0.4053;0.8214;"Train";28
"AvaGrad";43.183;0.0366;0.4945;0.0254;-0.0134;0.2551;"Test";28
"Fisher";77.195;0.0329;0.494;0.0238;0.3155;0.7589;"Test";28
"NBWaVE";93.421;0.0329;0.4941;0.0155;0.544;0.9629;"Test";28
"CMF";205.489;0.0327;0.4943;0.0271;0.1861;0.6893;"Test";28
"NMF";217.946;0.0335;0.4941;0.0223;0.0769;0.649;"Test";28
"NNLM";102.887;0.0314;0.4941;0.0148;0.0268;0.9434;"Test";28
"AIRWLS";103.831;0.0312;0.4941;0.0178;0.5428;0.9623;"Test";28
"Newton";54.663;0.0313;0.4941;0.0192;0.5467;0.9664;"Test";28
"C-SGD";29.988;0.0318;0.4941;0.0146;0.4563;0.8772;"Test";28
"B-SGD";19.794;0.0332;0.4942;0.0142;0.4053;0.8214;"Test";28
"AvaGrad";328.308;0.0363;0.0073;0.022;-0.0184;0.2619;"Full";29
"Fisher";122.84;0.0324;0.0065;0.0145;0.2682;0.7533;"Full";29
"NBWaVE";114.582;0.031;0.0062;0.0143;0.5498;0.9531;"Full";29
"CMF";194.165;0.0323;0.0065;0.0144;0.0441;0.6565;"Full";29
"NMF";220.192;0.033;0.0066;0.015;0.0309;0.7023;"Full";29
"NNLM";102.767;0.0311;0.0063;0.0122;-0.0206;0.8992;"Full";29
"AIRWLS";103.702;0.0308;0.0062;0.0124;0.5108;0.9198;"Full";29
"Newton";54.56;0.0308;0.0062;0.0128;0.501;0.92;"Full";29
"C-SGD";30.118;0.0304;0.0061;0.0124;0.4813;0.9216;"Full";29
"B-SGD";19.745;0.0303;0.0061;0.0127;0.4527;0.8688;"Full";29
"AvaGrad";328.308;0.0363;0.1455;0.0218;-0.0184;0.2619;"Train";29
"Fisher";122.84;0.0323;0.1449;0.0123;0.2682;0.7533;"Train";29
"NBWaVE";114.582;0.0304;0.1445;0.0141;0.5498;0.9531;"Train";29
"CMF";194.165;0.0322;0.1448;0.0118;0.0441;0.6565;"Train";29
"NMF";220.192;0.0329;0.145;0.0134;0.0309;0.7023;"Train";29
"NNLM";102.767;0.031;0.1446;0.0114;-0.0206;0.8992;"Train";29
"AIRWLS";103.702;0.0307;0.1446;0.0106;0.5108;0.9198;"Train";29
"Newton";54.56;0.0307;0.1446;0.0106;0.501;0.92;"Train";29
"C-SGD";30.118;0.0299;0.1444;0.0118;0.4813;0.9216;"Train";29
"B-SGD";19.745;0.0293;0.1444;0.0123;0.4527;0.8688;"Train";29
"AvaGrad";328.308;0.0364;0.4947;0.0226;-0.0184;0.2619;"Test";29
"Fisher";122.84;0.0329;0.4942;0.0208;0.2682;0.7533;"Test";29
"NBWaVE";114.582;0.0329;0.4943;0.015;0.5498;0.9531;"Test";29
"CMF";194.165;0.0328;0.4944;0.0219;0.0441;0.6565;"Test";29
"NMF";220.192;0.0334;0.4943;0.0194;0.0309;0.7023;"Test";29
"NNLM";102.767;0.0315;0.4943;0.0146;-0.0206;0.8992;"Test";29
"AIRWLS";103.702;0.0313;0.4942;0.0176;0.5108;0.9198;"Test";29
"Newton";54.56;0.0313;0.4942;0.0189;0.501;0.92;"Test";29
"C-SGD";30.118;0.0318;0.4943;0.014;0.4813;0.9216;"Test";29
"B-SGD";19.745;0.0332;0.4944;0.0138;0.4527;0.8688;"Test";29
"AvaGrad";43.553;0.0364;0.0079;0.0233;-0.0169;0.2581;"Full";30
"Fisher";84.042;0.0324;0.007;0.0144;0.3132;0.7582;"Full";30
"NBWaVE";112.867;0.0311;0.0068;0.0138;0.5502;0.9582;"Full";30
"CMF";212.155;0.032;0.007;Inf;0.1533;0.7579;"Full";30
"NMF";NA;NA;NA;NA;NA;NA;"Full";30
"NNLM";103.067;0.031;0.0068;Inf;0.0669;0.9018;"Full";30
"AIRWLS";104.159;0.0308;0.0067;0.0117;0.5549;0.9625;"Full";30
"Newton";54.902;0.0308;0.0067;0.0123;0.5511;0.9595;"Full";30
"C-SGD";30.334;0.0304;0.0067;0.0118;0.5324;0.9384;"Full";30
"B-SGD";20.101;0.0302;0.0066;0.0119;0.4564;0.8648;"Full";30
"AvaGrad";43.553;0.0364;0.1461;0.023;-0.0169;0.2581;"Train";30
"Fisher";84.042;0.0322;0.1454;0.0116;0.3132;0.7582;"Train";30
"NBWaVE";112.867;0.0305;0.1451;0.0135;0.5502;0.9582;"Train";30
"CMF";212.155;0.0318;0.1452;0.0111;0.1533;0.7579;"Train";30
"NMF";NA;NA;NA;NA;NA;NA;"Train";30
"NNLM";103.067;0.0309;0.1451;0.0108;0.0669;0.9018;"Train";30
"AIRWLS";104.159;0.0306;0.145;0.0101;0.5549;0.9625;"Train";30
"Newton";54.902;0.0306;0.145;0.0101;0.5511;0.9595;"Train";30
"C-SGD";30.334;0.0299;0.1449;0.0112;0.5324;0.9384;"Train";30
"B-SGD";20.101;0.0293;0.1448;0.0115;0.4564;0.8648;"Train";30
"AvaGrad";43.553;0.0365;0.4949;0.024;-0.0169;0.2581;"Test";30
"Fisher";84.042;0.0329;0.4944;0.0222;0.3132;0.7582;"Test";30
"NBWaVE";112.867;0.033;0.4945;0.0147;0.5502;0.9582;"Test";30
"CMF";212.155;0.0326;0.4946;Inf;0.1533;0.7579;"Test";30
"NMF";NA;NA;NA;NA;NA;NA;"Test";30
"NNLM";103.067;0.0315;0.4945;Inf;0.0669;0.9018;"Test";30
"AIRWLS";104.159;0.0313;0.4944;0.0164;0.5549;0.9625;"Test";30
"Newton";54.902;0.0313;0.4944;0.0185;0.5511;0.9595;"Test";30
"C-SGD";30.334;0.0318;0.4945;0.0134;0.5324;0.9384;"Test";30
"B-SGD";20.101;0.0327;0.4945;0.0132;0.4564;0.8648;"Test";30
"AvaGrad";25.269;0.0378;0.0091;0.0179;-0.0178;0.2605;"Full";31
"Fisher";150.189;0.0343;0.0083;0.0131;0.1105;0.6455;"Full";31
"NBWaVE";117.999;0.033;0.008;0.0129;0.4706;0.8931;"Full";31
"CMF";206.518;0.0342;0.0083;0.0134;0.0545;0.4442;"Full";31
"NMF";217.682;0.0351;0.0085;0.0137;0.0342;0.4301;"Full";31
"NNLM";102.828;0.0331;0.008;0.0112;0.0523;0.7513;"Full";31
"AIRWLS";105.169;0.0329;0.008;0.0115;0.3743;0.7945;"Full";31
"Newton";54.532;0.0329;0.008;0.0119;0.3663;0.799;"Full";31
"C-SGD";30.254;0.0324;0.0079;0.0113;0.3696;0.8147;"Full";31
"B-SGD";20.019;0.0321;0.0078;0.0115;0.3438;0.7628;"Full";31
"AvaGrad";25.269;0.0378;0.1473;0.0178;-0.0178;0.2605;"Train";31
"Fisher";150.189;0.0342;0.1466;0.0114;0.1105;0.6455;"Train";31
"NBWaVE";117.999;0.0323;0.1462;0.0127;0.4706;0.8931;"Train";31
"CMF";206.518;0.0341;0.1465;0.0108;0.0545;0.4442;"Train";31
"NMF";217.682;0.035;0.1468;0.0124;0.0342;0.4301;"Train";31
"NNLM";102.828;0.033;0.1463;0.0106;0.0523;0.7513;"Train";31
"AIRWLS";105.169;0.0328;0.1463;0.01;0.3743;0.7945;"Train";31
"Newton";54.532;0.0328;0.1463;0.01;0.3663;0.799;"Train";31
"C-SGD";30.254;0.032;0.1461;0.0108;0.3696;0.8147;"Train";31
"B-SGD";20.019;0.0313;0.146;0.0112;0.3438;0.7628;"Train";31
"AvaGrad";25.269;0.0377;0.4953;0.0182;-0.0178;0.2605;"Test";31
"Fisher";150.189;0.0346;0.4948;0.0181;0.1105;0.6455;"Test";31
"NBWaVE";117.999;0.0348;0.4948;0.0135;0.4706;0.8931;"Test";31
"CMF";206.518;0.0344;0.495;0.0207;0.0545;0.4442;"Test";31
"NMF";217.682;0.0353;0.4948;0.0175;0.0342;0.4301;"Test";31
"NNLM";102.828;0.0334;0.4948;0.0132;0.0523;0.7513;"Test";31
"AIRWLS";105.169;0.0333;0.4948;0.0157;0.3743;0.7945;"Test";31
"Newton";54.532;0.0333;0.4948;0.0172;0.3663;0.799;"Test";31
"C-SGD";30.254;0.0335;0.4948;0.0129;0.3696;0.8147;"Test";31
"B-SGD";20.019;0.0346;0.4949;0.0125;0.3438;0.7628;"Test";31
"AvaGrad";35.921;0.034;0.0073;0.0207;-0.0116;0.2584;"Full";32
"Fisher";93.01;0.0302;0.0065;0.0139;0.2159;0.6867;"Full";32
"NBWaVE";112.888;0.0289;0.0063;0.0135;0.5209;0.9432;"Full";32
"CMF";210.792;0.0301;0.0066;0.0143;0.0331;0.5739;"Full";32
"NMF";217.55;0.031;0.0067;0.0146;0.0143;0.5497;"Full";32
"NNLM";102.861;0.0288;0.0063;0.0115;0.102;0.9065;"Full";32
"AIRWLS";105.805;0.0286;0.0062;0.0118;0.5036;0.9205;"Full";32
"Newton";54.601;0.0286;0.0062;0.0124;0.4862;0.9205;"Full";32
"C-SGD";30.318;0.0282;0.0062;0.0118;0.4508;0.8759;"Full";32
"B-SGD";19.846;0.028;0.0061;0.012;0.3421;0.7766;"Full";32
"AvaGrad";35.921;0.034;0.1457;0.0205;-0.0116;0.2584;"Train";32
"Fisher";93.01;0.0301;0.1451;0.0115;0.2159;0.6867;"Train";32
"NBWaVE";112.888;0.0283;0.1447;0.0133;0.5209;0.9432;"Train";32
"CMF";210.792;0.03;0.145;0.0112;0.0331;0.5739;"Train";32
"NMF";217.55;0.031;0.1452;0.0127;0.0143;0.5497;"Train";32
"NNLM";102.861;0.0287;0.1447;0.0108;0.102;0.9065;"Train";32
"AIRWLS";105.805;0.0285;0.1447;0.0101;0.5036;0.9205;"Train";32
"Newton";54.601;0.0285;0.1447;0.0101;0.4862;0.9205;"Train";32
"C-SGD";30.318;0.0278;0.1446;0.0113;0.4508;0.8759;"Train";32
"B-SGD";19.846;0.0272;0.1445;0.0117;0.3421;0.7766;"Train";32
"AvaGrad";35.921;0.0339;0.4945;0.0213;-0.0116;0.2584;"Test";32
"Fisher";93.01;0.0305;0.494;0.0207;0.2159;0.6867;"Test";32
"NBWaVE";112.888;0.0305;0.4941;0.0141;0.5209;0.9432;"Test";32
"CMF";210.792;0.0304;0.4942;0.023;0.0331;0.5739;"Test";32
"NMF";217.55;0.0312;0.4941;0.02;0.0143;0.5497;"Test";32
"NNLM";102.861;0.0291;0.494;0.0136;0.102;0.9065;"Test";32
"AIRWLS";105.805;0.0289;0.494;0.0167;0.5036;0.9205;"Test";32
"Newton";54.601;0.029;0.494;0.0191;0.4862;0.9205;"Test";32
"C-SGD";30.318;0.0295;0.494;0.0132;0.4508;0.8759;"Test";32
"B-SGD";19.846;0.0305;0.4941;0.013;0.3421;0.7766;"Test";32
"AvaGrad";326.593;0.0357;0.0068;0.0182;0.1671;0.6391;"Full";33
"Fisher";133.958;0.0338;0.0064;0.0143;0.4174;0.8373;"Full";33
"NBWaVE";92.388;0.0324;0.0062;0.0141;0.5629;0.97;"Full";33
"CMF";204.477;0.0342;0.0066;0.0158;0.03;0.5752;"Full";33
"NMF";218.69;0.0346;0.0066;0.0149;0.0408;0.6842;"Full";33
"NNLM";102.733;0.0323;0.0062;0.0121;0.1603;0.95;"Full";33
"AIRWLS";104.718;0.0321;0.0062;0.0123;0.5747;0.958;"Full";33
"Newton";54.703;0.0321;0.0062;0.0129;0.566;0.9596;"Full";33
"C-SGD";30.206;0.0317;0.0061;0.0124;0.5169;0.9227;"Full";33
"B-SGD";20.066;0.0315;0.006;0.0125;0.5056;0.8986;"Full";33
"AvaGrad";326.593;0.0356;0.1451;0.0177;0.1671;0.6391;"Train";33
"Fisher";133.958;0.0335;0.1449;0.012;0.4174;0.8373;"Train";33
"NBWaVE";92.388;0.0317;0.1445;0.0139;0.5629;0.97;"Train";33
"CMF";204.477;0.034;0.1448;0.0121;0.03;0.5752;"Train";33
"NMF";218.69;0.0345;0.145;0.0133;0.0408;0.6842;"Train";33
"NNLM";102.733;0.0321;0.1446;0.0113;0.1603;0.95;"Train";33
"AIRWLS";104.718;0.0318;0.1445;0.0105;0.5747;0.958;"Train";33
"Newton";54.703;0.0318;0.1445;0.0105;0.566;0.9596;"Train";33
"C-SGD";30.206;0.0311;0.1444;0.0117;0.5169;0.9227;"Train";33
"B-SGD";20.066;0.0304;0.1443;0.012;0.5056;0.8986;"Train";33
"AvaGrad";326.593;0.036;0.4944;0.0196;0.1671;0.6391;"Test";33
"Fisher";133.958;0.0344;0.4941;0.0209;0.4174;0.8373;"Test";33
"NBWaVE";92.388;0.0345;0.4942;0.0149;0.5629;0.97;"Test";33
"CMF";204.477;0.0349;0.4944;0.0264;0.03;0.5752;"Test";33
"NMF";218.69;0.0352;0.4942;0.0195;0.0408;0.6842;"Test";33
"NNLM";102.733;0.0329;0.4942;0.0146;0.1603;0.95;"Test";33
"AIRWLS";104.718;0.0327;0.4941;0.0175;0.5747;0.958;"Test";33
"Newton";54.703;0.0328;0.4941;0.0199;0.566;0.9596;"Test";33
"C-SGD";30.206;0.0332;0.4942;0.0142;0.5169;0.9227;"Test";33
"B-SGD";20.066;0.0345;0.4942;0.0138;0.5056;0.8986;"Test";33
"AvaGrad";25.682;0.0391;0.0079;0.0209;-0.0263;0.2655;"Full";34
"Fisher";110.144;0.0345;0.0069;0.0144;0.2429;0.737;"Full";34
"NBWaVE";117.983;0.033;0.0066;0.014;0.5097;0.9289;"Full";34
"CMF";212.953;0.035;0.0071;0.0149;0.037;0.4915;"Full";34
"NMF";218.498;0.0357;0.0072;0.015;0.0188;0.5588;"Full";34
"NNLM";102.933;0.0329;0.0067;0.012;0.0409;0.8641;"Full";34
"AIRWLS";106.261;0.0326;0.0066;0.0122;0.5349;0.943;"Full";34
"Newton";55.431;0.0326;0.0066;0.0129;0.4927;0.9245;"Full";34
"C-SGD";30.284;0.0322;0.0065;0.0122;0.4585;0.8909;"Full";34
"B-SGD";19.802;0.0319;0.0065;0.0124;0.4352;0.8442;"Full";34
"AvaGrad";25.682;0.0392;0.1464;0.0207;-0.0263;0.2655;"Train";34
"Fisher";110.144;0.0344;0.1457;0.0119;0.2429;0.737;"Train";34
"NBWaVE";117.983;0.0323;0.1453;0.0138;0.5097;0.9289;"Train";34
"CMF";212.953;0.035;0.1457;0.012;0.037;0.4915;"Train";34
"NMF";218.498;0.0356;0.1459;0.0133;0.0188;0.5588;"Train";34
"NNLM";102.933;0.0328;0.1453;0.0113;0.0409;0.8641;"Train";34
"AIRWLS";106.261;0.0325;0.1453;0.0106;0.5349;0.943;"Train";34
"Newton";55.431;0.0325;0.1453;0.0105;0.4927;0.9245;"Train";34
"C-SGD";30.284;0.0318;0.1452;0.0117;0.4585;0.8909;"Train";34
"B-SGD";19.802;0.031;0.1451;0.012;0.4352;0.8442;"Train";34
"AvaGrad";25.682;0.039;0.4943;0.0212;-0.0263;0.2655;"Test";34
"Fisher";110.144;0.0348;0.4937;0.0213;0.2429;0.737;"Test";34
"NBWaVE";117.983;0.0348;0.4938;0.0145;0.5097;0.9289;"Test";34
"CMF";212.953;0.0353;0.494;0.0232;0.037;0.4915;"Test";34
"NMF";218.498;0.0359;0.4938;0.02;0.0188;0.5588;"Test";34
"NNLM";102.933;0.0332;0.4938;0.0142;0.0409;0.8641;"Test";34
"AIRWLS";106.261;0.033;0.4937;0.0168;0.5349;0.943;"Test";34
"Newton";55.431;0.033;0.4937;0.0194;0.4927;0.9245;"Test";34
"C-SGD";30.284;0.0335;0.4937;0.0136;0.4585;0.8909;"Test";34
"B-SGD";19.802;0.0347;0.4938;0.0133;0.4352;0.8442;"Test";34
"AvaGrad";27.748;0.035;0.008;0.0213;-0.0338;0.292;"Full";35
