"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"CMF";340.407;0.0443;0.4973;0.0204;0.0076;0.5279;"Test";23
"NMF";NA;NA;NA;NA;NA;NA;"Test";23
"NNLM";365.519;0.0437;0.4972;0.019;0.009;0.7914;"Test";23
"AIRWLS";182.969;0.043;0.4971;0.0185;0.3256;0.997;"Test";23
"Newton";161.35;0.0429;0.4971;0.0186;0.4875;0.9971;"Test";23
"C-SGD";66.946;0.0432;0.4971;0.0184;0.4477;0.9608;"Test";23
"B-SGD";42.7;0.0427;0.4971;0.0184;0.4331;0.9656;"Test";23
"AvaGrad";115.822;0.0502;0.0149;0.0257;-0.0107;0.2613;"Full";24
"Fisher";290.012;0.0463;0.0138;0.0187;0.3162;0.8803;"Full";24
"NBWaVE";229.546;0.0458;0.0136;0.0186;0.4662;0.9914;"Full";24
"CMF";351.682;0.0461;0.0138;0.0191;0.1103;0.756;"Full";24
"NMF";484.632;0.0478;0.0142;0.0212;-0.003;0.7234;"Full";24
"NNLM";360.081;0.0455;0.0136;0.0181;0.0653;0.8348;"Full";24
"AIRWLS";236.235;0.0447;0.0134;0.0168;0.4264;0.9801;"Full";24
"Newton";162.009;0.0446;0.0134;0.0168;0.4558;0.9805;"Full";24
"C-SGD";66.74;0.0445;0.0133;0.0173;0.39;0.9422;"Full";24
"B-SGD";42.65;0.0439;0.0132;0.0173;0.3662;0.9365;"Full";24
"AvaGrad";115.822;0.0502;0.1521;0.0256;-0.0107;0.2613;"Train";24
"Fisher";290.012;0.0462;0.1511;0.0179;0.3162;0.8803;"Train";24
"NBWaVE";229.546;0.0457;0.151;0.0184;0.4662;0.9914;"Train";24
"CMF";351.682;0.0461;0.1511;0.0184;0.1103;0.756;"Train";24
"NMF";484.632;0.0477;0.1515;0.0206;-0.003;0.7234;"Train";24
"NNLM";360.081;0.0454;0.1509;0.0178;0.0653;0.8348;"Train";24
"AIRWLS";236.235;0.0446;0.1507;0.0164;0.4264;0.9801;"Train";24
"Newton";162.009;0.0445;0.1507;0.0164;0.4558;0.9805;"Train";24
"C-SGD";66.74;0.0444;0.1507;0.0171;0.39;0.9422;"Train";24
"B-SGD";42.65;0.0437;0.1505;0.0171;0.3662;0.9365;"Train";24
"AvaGrad";115.822;0.0502;0.4986;0.026;-0.0107;0.2613;"Test";24
"Fisher";290.012;0.0465;0.498;0.0209;0.3162;0.8803;"Test";24
"NBWaVE";229.546;0.0463;0.498;0.019;0.4662;0.9914;"Test";24
"CMF";351.682;0.0463;0.4981;0.021;0.1103;0.756;"Test";24
"NMF";484.632;0.0479;0.4982;0.0228;-0.003;0.7234;"Test";24
"NNLM";360.081;0.0456;0.498;0.0191;0.0653;0.8348;"Test";24
"AIRWLS";236.235;0.0448;0.4978;0.0179;0.4264;0.9801;"Test";24
"Newton";162.009;0.0448;0.4978;0.0181;0.4558;0.9805;"Test";24
"C-SGD";66.74;0.0449;0.4979;0.0179;0.39;0.9422;"Test";24
"B-SGD";42.65;0.0444;0.4978;0.0178;0.3662;0.9365;"Test";24
"AvaGrad";1588.772;0.0511;0.013;0.0296;-0.0117;0.2605;"Full";25
"Fisher";322.446;0.0467;0.0119;0.0212;0.3899;0.9497;"Full";25
"NBWaVE";208.321;0.0463;0.0118;0.0209;0.4022;0.9972;"Full";25
"CMF";352.261;0.0469;0.0121;0.022;0.1633;0.7443;"Full";25
"NMF";NA;NA;NA;NA;NA;NA;"Full";25
"NNLM";361.847;0.0459;0.0118;0.0205;-0.0192;0.811;"Full";25
"AIRWLS";237.698;0.045;0.0116;0.0189;0.4604;0.9982;"Full";25
"Newton";189.818;0.045;0.0116;0.0189;0.4738;0.9983;"Full";25
"C-SGD";67.437;0.045;0.0116;0.0198;0.4108;0.9685;"Full";25
"B-SGD";43.704;0.0444;0.0115;0.0197;0.3331;0.9597;"Full";25
"AvaGrad";1588.772;0.0511;0.1505;0.0294;-0.0117;0.2605;"Train";25
"Fisher";322.446;0.0466;0.1496;0.0202;0.3899;0.9497;"Train";25
"NBWaVE";208.321;0.0461;0.1494;0.0207;0.4022;0.9972;"Train";25
"CMF";352.261;0.0468;0.1496;0.0208;0.1633;0.7443;"Train";25
"NMF";NA;NA;NA;NA;NA;NA;"Train";25
"NNLM";361.847;0.0458;0.1494;0.0201;-0.0192;0.811;"Train";25
"AIRWLS";237.698;0.0449;0.1492;0.0185;0.4604;0.9982;"Train";25
"Newton";189.818;0.0449;0.1492;0.0185;0.4738;0.9983;"Train";25
"C-SGD";67.437;0.0448;0.1492;0.0196;0.4108;0.9685;"Train";25
"B-SGD";43.704;0.0442;0.1491;0.0195;0.3331;0.9597;"Train";25
"AvaGrad";1588.772;0.0511;0.4976;0.0299;-0.0117;0.2605;"Test";25
"Fisher";322.446;0.0469;0.497;0.0241;0.3899;0.9497;"Test";25
"NBWaVE";208.321;0.0467;0.497;0.0214;0.4022;0.9972;"Test";25
"CMF";352.261;0.0471;0.4971;0.0254;0.1633;0.7443;"Test";25
"NMF";NA;NA;NA;NA;NA;NA;"Test";25
"NNLM";361.847;0.0461;0.497;0.0216;-0.0192;0.811;"Test";25
"AIRWLS";237.698;0.0452;0.4969;0.0201;0.4604;0.9982;"Test";25
"Newton";189.818;0.0452;0.4969;0.0201;0.4738;0.9983;"Test";25
"C-SGD";67.437;0.0455;0.4969;0.0204;0.4108;0.9685;"Test";25
"B-SGD";43.704;0.045;0.4969;0.0202;0.3331;0.9597;"Test";25
"AvaGrad";136.559;0.0514;0.0122;0.0309;-0.031;0.2619;"Full";26
"Fisher";269.436;0.0466;0.0111;0.0222;0.3665;0.9411;"Full";26
"NBWaVE";212.056;0.0461;0.011;0.0219;0.4405;0.999;"Full";26
"CMF";340.689;0.0465;0.0111;Inf;0.0057;0.7215;"Full";26
"NMF";NA;NA;NA;NA;NA;NA;"Full";26
"NNLM";362.671;0.0457;0.011;Inf;-0.0081;0.7874;"Full";26
"AIRWLS";244.797;0.0447;0.0107;0.0198;0.4771;0.9998;"Full";26
"Newton";161.486;0.0446;0.0107;0.0198;0.4359;0.9998;"Full";26
"C-SGD";67.261;0.0446;0.0107;0.0204;0.4635;0.989;"Full";26
"B-SGD";42.916;0.044;0.0106;0.0203;0.4614;0.9901;"Full";26
"AvaGrad";136.559;0.0514;0.1499;0.0308;-0.031;0.2619;"Train";26
"Fisher";269.436;0.0465;0.1489;0.0212;0.3665;0.9411;"Train";26
"NBWaVE";212.056;0.046;0.1488;0.0218;0.4405;0.999;"Train";26
"CMF";340.689;0.0464;0.1489;0.0215;0.0057;0.7215;"Train";26
"NMF";NA;NA;NA;NA;NA;NA;"Train";26
"NNLM";362.671;0.0457;0.1488;0.0209;-0.0081;0.7874;"Train";26
"AIRWLS";244.797;0.0447;0.1486;0.0194;0.4771;0.9998;"Train";26
"Newton";161.486;0.0446;0.1485;0.0194;0.4359;0.9998;"Train";26
"C-SGD";67.261;0.0444;0.1485;0.0202;0.4635;0.989;"Train";26
"B-SGD";42.916;0.0438;0.1484;0.0201;0.4614;0.9901;"Train";26
"AvaGrad";136.559;0.0514;0.4971;0.0312;-0.031;0.2619;"Test";26
"Fisher";269.436;0.0468;0.4965;0.0249;0.3665;0.9411;"Test";26
"NBWaVE";212.056;0.0465;0.4965;0.0224;0.4405;0.999;"Test";26
"CMF";340.689;0.0466;0.4965;Inf;0.0057;0.7215;"Test";26
"NMF";NA;NA;NA;NA;NA;NA;"Test";26
"NNLM";362.671;0.0458;0.4964;Inf;-0.0081;0.7874;"Test";26
"AIRWLS";244.797;0.0448;0.4963;0.0209;0.4771;0.9998;"Test";26
"Newton";161.486;0.0448;0.4963;0.021;0.4359;0.9998;"Test";26
"C-SGD";67.261;0.0449;0.4963;0.0211;0.4635;0.989;"Test";26
"B-SGD";42.916;0.0445;0.4963;0.0209;0.4614;0.9901;"Test";26
"AvaGrad";121.985;0.0502;0.0134;0.0282;-0.0165;0.2599;"Full";27
"Fisher";294.795;0.046;0.0123;0.0207;0.42;0.9656;"Full";27
"NBWaVE";211.78;0.0456;0.0122;0.0207;0.4744;0.9984;"Full";27
"CMF";359.129;0.0458;0.0123;Inf;0.0902;0.7779;"Full";27
"NMF";NA;NA;NA;NA;NA;NA;"Full";27
"NNLM";368.326;0.0451;0.0122;0.0204;0.0228;0.8072;"Full";27
"AIRWLS";176.255;0.0444;0.0119;0.0188;0.4665;0.9995;"Full";27
"Newton";175.8;0.0443;0.0119;0.0188;0.4415;0.9992;"Full";27
"C-SGD";66.658;0.0442;0.0119;0.0193;0.4817;0.9954;"Full";27
"B-SGD";42.679;0.0435;0.0118;0.0193;0.4372;0.9918;"Full";27
"AvaGrad";121.985;0.0502;0.1509;0.0281;-0.0165;0.2599;"Train";27
"Fisher";294.795;0.0459;0.15;0.0201;0.42;0.9656;"Train";27
"NBWaVE";211.78;0.0454;0.1499;0.0205;0.4744;0.9984;"Train";27
"CMF";359.129;0.0457;0.15;0.0205;0.0902;0.7779;"Train";27
"NMF";NA;NA;NA;NA;NA;NA;"Train";27
"NNLM";368.326;0.0451;0.1498;0.0201;0.0228;0.8072;"Train";27
"AIRWLS";176.255;0.0443;0.1496;0.0184;0.4665;0.9995;"Train";27
"Newton";175.8;0.0443;0.1496;0.0184;0.4415;0.9992;"Train";27
"C-SGD";66.658;0.0441;0.1496;0.0191;0.4817;0.9954;"Train";27
"B-SGD";42.679;0.0434;0.1495;0.0191;0.4372;0.9918;"Train";27
"AvaGrad";121.985;0.0501;0.4976;0.0284;-0.0165;0.2599;"Test";27
"Fisher";294.795;0.0461;0.497;0.0225;0.42;0.9656;"Test";27
"NBWaVE";211.78;0.0459;0.497;0.0211;0.4744;0.9984;"Test";27
"CMF";359.129;0.0458;0.4971;Inf;0.0902;0.7779;"Test";27
"NMF";NA;NA;NA;NA;NA;NA;"Test";27
"NNLM";368.326;0.0452;0.497;0.0211;0.0228;0.8072;"Test";27
"AIRWLS";176.255;0.0445;0.4969;0.0197;0.4665;0.9995;"Test";27
"Newton";175.8;0.0444;0.4969;0.0197;0.4415;0.9992;"Test";27
"C-SGD";66.658;0.0445;0.4969;0.0198;0.4817;0.9954;"Test";27
"B-SGD";42.679;0.044;0.4969;0.0197;0.4372;0.9918;"Test";27
"AvaGrad";1642.202;0.0485;0.0147;0.0233;-0.0426;0.2605;"Full";28
"Fisher";239.445;0.0448;0.0137;0.0177;0.2076;0.8019;"Full";28
"NBWaVE";220.764;0.0442;0.0135;0.0176;0.4732;0.9973;"Full";28
"CMF";341.702;0.0446;0.0137;0.0176;0.0181;0.6153;"Full";28
"NMF";482.994;0.0457;0.0139;0.0188;0.0292;0.6134;"Full";28
"NNLM";273.698;0.044;0.0135;0.0168;-0.0077;0.7819;"Full";28
"AIRWLS";213.215;0.0432;0.0132;0.0159;0.4241;0.9923;"Full";28
"Newton";185.842;0.0432;0.0132;0.016;0.4343;0.9756;"Full";28
"C-SGD";66.728;0.0431;0.0132;0.0164;0.3528;0.9352;"Full";28
"B-SGD";42.56;0.0424;0.013;0.0164;0.3332;0.9451;"Full";28
"AvaGrad";1642.202;0.0484;0.1519;0.0232;-0.0426;0.2605;"Train";28
"Fisher";239.445;0.0447;0.151;0.0169;0.2076;0.8019;"Train";28
"NBWaVE";220.764;0.0441;0.1508;0.0174;0.4732;0.9973;"Train";28
"CMF";341.702;0.0445;0.151;0.017;0.0181;0.6153;"Train";28
"NMF";482.994;0.0456;0.1512;0.0184;0.0292;0.6134;"Train";28
"NNLM";273.698;0.0439;0.1508;0.0165;-0.0077;0.7819;"Train";28
"AIRWLS";213.215;0.0431;0.1506;0.0155;0.4241;0.9923;"Train";28
"Newton";185.842;0.0431;0.1506;0.0155;0.4343;0.9756;"Train";28
"C-SGD";66.728;0.0429;0.1505;0.0162;0.3528;0.9352;"Train";28
"B-SGD";42.56;0.0422;0.1504;0.0162;0.3332;0.9451;"Train";28
"AvaGrad";1642.202;0.0486;0.4985;0.0236;-0.0426;0.2605;"Test";28
"Fisher";239.445;0.0451;0.4979;0.02;0.2076;0.8019;"Test";28
"NBWaVE";220.764;0.0448;0.4979;0.0179;0.4732;0.9973;"Test";28
"CMF";341.702;0.0448;0.498;0.0193;0.0181;0.6153;"Test";28
"NMF";482.994;0.046;0.4981;0.0201;0.0292;0.6134;"Test";28
"NNLM";273.698;0.0442;0.4979;0.0177;-0.0077;0.7819;"Test";28
"AIRWLS";213.215;0.0435;0.4978;0.0171;0.4241;0.9923;"Test";28
"Newton";185.842;0.0435;0.4978;0.0175;0.4343;0.9756;"Test";28
"C-SGD";66.728;0.0436;0.4978;0.017;0.3528;0.9352;"Test";28
"B-SGD";42.56;0.0431;0.4978;0.0169;0.3332;0.9451;"Test";28
"AvaGrad";120.573;0.0496;0.014;0.0261;-0.0194;0.2617;"Full";29
"Fisher";251.449;0.0456;0.0129;0.0194;0.2949;0.8632;"Full";29
"NBWaVE";219.116;0.0451;0.0128;0.0193;0.4019;0.9971;"Full";29
"CMF";341.957;0.0455;0.0129;0.0194;0.0398;0.7431;"Full";29
"NMF";483.091;0.0466;0.0132;0.0208;0.0081;0.6578;"Full";29
"NNLM";273.787;0.0449;0.0128;0.0188;0.048;0.8123;"Full";29
"AIRWLS";344.784;0.044;0.0125;0.0175;0.426;0.9951;"Full";29
"Newton";156.553;0.0439;0.0125;0.0175;0.4586;0.9963;"Full";29
"C-SGD";66.705;0.0439;0.0125;0.018;0.4411;0.9837;"Full";29
"B-SGD";42.568;0.0433;0.0124;0.018;0.4114;0.9779;"Full";29
"AvaGrad";120.573;0.0496;0.1514;0.026;-0.0194;0.2617;"Train";29
"Fisher";251.449;0.0455;0.1505;0.0187;0.2949;0.8632;"Train";29
"NBWaVE";219.116;0.045;0.1503;0.0191;0.4019;0.9971;"Train";29
"CMF";341.957;0.0454;0.1505;0.0189;0.0398;0.7431;"Train";29
"NMF";483.091;0.0465;0.1507;0.0204;0.0081;0.6578;"Train";29
"NNLM";273.787;0.0448;0.1503;0.0185;0.048;0.8123;"Train";29
"AIRWLS";344.784;0.0439;0.1501;0.0171;0.426;0.9951;"Train";29
"Newton";156.553;0.0439;0.1501;0.0171;0.4586;0.9963;"Train";29
"C-SGD";66.705;0.0438;0.1501;0.0178;0.4411;0.9837;"Train";29
"B-SGD";42.568;0.0432;0.1499;0.0178;0.4114;0.9779;"Train";29
"AvaGrad";120.573;0.0497;0.4979;0.0265;-0.0194;0.2617;"Test";29
"Fisher";251.449;0.0458;0.4973;0.0215;0.2949;0.8632;"Test";29
"NBWaVE";219.116;0.0455;0.4973;0.0196;0.4019;0.9971;"Test";29
"CMF";341.957;0.0456;0.4974;0.021;0.0398;0.7431;"Test";29
"NMF";483.091;0.0467;0.4975;0.0218;0.0081;0.6578;"Test";29
"NNLM";273.787;0.045;0.4973;0.0197;0.048;0.8123;"Test";29
"AIRWLS";344.784;0.0442;0.4972;0.0186;0.426;0.9951;"Test";29
"Newton";156.553;0.0441;0.4972;0.0186;0.4586;0.9963;"Test";29
"C-SGD";66.705;0.0444;0.4972;0.0186;0.4411;0.9837;"Test";29
"B-SGD";42.568;0.0438;0.4972;0.0184;0.4114;0.9779;"Test";29
"AvaGrad";127.763;0.0527;0.0129;0.0286;-0.0158;0.2575;"Full";30
"Fisher";452.991;0.0481;0.0118;0.0207;0.3254;0.874;"Full";30
"NBWaVE";211.959;0.0476;0.0117;0.0205;0.4723;0.9972;"Full";30
"CMF";346.501;0.0479;0.0118;0.0208;0.0475;0.6917;"Full";30
"NMF";483.816;0.0491;0.0121;0.0222;0.0422;0.6939;"Full";30
"NNLM";274.917;0.0471;0.0116;0.0198;-0.0308;0.8132;"Full";30
"AIRWLS";161.578;0.0463;0.0114;0.0186;0.4494;0.9874;"Full";30
"Newton";137.512;0.0462;0.0114;0.0186;0.4676;0.9849;"Full";30
"C-SGD";66.242;0.0462;0.0114;0.0192;0.4176;0.9599;"Full";30
"B-SGD";42.385;0.0455;0.0113;0.0191;0.396;0.9544;"Full";30
"AvaGrad";127.763;0.0527;0.1504;0.0285;-0.0158;0.2575;"Train";30
"Fisher";452.991;0.048;0.1495;0.0198;0.3254;0.874;"Train";30
"NBWaVE";211.959;0.0474;0.1493;0.0204;0.4723;0.9972;"Train";30
"CMF";346.501;0.0478;0.1494;0.0201;0.0475;0.6917;"Train";30
"NMF";483.816;0.049;0.1497;0.0217;0.0422;0.6939;"Train";30
"NNLM";274.917;0.047;0.1493;0.0195;-0.0308;0.8132;"Train";30
"AIRWLS";161.578;0.0462;0.1491;0.0181;0.4494;0.9874;"Train";30
"Newton";137.512;0.0461;0.1491;0.0181;0.4676;0.9849;"Train";30
"C-SGD";66.242;0.046;0.1491;0.019;0.4176;0.9599;"Train";30
"B-SGD";42.385;0.0453;0.1489;0.019;0.396;0.9544;"Train";30
"AvaGrad";127.763;0.0529;0.4975;0.029;-0.0158;0.2575;"Test";30
"Fisher";452.991;0.0484;0.4969;0.0232;0.3254;0.874;"Test";30
"NBWaVE";211.959;0.0481;0.4969;0.0209;0.4723;0.9972;"Test";30
"CMF";346.501;0.0481;0.497;0.0231;0.0475;0.6917;"Test";30
"NMF";483.816;0.0493;0.497;0.0236;0.0422;0.6939;"Test";30
"NNLM";274.917;0.0473;0.4969;0.0208;-0.0308;0.8132;"Test";30
"AIRWLS";161.578;0.0465;0.4968;0.0199;0.4494;0.9874;"Test";30
"Newton";137.512;0.0465;0.4968;0.02;0.4676;0.9849;"Test";30
"C-SGD";66.242;0.0467;0.4968;0.0198;0.4176;0.9599;"Test";30
"B-SGD";42.385;0.0462;0.4968;0.0196;0.396;0.9544;"Test";30
"AvaGrad";106.455;0.05;0.0126;0.0279;-0.0217;0.261;"Full";31
"Fisher";450.766;0.0458;0.0115;0.0199;0.4056;0.9401;"Full";31
"NBWaVE";208.249;0.0453;0.0114;0.0196;0.4513;0.9992;"Full";31
"CMF";343.91;0.0456;0.0115;0.0201;0.0409;0.7061;"Full";31
"NMF";NA;NA;NA;NA;NA;NA;"Full";31
"NNLM";358.759;0.0449;0.0113;0.0191;0.1012;0.7889;"Full";31
"AIRWLS";314.56;0.0441;0.0111;0.0177;0.5111;0.998;"Full";31
"Newton";186.075;0.044;0.0111;0.0178;0.477;0.9992;"Full";31
"C-SGD";65.714;0.0439;0.0111;0.0183;0.4885;0.9883;"Full";31
"B-SGD";41.943;0.0434;0.011;0.0183;0.4651;0.9723;"Full";31
"AvaGrad";106.455;0.05;0.1501;0.0278;-0.0217;0.261;"Train";31
"Fisher";450.766;0.0458;0.1493;0.0189;0.4056;0.9401;"Train";31
"NBWaVE";208.249;0.0452;0.1491;0.0195;0.4513;0.9992;"Train";31
"CMF";343.91;0.0456;0.1492;0.0193;0.0409;0.7061;"Train";31
"NMF";NA;NA;NA;NA;NA;NA;"Train";31
"NNLM";358.759;0.0449;0.1491;0.0187;0.1012;0.7889;"Train";31
"AIRWLS";314.56;0.044;0.1489;0.0173;0.5111;0.998;"Train";31
"Newton";186.075;0.044;0.1489;0.0173;0.477;0.9992;"Train";31
"C-SGD";65.714;0.0438;0.1489;0.0181;0.4885;0.9883;"Train";31
"B-SGD";41.943;0.0432;0.1487;0.0182;0.4651;0.9723;"Train";31
"AvaGrad";106.455;0.05;0.4972;0.0281;-0.0217;0.261;"Test";31
"Fisher";450.766;0.0459;0.4967;0.0228;0.4056;0.9401;"Test";31
"NBWaVE";208.249;0.0456;0.4967;0.02;0.4513;0.9992;"Test";31
"CMF";343.91;0.0457;0.4967;0.0222;0.0409;0.7061;"Test";31
"NMF";NA;NA;NA;NA;NA;NA;"Test";31
"NNLM";358.759;0.045;0.4966;0.0199;0.1012;0.7889;"Test";31
"AIRWLS";314.56;0.0442;0.4965;0.0191;0.5111;0.998;"Test";31
"Newton";186.075;0.0441;0.4965;0.0192;0.477;0.9992;"Test";31
"C-SGD";65.714;0.0442;0.4965;0.0188;0.4885;0.9883;"Test";31
"B-SGD";41.943;0.0438;0.4965;0.0188;0.4651;0.9723;"Test";31
"AvaGrad";1519.523;0.0478;0.0149;0.0248;-0.0301;0.2633;"Full";32
"Fisher";412.421;0.0441;0.0138;0.0178;0.3727;0.8978;"Full";32
"NBWaVE";216.366;0.0437;0.0137;0.0176;0.4459;0.9968;"Full";32
"CMF";345.217;0.044;0.0138;Inf;0.0338;0.6341;"Full";32
"NMF";480.394;0.0452;0.0142;0.0193;0.0582;0.604;"Full";32
"NNLM";274.516;0.0434;0.0136;0.0172;-0.0189;0.7549;"Full";32
"AIRWLS";204.028;0.0426;0.0134;0.0158;0.4765;0.9935;"Full";32
"Newton";173.917;0.0426;0.0134;0.0158;0.4943;0.9946;"Full";32
"C-SGD";65.934;0.0426;0.0134;0.0165;0.3935;0.9338;"Full";32
"B-SGD";42.274;0.042;0.0132;0.0165;0.3352;0.9362;"Full";32
"AvaGrad";1519.523;0.0478;0.152;0.0246;-0.0301;0.2633;"Train";32
"Fisher";412.421;0.0441;0.151;0.0169;0.3727;0.8978;"Train";32
"NBWaVE";216.366;0.0435;0.1509;0.0174;0.4459;0.9968;"Train";32
"CMF";345.217;0.0438;0.1509;0.017;0.0338;0.6341;"Train";32
"NMF";480.394;0.0452;0.1513;0.0186;0.0582;0.604;"Train";32
"NNLM";274.516;0.0434;0.1509;0.0167;-0.0189;0.7549;"Train";32
"AIRWLS";204.028;0.0425;0.1506;0.0155;0.4765;0.9935;"Train";32
"Newton";173.917;0.0425;0.1506;0.0155;0.4943;0.9946;"Train";32
"C-SGD";65.934;0.0424;0.1506;0.0163;0.3935;0.9338;"Train";32
"B-SGD";42.274;0.0418;0.1505;0.0163;0.3352;0.9362;"Train";32
"AvaGrad";1519.523;0.048;0.4988;0.0251;-0.0301;0.2633;"Test";32
"Fisher";412.421;0.0444;0.4982;0.0204;0.3727;0.8978;"Test";32
"NBWaVE";216.366;0.0442;0.4982;0.018;0.4459;0.9968;"Test";32
"CMF";345.217;0.0444;0.4983;Inf;0.0338;0.6341;"Test";32
"NMF";480.394;0.0454;0.4984;0.0214;0.0582;0.604;"Test";32
"NNLM";274.516;0.0436;0.4981;0.0186;-0.0189;0.7549;"Test";32
"AIRWLS";204.028;0.0428;0.498;0.0169;0.4765;0.9935;"Test";32
"Newton";173.917;0.0428;0.498;0.017;0.4943;0.9946;"Test";32
"C-SGD";65.934;0.043;0.4981;0.0172;0.3935;0.9338;"Test";32
"B-SGD";42.274;0.0425;0.498;0.017;0.3352;0.9362;"Test";32
"AvaGrad";1438.471;0.0502;0.0138;0.0278;-0.0266;0.2618;"Full";33
"Fisher";469.382;0.0462;0.0127;0.0199;0.2205;0.7822;"Full";33
"NBWaVE";220.314;0.0457;0.0126;0.0196;0.4512;0.9955;"Full";33
"CMF";342.378;0.0458;0.0127;Inf;0.0125;0.7367;"Full";33
"NMF";NA;NA;NA;NA;NA;NA;"Full";33
"NNLM";362.113;0.0452;0.0125;0.0189;-0.023;0.7923;"Full";33
"AIRWLS";275.804;0.0445;0.0123;0.0177;0.3548;0.9584;"Full";33
"Newton";189.447;0.0445;0.0123;0.0177;0.4086;0.9327;"Full";33
"C-SGD";65.261;0.0444;0.0123;0.0184;0.4173;0.96;"Full";33
"B-SGD";41.948;0.0438;0.0122;0.0184;0.4114;0.9666;"Full";33
"AvaGrad";1438.471;0.0502;0.1514;0.0276;-0.0266;0.2618;"Train";33
"Fisher";469.382;0.0461;0.1505;0.0189;0.2205;0.7822;"Train";33
"NBWaVE";220.314;0.0455;0.1503;0.0194;0.4512;0.9955;"Train";33
"CMF";342.378;0.0458;0.1504;0.019;0.0125;0.7367;"Train";33
"NMF";NA;NA;NA;NA;NA;NA;"Train";33
"NNLM";362.113;0.0452;0.1502;0.0186;-0.023;0.7923;"Train";33
"AIRWLS";275.804;0.0444;0.1501;0.0173;0.3548;0.9584;"Train";33
"Newton";189.447;0.0444;0.1501;0.0173;0.4086;0.9327;"Train";33
"C-SGD";65.261;0.0443;0.15;0.0182;0.4173;0.96;"Train";33
"B-SGD";41.948;0.0436;0.1499;0.0182;0.4114;0.9666;"Train";33
"AvaGrad";1438.471;0.0502;0.4976;0.0281;-0.0266;0.2618;"Test";33
"Fisher";469.382;0.0463;0.497;0.0229;0.2205;0.7822;"Test";33
"NBWaVE";220.314;0.0461;0.497;0.0201;0.4512;0.9955;"Test";33
"CMF";342.378;0.0459;0.4971;Inf;0.0125;0.7367;"Test";33
"NMF";NA;NA;NA;NA;NA;NA;"Test";33
"NNLM";362.113;0.0453;0.497;0.0201;-0.023;0.7923;"Test";33
"AIRWLS";275.804;0.0446;0.4969;0.019;0.3548;0.9584;"Test";33
"Newton";189.447;0.0446;0.4969;0.0191;0.4086;0.9327;"Test";33
"C-SGD";65.261;0.0448;0.4969;0.019;0.4173;0.96;"Test";33
"B-SGD";41.948;0.0443;0.4969;0.019;0.4114;0.9666;"Test";33
"AvaGrad";1481.895;0.0504;0.0142;0.0282;-0.0099;0.2552;"Full";34
"Fisher";242.774;0.0461;0.0131;0.0194;0.3448;0.8827;"Full";34
"NBWaVE";206.976;0.0456;0.0129;0.0191;0.4587;0.9989;"Full";34
"CMF";338.732;0.0459;0.0131;0.0191;0.1569;0.7136;"Full";34
"NMF";NA;NA;NA;NA;NA;NA;"Full";34
"NNLM";246.145;0.0453;0.0129;0.0183;-0.0103;0.7853;"Full";34
"AIRWLS";187.506;0.0444;0.0126;0.0172;0.4837;0.9978;"Full";34
"Newton";164.334;0.0444;0.0126;0.0173;0.4753;0.9974;"Full";34
"C-SGD";66.67;0.0444;0.0126;0.018;0.453;0.9722;"Full";34
"B-SGD";42.186;0.0437;0.0125;0.0178;0.4346;0.9495;"Full";34
"AvaGrad";1481.895;0.0504;0.1516;0.028;-0.0099;0.2552;"Train";34
"Fisher";242.774;0.046;0.1506;0.0184;0.3448;0.8827;"Train";34
"NBWaVE";206.976;0.0454;0.1504;0.0189;0.4587;0.9989;"Train";34
"CMF";338.732;0.0458;0.1505;0.0184;0.1569;0.7136;"Train";34
"NMF";NA;NA;NA;NA;NA;NA;"Train";34
"NNLM";246.145;0.0452;0.1504;0.0179;-0.0103;0.7853;"Train";34
"AIRWLS";187.506;0.0443;0.1502;0.0168;0.4837;0.9978;"Train";34
"Newton";164.334;0.0443;0.1502;0.0168;0.4753;0.9974;"Train";34
"C-SGD";66.67;0.0442;0.1501;0.0178;0.453;0.9722;"Train";34
"B-SGD";42.186;0.0435;0.15;0.0176;0.4346;0.9495;"Train";34
"AvaGrad";1481.895;0.0505;0.4982;0.0286;-0.0099;0.2552;"Test";34
"Fisher";242.774;0.0463;0.4975;0.0225;0.3448;0.8827;"Test";34
"NBWaVE";206.976;0.046;0.4975;0.0195;0.4587;0.9989;"Test";34
"CMF";338.732;0.046;0.4975;0.021;0.1569;0.7136;"Test";34
"NMF";NA;NA;NA;NA;NA;NA;"Test";34
"NNLM";246.145;0.0455;0.4975;0.0194;-0.0103;0.7853;"Test";34
"AIRWLS";187.506;0.0446;0.4973;0.0185;0.4837;0.9978;"Test";34
"Newton";164.334;0.0446;0.4973;0.0187;0.4753;0.9974;"Test";34
"C-SGD";66.67;0.0448;0.4974;0.0185;0.453;0.9722;"Test";34
"B-SGD";42.186;0.0443;0.4973;0.0183;0.4346;0.9495;"Test";34
"AvaGrad";130.495;0.0521;0.0124;0.0271;-0.0203;0.2585;"Full";35
"Fisher";520.389;0.0476;0.0114;0.0208;0.3066;0.8986;"Full";35
"NBWaVE";213.043;0.0471;0.0113;0.0207;0.4179;0.998;"Full";35
"CMF";354.395;0.0474;0.0114;Inf;0.0129;0.5632;"Full";35
"NMF";NA;NA;NA;NA;NA;NA;"Full";35
"NNLM";277.147;0.0467;0.0112;0.0197;0.048;0.6674;"Full";35
