"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NBWaVE";129.838;0.0354;0.4942;0.0149;0.5331;0.8921;"Test";23
"CMF";357.539;0.0346;0.4943;0.0289;0.2357;0.8098;"Test";23
"NMF";325.827;0.0353;0.4941;0.0234;0.0552;0.7781;"Test";23
"NNLM";142.42;0.0333;0.4943;0.0155;0.1859;0.9588;"Test";23
"AIRWLS";135.336;0.0333;0.4942;0.0182;0.5433;0.9076;"Test";23
"Newton";62.933;0.0333;0.4941;0.0208;0.5385;0.9103;"Test";23
"C-SGD";35.273;0.0343;0.4942;0.0143;0.5078;0.8601;"Test";23
"B-SGD";24.623;0.0368;0.4944;0.0139;0.4445;0.824;"Test";23
"AvaGrad";375.779;0.0352;0.0082;0.0206;-0.0188;0.2618;"Full";24
"Fisher";123.874;0.0313;0.0073;0.0136;0.4437;0.8277;"Full";24
"NBWaVE";152.92;0.0296;0.0069;0.0134;0.5394;0.9057;"Full";24
"CMF";355.917;0.0313;0.0074;0.0149;0.1515;0.6604;"Full";24
"NMF";325.655;0.0319;0.0075;0.0139;0.1781;0.8184;"Full";24
"NNLM";142.012;0.03;0.0071;0.0112;0.1713;0.9336;"Full";24
"AIRWLS";136.433;0.0298;0.007;0.0117;0.5804;0.929;"Full";24
"Newton";62.961;0.0298;0.007;0.0123;0.573;0.9308;"Full";24
"C-SGD";35.431;0.0293;0.0069;0.0116;0.5635;0.9166;"Full";24
"B-SGD";24.901;0.0291;0.0069;0.0118;0.4746;0.8345;"Full";24
"AvaGrad";375.779;0.0351;0.1464;0.0205;-0.0188;0.2618;"Train";24
"Fisher";123.874;0.0311;0.1458;0.0109;0.4437;0.8277;"Train";24
"NBWaVE";152.92;0.0286;0.1452;0.0131;0.5394;0.9057;"Train";24
"CMF";355.917;0.031;0.1456;0.0106;0.1515;0.6604;"Train";24
"NMF";325.655;0.0317;0.1459;0.0119;0.1781;0.8184;"Train";24
"NNLM";142.012;0.0298;0.1454;0.0102;0.1713;0.9336;"Train";24
"AIRWLS";136.433;0.0295;0.1454;0.0095;0.5804;0.929;"Train";24
"Newton";62.961;0.0295;0.1454;0.0094;0.573;0.9308;"Train";24
"C-SGD";35.431;0.0285;0.1452;0.0109;0.5635;0.9166;"Train";24
"B-SGD";24.901;0.0275;0.1451;0.0113;0.4746;0.8345;"Train";24
"AvaGrad";375.779;0.0353;0.495;0.021;-0.0188;0.2618;"Test";24
"Fisher";123.874;0.0319;0.4943;0.0214;0.4437;0.8277;"Test";24
"NBWaVE";152.92;0.0324;0.4945;0.0144;0.5394;0.9057;"Test";24
"CMF";355.917;0.032;0.4947;0.0275;0.1515;0.6604;"Test";24
"NMF";325.655;0.0324;0.4944;0.0197;0.1781;0.8184;"Test";24
"NNLM";142.012;0.0305;0.4945;0.0141;0.1713;0.9336;"Test";24
"AIRWLS";136.433;0.0305;0.4945;0.0183;0.5804;0.929;"Test";24
"Newton";62.961;0.0305;0.4944;0.0205;0.573;0.9308;"Test";24
"C-SGD";35.431;0.0317;0.4945;0.0134;0.5635;0.9166;"Test";24
"B-SGD";24.901;0.0337;0.4946;0.0133;0.4746;0.8345;"Test";24
"AvaGrad";388.793;0.0345;0.0088;0.0206;-0.0192;0.2588;"Full";25
"Fisher";261.326;0.0311;0.008;0.0124;0.2606;0.7201;"Full";25
"NBWaVE";152.759;0.0293;0.0075;0.0117;0.534;0.8983;"Full";25
"CMF";353.419;0.0307;0.0079;0.0135;0.1566;0.7082;"Full";25
"NMF";325.56;0.0316;0.0081;0.0127;0.1275;0.6827;"Full";25
"NNLM";142.487;0.0299;0.0077;0.0094;0.1048;0.8576;"Full";25
"AIRWLS";135.044;0.0296;0.0076;0.0098;0.5253;0.8804;"Full";25
"Newton";63.441;0.0296;0.0077;0.0105;0.5029;0.8878;"Full";25
"C-SGD";35.279;0.0291;0.0075;0.0098;0.5093;0.8632;"Full";25
"B-SGD";24.544;0.029;0.0075;0.0099;0.3976;0.7859;"Full";25
"AvaGrad";388.793;0.0345;0.147;0.0203;-0.0192;0.2588;"Train";25
"Fisher";261.326;0.0309;0.1464;0.0085;0.2606;0.7201;"Train";25
"NBWaVE";152.759;0.0284;0.1458;0.0114;0.534;0.8983;"Train";25
"CMF";353.419;0.0305;0.1463;0.008;0.1566;0.7082;"Train";25
"NMF";325.56;0.0315;0.1465;0.0094;0.1275;0.6827;"Train";25
"NNLM";142.487;0.0297;0.1459;0.008;0.1048;0.8576;"Train";25
"AIRWLS";135.044;0.0295;0.1459;0.0074;0.5253;0.8804;"Train";25
"Newton";63.441;0.0294;0.146;0.0074;0.5029;0.8878;"Train";25
"C-SGD";35.279;0.0285;0.1457;0.009;0.5093;0.8632;"Train";25
"B-SGD";24.544;0.0276;0.1456;0.0093;0.3976;0.7859;"Train";25
"AvaGrad";388.793;0.0344;0.4952;0.0212;-0.0192;0.2588;"Test";25
"Fisher";261.326;0.0316;0.4945;0.0235;0.2606;0.7201;"Test";25
"NBWaVE";152.759;0.0319;0.4947;0.0127;0.534;0.8983;"Test";25
"CMF";353.419;0.0313;0.4947;0.029;0.1566;0.7082;"Test";25
"NMF";325.56;0.032;0.4946;0.022;0.1275;0.6827;"Test";25
"NNLM";142.487;0.0302;0.4948;0.0134;0.1048;0.8576;"Test";25
"AIRWLS";135.044;0.0301;0.4947;0.0164;0.5253;0.8804;"Test";25
"Newton";63.441;0.0302;0.4947;0.0195;0.5029;0.8878;"Test";25
"C-SGD";35.279;0.0311;0.4948;0.0121;0.5093;0.8632;"Test";25
"B-SGD";24.544;0.033;0.4949;0.0115;0.3976;0.7859;"Test";25
"AvaGrad";399.955;0.0356;0.0075;0.0212;-0.0152;0.2604;"Full";26
"Fisher";140.339;0.0315;0.0067;0.0135;0.3798;0.7895;"Full";26
"NBWaVE";155.893;0.0297;0.0063;0.013;0.5343;0.8963;"Full";26
"CMF";357.108;0.0315;0.0067;0.0149;0.1223;0.6459;"Full";26
"NMF";325.612;0.0324;0.0069;0.014;0.0702;0.6309;"Full";26
"NNLM";142.186;0.0302;0.0064;0.0108;0.1585;0.8957;"Full";26
"AIRWLS";134.921;0.03;0.0064;0.0111;0.5677;0.9273;"Full";26
"Newton";62.74;0.03;0.0064;0.0119;0.5713;0.9315;"Full";26
"C-SGD";35.305;0.0296;0.0063;0.0111;0.5233;0.8762;"Full";26
"B-SGD";24.636;0.0297;0.0063;0.0113;0.4827;0.8356;"Full";26
"AvaGrad";399.955;0.0356;0.1456;0.0209;-0.0152;0.2604;"Train";26
"Fisher";140.339;0.0313;0.145;0.01;0.3798;0.7895;"Train";26
"NBWaVE";155.893;0.0287;0.1444;0.0127;0.5343;0.8963;"Train";26
"CMF";357.108;0.0312;0.1449;0.0097;0.1223;0.6459;"Train";26
"NMF";325.612;0.0322;0.1451;0.0111;0.0702;0.6309;"Train";26
"NNLM";142.186;0.03;0.1446;0.0096;0.1585;0.8957;"Train";26
"AIRWLS";134.921;0.0297;0.1446;0.0089;0.5677;0.9273;"Train";26
"Newton";62.74;0.0297;0.1446;0.0089;0.5713;0.9315;"Train";26
"C-SGD";35.305;0.0288;0.1444;0.0102;0.5233;0.8762;"Train";26
"B-SGD";24.636;0.028;0.1444;0.0106;0.4827;0.8356;"Train";26
"AvaGrad";399.955;0.0356;0.495;0.022;-0.0152;0.2604;"Test";26
"Fisher";140.339;0.0321;0.4944;0.0238;0.3798;0.7895;"Test";26
"NBWaVE";155.893;0.0326;0.4946;0.014;0.5343;0.8963;"Test";26
"CMF";357.108;0.0322;0.4946;0.0298;0.1223;0.6459;"Test";26
"NMF";325.612;0.0329;0.4945;0.0225;0.0702;0.6309;"Test";26
"NNLM";142.186;0.0307;0.4946;0.0144;0.1585;0.8957;"Test";26
"AIRWLS";134.921;0.0307;0.4945;0.0174;0.5677;0.9273;"Test";26
"Newton";62.74;0.0308;0.4945;0.0205;0.5713;0.9315;"Test";26
"C-SGD";35.305;0.032;0.4946;0.0136;0.5233;0.8762;"Test";26
"B-SGD";24.636;0.0345;0.4948;0.0131;0.4827;0.8356;"Test";26
"AvaGrad";29.234;0.0397;0.0066;0.0241;-0.0301;0.2672;"Full";27
"Fisher";114.587;0.0348;0.0058;0.0161;0.2803;0.7271;"Full";27
"NBWaVE";133.471;0.0326;0.0054;0.0157;0.5102;0.8654;"Full";27
"CMF";357.888;0.0344;0.0057;0.0164;0.1779;0.6828;"Full";27
"NMF";NA;NA;NA;NA;NA;NA;"Full";27
"NNLM";141.72;0.0331;0.0055;0.0132;0.0702;0.8707;"Full";27
"AIRWLS";135.106;0.0329;0.0055;0.0137;0.4928;0.8489;"Full";27
"Newton";62.998;0.0329;0.0055;0.0143;0.438;0.8513;"Full";27
"C-SGD";35.155;0.0324;0.0054;0.0136;0.455;0.8297;"Full";27
"B-SGD";24.646;0.0325;0.0054;0.014;0.3949;0.7798;"Full";27
"AvaGrad";29.234;0.0396;0.1449;0.0239;-0.0301;0.2672;"Train";27
"Fisher";114.587;0.0346;0.1443;0.0128;0.2803;0.7271;"Train";27
"NBWaVE";133.471;0.0314;0.1437;0.0154;0.5102;0.8654;"Train";27
"CMF";357.888;0.0341;0.1441;0.0123;0.1779;0.6828;"Train";27
"NMF";NA;NA;NA;NA;NA;NA;"Train";27
"NNLM";141.72;0.0329;0.1439;0.012;0.0702;0.8707;"Train";27
"AIRWLS";135.106;0.0326;0.1439;0.0113;0.4928;0.8489;"Train";27
"Newton";62.998;0.0326;0.1439;0.0113;0.438;0.8513;"Train";27
"C-SGD";35.155;0.0315;0.1437;0.0129;0.455;0.8297;"Train";27
"B-SGD";24.646;0.0303;0.1437;0.0134;0.3949;0.7798;"Train";27
"AvaGrad";29.234;0.0398;0.4944;0.0245;-0.0301;0.2672;"Test";27
"Fisher";114.587;0.0356;0.4938;0.0254;0.2803;0.7271;"Test";27
"NBWaVE";133.471;0.0361;0.494;0.0167;0.5102;0.8654;"Test";27
"CMF";357.888;0.0352;0.494;0.0281;0.1779;0.6828;"Test";27
"NMF";NA;NA;NA;NA;NA;NA;"Test";27
"NNLM";141.72;0.0338;0.494;0.0167;0.0702;0.8707;"Test";27
"AIRWLS";135.106;0.0338;0.4939;0.0208;0.4928;0.8489;"Test";27
"Newton";62.998;0.0339;0.4939;0.0231;0.438;0.8513;"Test";27
"C-SGD";35.155;0.0352;0.494;0.0159;0.455;0.8297;"Test";27
"B-SGD";24.646;0.0388;0.4941;0.0156;0.3949;0.7798;"Test";27
"AvaGrad";39.611;0.039;0.0078;0.0234;-0.0195;0.266;"Full";28
"Fisher";285.983;0.0346;0.0069;0.0149;0.3193;0.7498;"Full";28
"NBWaVE";131.912;0.0326;0.0065;0.0144;0.5089;0.868;"Full";28
"CMF";358.798;0.0341;0.0069;Inf;0.223;0.7575;"Full";28
"NMF";NA;NA;NA;NA;NA;NA;"Full";28
"NNLM";142.094;0.0331;0.0067;Inf;0.074;0.895;"Full";28
"AIRWLS";135.165;0.0329;0.0066;0.0125;0.52;0.8832;"Full";28
"Newton";63.428;0.0329;0.0066;0.0132;0.5138;0.8785;"Full";28
"C-SGD";35.205;0.0323;0.0065;0.0122;0.5287;0.8741;"Full";28
"B-SGD";24.576;0.0323;0.0065;0.0125;0.437;0.812;"Full";28
"AvaGrad";39.611;0.039;0.1463;0.0232;-0.0195;0.266;"Train";28
"Fisher";285.983;0.0344;0.1457;0.0115;0.3193;0.7498;"Train";28
"NBWaVE";131.912;0.0315;0.145;0.014;0.5089;0.868;"Train";28
"CMF";358.798;0.0339;0.1454;0.0109;0.223;0.7575;"Train";28
"NMF";NA;NA;NA;NA;NA;NA;"Train";28
"NNLM";142.094;0.0329;0.1452;0.0108;0.074;0.895;"Train";28
"AIRWLS";135.165;0.0326;0.1452;0.0101;0.52;0.8832;"Train";28
"Newton";63.428;0.0326;0.1452;0.0101;0.5138;0.8785;"Train";28
"C-SGD";35.205;0.0315;0.145;0.0114;0.5287;0.8741;"Train";28
"B-SGD";24.576;0.0306;0.145;0.0119;0.437;0.812;"Train";28
"AvaGrad";39.611;0.039;0.4944;0.0239;-0.0195;0.266;"Test";28
"Fisher";285.983;0.0352;0.4937;0.0248;0.3193;0.7498;"Test";28
"NBWaVE";131.912;0.0357;0.494;0.0154;0.5089;0.868;"Test";28
"CMF";358.798;0.0348;0.4941;Inf;0.223;0.7575;"Test";28
"NMF";NA;NA;NA;NA;NA;NA;"Test";28
"NNLM";142.094;0.0335;0.494;Inf;0.074;0.895;"Test";28
"AIRWLS";135.165;0.0335;0.4939;0.0192;0.52;0.8832;"Test";28
"Newton";63.428;0.0336;0.4939;0.0223;0.5138;0.8785;"Test";28
"C-SGD";35.205;0.0346;0.494;0.0147;0.5287;0.8741;"Test";28
"B-SGD";24.576;0.0374;0.4941;0.0144;0.437;0.812;"Test";28
"AvaGrad";39.246;0.0407;0.0084;0.0204;-0.0107;0.2608;"Full";29
"Fisher";120.245;0.0364;0.0075;0.0133;0.2079;0.6827;"Full";29
"NBWaVE";134.14;0.0342;0.0071;0.0129;0.4426;0.8434;"Full";29
"CMF";358.983;0.0363;0.0075;0.0157;0.043;0.5327;"Full";29
"NMF";327.126;0.0371;0.0076;0.0137;0.0737;0.633;"Full";29
"NNLM";141.873;0.0348;0.0072;0.0106;0.1248;0.8051;"Full";29
"AIRWLS";135.45;0.0346;0.0072;0.011;0.3999;0.8171;"Full";29
"Newton";63.195;0.0346;0.0072;0.012;0.425;0.8222;"Full";29
"C-SGD";35.088;0.0341;0.0071;0.011;0.3975;0.8062;"Full";29
"B-SGD";24.372;0.034;0.0071;0.0112;0.3467;0.7628;"Full";29
"AvaGrad";39.246;0.0407;0.1466;0.0202;-0.0107;0.2608;"Train";29
"Fisher";120.245;0.0362;0.1459;0.01;0.2079;0.6827;"Train";29
"NBWaVE";134.14;0.0331;0.1453;0.0127;0.4426;0.8434;"Train";29
"CMF";358.983;0.036;0.1457;0.0097;0.043;0.5327;"Train";29
"NMF";327.126;0.0369;0.146;0.0109;0.0737;0.633;"Train";29
"NNLM";141.873;0.0346;0.1454;0.0094;0.1248;0.8051;"Train";29
"AIRWLS";135.45;0.0344;0.1455;0.0088;0.3999;0.8171;"Train";29
"Newton";63.195;0.0343;0.1455;0.0088;0.425;0.8222;"Train";29
"C-SGD";35.088;0.0333;0.1453;0.0101;0.3975;0.8062;"Train";29
"B-SGD";24.372;0.0322;0.1452;0.0107;0.3467;0.7628;"Train";29
"AvaGrad";39.246;0.0408;0.4951;0.0211;-0.0107;0.2608;"Test";29
"Fisher";120.245;0.037;0.4945;0.023;0.2079;0.6827;"Test";29
"NBWaVE";134.14;0.0374;0.4947;0.0137;0.4426;0.8434;"Test";29
"CMF";358.983;0.0371;0.4948;0.0328;0.043;0.5327;"Test";29
"NMF";327.126;0.0375;0.4946;0.0216;0.0737;0.633;"Test";29
"NNLM";141.873;0.0354;0.4947;0.014;0.1248;0.8051;"Test";29
"AIRWLS";135.45;0.0354;0.4946;0.0172;0.3999;0.8171;"Test";29
"Newton";63.195;0.0355;0.4946;0.0212;0.425;0.8222;"Test";29
"C-SGD";35.088;0.0364;0.4947;0.0133;0.3975;0.8062;"Test";29
"B-SGD";24.372;0.0392;0.4948;0.0127;0.3467;0.7628;"Test";29
"AvaGrad";39.207;0.0376;0.0074;0.0211;-0.0181;0.2553;"Full";30
"Fisher";179.174;0.0326;0.0065;0.0136;0.4265;0.8214;"Full";30
"NBWaVE";130.531;0.0307;0.0061;0.0132;0.5883;0.9317;"Full";30
"CMF";353.62;0.0323;0.0064;0.0154;0.0373;0.6713;"Full";30
"NMF";325.409;0.0332;0.0066;0.0139;0.0924;0.7448;"Full";30
"NNLM";141.626;0.031;0.0062;0.0111;0.0774;0.9119;"Full";30
"AIRWLS";134.838;0.0308;0.0061;0.0112;0.6342;0.9725;"Full";30
"Newton";63.222;0.0308;0.0062;0.012;0.6275;0.9706;"Full";30
"C-SGD";35.227;0.0304;0.0061;0.0112;0.5907;0.9381;"Full";30
"B-SGD";24.374;0.0304;0.0061;0.0115;0.529;0.8757;"Full";30
"AvaGrad";39.207;0.0376;0.1456;0.0209;-0.0181;0.2553;"Train";30
"Fisher";179.174;0.0324;0.1449;0.0103;0.4265;0.8214;"Train";30
"NBWaVE";130.531;0.0297;0.1444;0.0129;0.5883;0.9317;"Train";30
"CMF";353.62;0.0321;0.1449;0.0101;0.0373;0.6713;"Train";30
"NMF";325.409;0.0331;0.145;0.0114;0.0924;0.7448;"Train";30
"NNLM";141.626;0.0308;0.1444;0.0098;0.0774;0.9119;"Train";30
"AIRWLS";134.838;0.0305;0.1445;0.0091;0.6342;0.9725;"Train";30
"Newton";63.222;0.0305;0.1445;0.0091;0.6275;0.9706;"Train";30
"C-SGD";35.227;0.0297;0.1443;0.0104;0.5907;0.9381;"Train";30
"B-SGD";24.374;0.0288;0.1443;0.0109;0.529;0.8757;"Train";30
"AvaGrad";39.207;0.0375;0.4948;0.0218;-0.0181;0.2553;"Test";30
"Fisher";179.174;0.0331;0.4942;0.0229;0.4265;0.8214;"Test";30
"NBWaVE";130.531;0.0336;0.4943;0.014;0.5883;0.9317;"Test";30
"CMF";353.62;0.033;0.4941;0.0305;0.0373;0.6713;"Test";30
"NMF";325.409;0.0336;0.4942;0.0213;0.0924;0.7448;"Test";30
"NNLM";141.626;0.0315;0.4944;0.0149;0.0774;0.9119;"Test";30
"AIRWLS";134.838;0.0314;0.4942;0.017;0.6342;0.9725;"Test";30
"Newton";63.222;0.0315;0.4942;0.0202;0.6275;0.9706;"Test";30
"C-SGD";35.227;0.0324;0.4943;0.0135;0.5907;0.9381;"Test";30
"B-SGD";24.374;0.0349;0.4944;0.013;0.529;0.8757;"Test";30
"AvaGrad";28.71;0.0369;0.0073;0.0221;-0.0443;0.2681;"Full";31
"Fisher";150.74;0.0325;0.0065;0.0141;0.4542;0.8375;"Full";31
"NBWaVE";155.389;0.0307;0.0061;0.0139;0.4997;0.8767;"Full";31
"CMF";356.03;0.0324;0.0065;0.0187;0.1858;0.7782;"Full";31
"NMF";325.495;0.033;0.0066;0.0144;0.1926;0.7871;"Full";31
"NNLM";142.231;0.0312;0.0063;0.0115;0.0982;0.9272;"Full";31
"AIRWLS";134.902;0.031;0.0062;0.0118;0.5667;0.9234;"Full";31
"Newton";62.8;0.031;0.0062;0.0125;0.5427;0.9142;"Full";31
"C-SGD";35.101;0.0305;0.0061;0.0118;0.5219;0.874;"Full";31
"B-SGD";24.523;0.0304;0.0061;0.012;0.4793;0.8329;"Full";31
"AvaGrad";28.71;0.0369;0.1457;0.022;-0.0443;0.2681;"Train";31
"Fisher";150.74;0.0323;0.1451;0.0107;0.4542;0.8375;"Train";31
"NBWaVE";155.389;0.0296;0.1445;0.0136;0.4997;0.8767;"Train";31
"CMF";356.03;0.0322;0.1451;0.0105;0.1858;0.7782;"Train";31
"NMF";325.495;0.0329;0.1452;0.0119;0.1926;0.7871;"Train";31
"NNLM";142.231;0.031;0.1447;0.0102;0.0982;0.9272;"Train";31
"AIRWLS";134.902;0.0308;0.1447;0.0095;0.5667;0.9234;"Train";31
"Newton";62.8;0.0307;0.1447;0.0095;0.5427;0.9142;"Train";31
"C-SGD";35.101;0.0297;0.1445;0.011;0.5219;0.874;"Train";31
"B-SGD";24.523;0.0288;0.1445;0.0114;0.4793;0.8329;"Train";31
"AvaGrad";28.71;0.0368;0.4944;0.0227;-0.0443;0.2681;"Test";31
"Fisher";150.74;0.033;0.4938;0.0237;0.4542;0.8375;"Test";31
"NBWaVE";155.389;0.0336;0.4941;0.0148;0.4997;0.8767;"Test";31
"CMF";356.03;0.0332;0.4938;0.0419;0.1858;0.7782;"Test";31
"NMF";325.495;0.0335;0.4939;0.0218;0.1926;0.7871;"Test";31
"NNLM";142.231;0.0317;0.4941;0.0151;0.0982;0.9272;"Test";31
"AIRWLS";134.902;0.0317;0.494;0.0184;0.5667;0.9234;"Test";31
"Newton";62.8;0.0317;0.494;0.021;0.5427;0.9142;"Test";31
"C-SGD";35.101;0.0327;0.494;0.0142;0.5219;0.874;"Test";31
"B-SGD";24.523;0.0352;0.4942;0.0137;0.4793;0.8329;"Test";31
"AvaGrad";359.148;0.0377;0.0066;0.0213;0.2873;0.7343;"Full";32
"Fisher";123.232;0.0348;0.0061;0.016;0.4069;0.8195;"Full";32
"NBWaVE";187.366;0.033;0.0058;0.0155;0.5585;0.9154;"Full";32
"CMF";355.208;0.0341;0.006;0.015;0.2172;0.8066;"Full";32
"NMF";326.259;0.0357;0.0063;0.0164;0.0729;0.7517;"Full";32
"NNLM";141.764;0.0331;0.0059;0.013;0.0997;0.9374;"Full";32
"AIRWLS";135.08;0.0329;0.0058;0.0133;0.5836;0.9453;"Full";32
"Newton";63.37;0.0329;0.0058;0.0142;0.5778;0.9405;"Full";32
"C-SGD";35.118;0.0325;0.0058;0.0133;0.5324;0.8829;"Full";32
"B-SGD";24.447;0.0324;0.0057;0.0135;0.4732;0.841;"Full";32
"AvaGrad";359.148;0.0377;0.1452;0.0205;0.2873;0.7343;"Train";32
"Fisher";123.232;0.0346;0.1449;0.0125;0.4069;0.8195;"Train";32
"NBWaVE";187.366;0.0319;0.1444;0.0151;0.5585;0.9154;"Train";32
"CMF";355.208;0.0339;0.1447;0.0118;0.2172;0.8066;"Train";32
"NMF";326.259;0.0355;0.145;0.0137;0.0729;0.7517;"Train";32
"NNLM";141.764;0.0329;0.1445;0.0118;0.0997;0.9374;"Train";32
"AIRWLS";135.08;0.0326;0.1445;0.011;0.5836;0.9453;"Train";32
"Newton";63.37;0.0326;0.1445;0.011;0.5778;0.9405;"Train";32
"C-SGD";35.118;0.0317;0.1444;0.0126;0.5324;0.8829;"Train";32
"B-SGD";24.447;0.0308;0.1443;0.0129;0.4732;0.841;"Train";32
"AvaGrad";359.148;0.0378;0.4938;0.0235;0.2873;0.7343;"Test";32
"Fisher";123.232;0.0355;0.4935;0.0259;0.4069;0.8195;"Test";32
"NBWaVE";187.366;0.0362;0.4936;0.0166;0.5585;0.9154;"Test";32
"CMF";355.208;0.0346;0.4936;0.024;0.2172;0.8066;"Test";32
"NMF";326.259;0.0362;0.4935;0.024;0.0729;0.7517;"Test";32
"NNLM";141.764;0.0337;0.4936;0.0163;0.0997;0.9374;"Test";32
"AIRWLS";135.08;0.0336;0.4935;0.0197;0.5836;0.9453;"Test";32
"Newton";63.37;0.0337;0.4935;0.0234;0.5778;0.9405;"Test";32
"C-SGD";35.118;0.0347;0.4936;0.0154;0.5324;0.8829;"Test";32
"B-SGD";24.447;0.0372;0.4937;0.0151;0.4732;0.841;"Test";32
"AvaGrad";43.016;0.0393;0.0075;0.0187;-0.0365;0.2626;"Full";33
"Fisher";185.427;0.0348;0.0067;0.013;0.4576;0.8576;"Full";33
"NBWaVE";130.714;0.0329;0.0063;0.0128;0.5562;0.9195;"Full";33
"CMF";360.402;0.0351;0.0068;0.0146;0.0388;0.5346;"Full";33
"NMF";325.082;0.0358;0.0069;0.0136;0.0881;0.6394;"Full";33
"NNLM";141.953;0.0333;0.0064;0.0109;0.136;0.8548;"Full";33
"AIRWLS";134.92;0.0331;0.0064;0.0111;0.5995;0.9509;"Full";33
"Newton";63.161;0.0331;0.0064;0.0122;0.6004;0.9565;"Full";33
"C-SGD";35.125;0.0326;0.0063;0.0111;0.575;0.9312;"Full";33
"B-SGD";24.716;0.0325;0.0063;0.0113;0.5184;0.8786;"Full";33
"AvaGrad";43.016;0.0394;0.1457;0.0185;-0.0365;0.2626;"Train";33
"Fisher";185.427;0.0346;0.1451;0.0102;0.4576;0.8576;"Train";33
"NBWaVE";130.714;0.0318;0.1445;0.0126;0.5562;0.9195;"Train";33
"CMF";360.402;0.0349;0.1451;0.0102;0.0388;0.5346;"Train";33
"NMF";325.082;0.0357;0.1452;0.0113;0.0881;0.6394;"Train";33
"NNLM";141.953;0.0331;0.1447;0.0097;0.136;0.8548;"Train";33
"AIRWLS";134.92;0.0328;0.1447;0.009;0.5995;0.9509;"Train";33
"Newton";63.161;0.0328;0.1447;0.009;0.6004;0.9565;"Train";33
"C-SGD";35.125;0.0318;0.1445;0.0104;0.575;0.9312;"Train";33
"B-SGD";24.716;0.0308;0.1444;0.0108;0.5184;0.8786;"Train";33
"AvaGrad";43.016;0.0393;0.4948;0.0193;-0.0365;0.2626;"Test";33
"Fisher";185.427;0.0354;0.4942;0.0211;0.4576;0.8576;"Test";33
"NBWaVE";130.714;0.036;0.4944;0.0135;0.5562;0.9195;"Test";33
"CMF";360.402;0.0358;0.4943;0.0273;0.0388;0.5346;"Test";33
"NMF";325.082;0.0363;0.4943;0.0201;0.0881;0.6394;"Test";33
"NNLM";141.953;0.0339;0.4944;0.0142;0.136;0.8548;"Test";33
"AIRWLS";134.92;0.0338;0.4943;0.0172;0.5995;0.9509;"Test";33
"Newton";63.161;0.0339;0.4943;0.0212;0.6004;0.9565;"Test";33
"C-SGD";35.125;0.035;0.4944;0.0131;0.575;0.9312;"Test";33
"B-SGD";24.716;0.0373;0.4945;0.0126;0.5184;0.8786;"Test";33
"AvaGrad";29.234;0.0382;0.0081;0.0212;-0.0289;0.2639;"Full";34
"Fisher";179.797;0.0337;0.0072;0.0139;0.4422;0.8425;"Full";34
"NBWaVE";130.941;0.0319;0.0068;0.0135;0.5607;0.9152;"Full";34
"CMF";356.323;0.0336;0.0072;0.0151;0.1909;0.6692;"Full";34
"NMF";325.089;0.0345;0.0073;0.0143;0.1621;0.7527;"Full";34
"NNLM";142.673;0.0323;0.0069;0.0112;0.1605;0.9285;"Full";34
"AIRWLS";135.186;0.0321;0.0069;0.0114;0.582;0.9287;"Full";34
"Newton";63.115;0.0321;0.0069;0.0123;0.5831;0.932;"Full";34
"C-SGD";34.925;0.0317;0.0068;0.0115;0.5456;0.9005;"Full";34
"B-SGD";24.436;0.0317;0.0068;0.0118;0.3526;0.7872;"Full";34
"AvaGrad";29.234;0.0381;0.146;0.021;-0.0289;0.2639;"Train";34
"Fisher";179.797;0.0334;0.1453;0.0107;0.4422;0.8425;"Train";34
"NBWaVE";130.941;0.0308;0.1448;0.0131;0.5607;0.9152;"Train";34
"CMF";356.323;0.0333;0.1451;0.0104;0.1909;0.6692;"Train";34
"NMF";325.089;0.0342;0.1455;0.0119;0.1621;0.7527;"Train";34
"NNLM";142.673;0.0321;0.1449;0.0101;0.1605;0.9285;"Train";34
"AIRWLS";135.186;0.0318;0.1449;0.0094;0.582;0.9287;"Train";34
"Newton";63.115;0.0318;0.145;0.0094;0.5831;0.932;"Train";34
"C-SGD";34.925;0.0309;0.1448;0.0106;0.5456;0.9005;"Train";34
"B-SGD";24.436;0.0299;0.1447;0.0112;0.3526;0.7872;"Train";34
"AvaGrad";29.234;0.0385;0.4954;0.022;-0.0289;0.2639;"Test";34
"Fisher";179.797;0.0346;0.4947;0.023;0.4422;0.8425;"Test";34
"NBWaVE";130.941;0.0352;0.4949;0.0145;0.5607;0.9152;"Test";34
"CMF";356.323;0.0346;0.4951;0.0286;0.1909;0.6692;"Test";34
"NMF";325.089;0.0352;0.4948;0.0212;0.1621;0.7527;"Test";34
"NNLM";142.673;0.0331;0.4949;0.0143;0.1605;0.9285;"Test";34
"AIRWLS";135.186;0.0331;0.4948;0.0174;0.582;0.9287;"Test";34
"Newton";63.115;0.0332;0.4948;0.0207;0.5831;0.932;"Test";34
"C-SGD";34.925;0.0342;0.4949;0.0139;0.5456;0.9005;"Test";34
"B-SGD";24.436;0.0368;0.4951;0.0135;0.3526;0.7872;"Test";34
"AvaGrad";378.986;0.0394;0.009;0.0202;-0.0099;0.259;"Full";35
"Fisher";142.537;0.0348;0.0079;0.0131;0.3897;0.8143;"Full";35
"NBWaVE";107.944;0.0328;0.0075;0.0128;0.5541;0.9169;"Full";35
