"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NBWaVE";169.78;0.0321;0.0063;0.0145;0.5002;0.8373;"Full";35
"CMF";534.354;0.0339;0.0067;0.0145;0.1095;0.8386;"Full";35
"NMF";430.279;0.0351;0.0069;0.015;0.2343;0.8388;"Full";35
"NNLM";183.537;0.0332;0.0066;0.0118;0.1717;0.9417;"Full";35
"AIRWLS";172.916;0.0329;0.0065;0.0122;0.5555;0.8714;"Full";35
"Newton";71.132;0.0329;0.0065;0.0134;0.5422;0.8726;"Full";35
"C-SGD";40.404;0.0325;0.0064;0.0122;0.5222;0.8584;"Full";35
"B-SGD";29.006;0.0324;0.0064;0.0125;0.4927;0.8356;"Full";35
"AvaGrad";44.852;0.0391;0.1462;0.0233;-0.0122;0.2605;"Train";35
"Fisher";266.355;0.0342;0.1456;0.0107;0.352;0.8084;"Train";35
"NBWaVE";169.78;0.0307;0.1449;0.0141;0.5002;0.8373;"Train";35
"CMF";534.354;0.0336;0.1454;0.0101;0.1095;0.8386;"Train";35
"NMF";430.279;0.0349;0.1457;0.0118;0.2343;0.8388;"Train";35
"NNLM";183.537;0.0329;0.1451;0.0102;0.1717;0.9417;"Train";35
"AIRWLS";172.916;0.0326;0.1451;0.0096;0.5555;0.8714;"Train";35
"Newton";71.132;0.0325;0.1452;0.0095;0.5422;0.8726;"Train";35
"C-SGD";40.404;0.0313;0.145;0.0111;0.5222;0.8584;"Train";35
"B-SGD";29.006;0.0299;0.1449;0.0117;0.4927;0.8356;"Train";35
"AvaGrad";44.852;0.0391;0.4942;0.0239;-0.0122;0.2605;"Test";35
"Fisher";266.355;0.0353;0.4936;0.0263;0.352;0.8084;"Test";35
"NBWaVE";169.78;0.0362;0.4939;0.0157;0.5002;0.8373;"Test";35
"CMF";534.354;0.0347;0.4937;0.0269;0.1095;0.8386;"Test";35
"NMF";430.279;0.0358;0.4936;0.0241;0.2343;0.8388;"Test";35
"NNLM";183.537;0.0338;0.4939;0.0165;0.1717;0.9417;"Test";35
"AIRWLS";172.916;0.034;0.4938;0.0196;0.5555;0.8714;"Test";35
"Newton";71.132;0.0341;0.4937;0.0244;0.5422;0.8726;"Test";35
"C-SGD";40.404;0.0358;0.4939;0.0154;0.5222;0.8584;"Test";35
"B-SGD";29.006;0.0395;0.494;0.0148;0.4927;0.8356;"Test";35
"AvaGrad";30.648;0.0352;0.0083;0.0229;-0.0196;0.2648;"Full";36
"Fisher";270.441;0.0314;0.0074;0.0147;0.2607;0.6724;"Full";36
"NBWaVE";171.647;0.029;0.0068;0.0141;0.4771;0.8356;"Full";36
"CMF";533.384;0.0311;0.0074;0.0156;0.0921;0.6647;"Full";36
"NMF";NA;NA;NA;NA;NA;NA;"Full";36
"NNLM";184.154;0.03;0.0071;0.0115;0.1613;0.8757;"Full";36
"AIRWLS";173.159;0.0298;0.0071;0.0123;0.5245;0.8588;"Full";36
"Newton";70.98;0.0298;0.0071;0.0134;0.5144;0.8599;"Full";36
"C-SGD";40.14;0.0293;0.0069;0.0118;0.5005;0.8333;"Full";36
"B-SGD";28.927;0.0292;0.0069;0.0122;0.4212;0.7514;"Full";36
"AvaGrad";30.648;0.0352;0.1464;0.0227;-0.0196;0.2648;"Train";36
"Fisher";270.441;0.0311;0.1458;0.0106;0.2607;0.6724;"Train";36
"NBWaVE";171.647;0.0276;0.145;0.0137;0.4771;0.8356;"Train";36
"CMF";533.384;0.0307;0.1455;0.01;0.0921;0.6647;"Train";36
"NMF";NA;NA;NA;NA;NA;NA;"Train";36
"NNLM";184.154;0.0297;0.1453;0.01;0.1613;0.8757;"Train";36
"AIRWLS";173.159;0.0294;0.1452;0.0092;0.5245;0.8588;"Train";36
"Newton";70.98;0.0293;0.1453;0.0092;0.5144;0.8599;"Train";36
"C-SGD";40.14;0.0282;0.1451;0.0107;0.5005;0.8333;"Train";36
"B-SGD";28.927;0.0271;0.1449;0.0114;0.4212;0.7514;"Train";36
"AvaGrad";30.648;0.0353;0.4951;0.0234;-0.0196;0.2648;"Test";36
"Fisher";270.441;0.0323;0.4944;0.0264;0.2607;0.6724;"Test";36
"NBWaVE";171.647;0.0328;0.4947;0.0154;0.4771;0.8356;"Test";36
"CMF";533.384;0.0321;0.4949;0.0318;0.0921;0.6647;"Test";36
"NMF";NA;NA;NA;NA;NA;NA;"Test";36
"NNLM";184.154;0.0308;0.4948;0.016;0.1613;0.8757;"Test";36
"AIRWLS";173.159;0.0308;0.4947;0.0211;0.5245;0.8588;"Test";36
"Newton";70.98;0.031;0.4946;0.0255;0.5144;0.8599;"Test";36
"C-SGD";40.14;0.0322;0.4948;0.015;0.5005;0.8333;"Test";36
"B-SGD";28.927;0.0352;0.4949;0.0143;0.4212;0.7514;"Test";36
"AvaGrad";428.183;0.0371;0.0084;0.0203;-0.0316;0.2726;"Full";37
"Fisher";194.032;0.0332;0.0075;0.0134;0.3484;0.7677;"Full";37
"NBWaVE";171.938;0.0308;0.007;0.0131;0.4479;0.8113;"Full";37
"CMF";535.292;0.0329;0.0075;0.0173;0.0488;0.6337;"Full";37
"NMF";430.266;0.0337;0.0076;0.0137;0.1314;0.7436;"Full";37
"NNLM";183.335;0.0319;0.0072;0.0108;0.1761;0.8635;"Full";37
"AIRWLS";172.531;0.0316;0.0072;0.0112;0.5289;0.8471;"Full";37
"Newton";70.829;0.0316;0.0072;0.0121;0.5357;0.8474;"Full";37
"C-SGD";40.442;0.031;0.007;0.0112;0.5243;0.8318;"Full";37
"B-SGD";28.947;0.0309;0.007;0.0114;0.4005;0.7663;"Full";37
"AvaGrad";428.183;0.0371;0.1462;0.0202;-0.0316;0.2726;"Train";37
"Fisher";194.032;0.0329;0.1456;0.0098;0.3484;0.7677;"Train";37
"NBWaVE";171.938;0.0294;0.1448;0.0127;0.4479;0.8113;"Train";37
"CMF";535.292;0.0325;0.1456;0.0093;0.0488;0.6337;"Train";37
"NMF";430.266;0.0334;0.1456;0.0108;0.1314;0.7436;"Train";37
"NNLM";183.335;0.0316;0.145;0.0093;0.1761;0.8635;"Train";37
"AIRWLS";172.531;0.0313;0.1451;0.0086;0.5289;0.8471;"Train";37
"Newton";70.829;0.0312;0.1451;0.0086;0.5357;0.8474;"Train";37
"C-SGD";40.442;0.0297;0.1448;0.0102;0.5243;0.8318;"Train";37
"B-SGD";28.947;0.0285;0.1447;0.0107;0.4005;0.7663;"Train";37
"AvaGrad";428.183;0.0373;0.4957;0.0207;-0.0316;0.2726;"Test";37
"Fisher";194.032;0.0341;0.495;0.0237;0.3484;0.7677;"Test";37
"NBWaVE";171.938;0.0349;0.4953;0.0143;0.4479;0.8113;"Test";37
"CMF";535.292;0.0342;0.4949;0.0402;0.0488;0.6337;"Test";37
"NMF";430.266;0.0345;0.4951;0.0219;0.1314;0.7436;"Test";37
"NNLM";183.335;0.0327;0.4954;0.015;0.1761;0.8635;"Test";37
"AIRWLS";172.531;0.0327;0.4953;0.0185;0.5289;0.8471;"Test";37
"Newton";70.829;0.0328;0.4952;0.0218;0.5357;0.8474;"Test";37
"C-SGD";40.442;0.0348;0.4954;0.0139;0.5243;0.8318;"Test";37
"B-SGD";28.947;0.0378;0.4955;0.0135;0.4005;0.7663;"Test";37
"AvaGrad";438.86;0.0386;0.0079;0.0282;-0.0145;0.2589;"Full";38
"Fisher";514.564;0.0343;0.0071;0.0158;0.3113;0.7305;"Full";38
"NBWaVE";144.744;0.0316;0.0065;0.0146;0.4402;0.821;"Full";38
"CMF";532.954;0.0338;0.007;0.019;0.0342;0.6688;"Full";38
"NMF";NA;NA;NA;NA;NA;NA;"Full";38
"NNLM";183.685;0.0329;0.0068;0.0119;0.2149;0.9098;"Full";38
"AIRWLS";172.523;0.0326;0.0068;0.0124;0.4963;0.8461;"Full";38
"Newton";70.722;0.0325;0.0068;0.0132;0.527;0.8495;"Full";38
"C-SGD";40.376;0.032;0.0067;0.0122;0.5116;0.8406;"Full";38
"B-SGD";28.895;0.0319;0.0066;0.0124;0.4464;0.7809;"Full";38
"AvaGrad";438.86;0.0386;0.146;0.0279;-0.0145;0.2589;"Train";38
"Fisher";514.564;0.034;0.1454;0.0105;0.3113;0.7305;"Train";38
"NBWaVE";144.744;0.0301;0.1445;0.014;0.4402;0.821;"Train";38
"CMF";532.954;0.0334;0.1453;0.0099;0.0342;0.6688;"Train";38
"NMF";NA;NA;NA;NA;NA;NA;"Train";38
"NNLM";183.685;0.0326;0.1448;0.0099;0.2149;0.9098;"Train";38
"AIRWLS";172.523;0.0322;0.1449;0.0093;0.4963;0.8461;"Train";38
"Newton";70.722;0.032;0.1449;0.0093;0.527;0.8495;"Train";38
"C-SGD";40.376;0.0308;0.1447;0.011;0.5116;0.8406;"Train";38
"B-SGD";28.895;0.0296;0.1446;0.0115;0.4464;0.7809;"Train";38
"AvaGrad";438.86;0.0387;0.4952;0.0293;-0.0145;0.2589;"Test";38
"Fisher";514.564;0.0352;0.4945;0.0309;0.3113;0.7305;"Test";38
"NBWaVE";144.744;0.0358;0.4948;0.0165;0.4402;0.821;"Test";38
"CMF";532.954;0.035;0.4946;0.0452;0.0342;0.6688;"Test";38
"NMF";NA;NA;NA;NA;NA;NA;"Test";38
"NNLM";183.685;0.0336;0.4949;0.0176;0.2149;0.9098;"Test";38
"AIRWLS";172.523;0.0338;0.4948;0.0212;0.4963;0.8461;"Test";38
"Newton";70.722;0.034;0.4948;0.0243;0.527;0.8495;"Test";38
"C-SGD";40.376;0.0354;0.4949;0.0156;0.5116;0.8406;"Test";38
"B-SGD";28.895;0.0385;0.495;0.015;0.4464;0.7809;"Test";38
"AvaGrad";433.43;0.0373;0.0085;0.0191;-0.0138;0.2653;"Full";39
"Fisher";310.879;0.0333;0.0076;0.013;0.308;0.7019;"Full";39
"NBWaVE";170.416;0.0308;0.007;0.0129;0.4395;0.8008;"Full";39
"CMF";535.096;0.0333;0.0076;0.0154;0.044;0.6308;"Full";39
"NMF";431.412;0.0339;0.0077;0.0133;0.068;0.7;"Full";39
"NNLM";183.456;0.0319;0.0073;0.0105;0.0687;0.7979;"Full";39
"AIRWLS";172.607;0.0317;0.0072;0.0112;0.469;0.8244;"Full";39
"Newton";70.96;0.0317;0.0072;0.0126;0.4484;0.8205;"Full";39
"C-SGD";40.096;0.0312;0.0071;0.0109;0.4048;0.7982;"Full";39
"B-SGD";29.011;0.0311;0.0071;0.0113;0.3673;0.7215;"Full";39
"AvaGrad";433.43;0.0373;0.1468;0.019;-0.0138;0.2653;"Train";39
"Fisher";310.879;0.033;0.1461;0.0095;0.308;0.7019;"Train";39
"NBWaVE";170.416;0.0294;0.1453;0.0125;0.4395;0.8008;"Train";39
"CMF";535.096;0.033;0.1459;0.0091;0.044;0.6308;"Train";39
"NMF";431.412;0.0337;0.1462;0.0104;0.068;0.7;"Train";39
"NNLM";183.456;0.0317;0.1456;0.0091;0.0687;0.7979;"Train";39
"AIRWLS";172.607;0.0313;0.1456;0.0084;0.469;0.8244;"Train";39
"Newton";70.96;0.0313;0.1456;0.0084;0.4484;0.8205;"Train";39
"C-SGD";40.096;0.0301;0.1454;0.0099;0.4048;0.7982;"Train";39
"B-SGD";29.011;0.0287;0.1453;0.0106;0.3673;0.7215;"Train";39
"AvaGrad";433.43;0.0373;0.4949;0.0196;-0.0138;0.2653;"Test";39
"Fisher";310.879;0.034;0.4942;0.023;0.308;0.7019;"Test";39
"NBWaVE";170.416;0.0349;0.4946;0.0138;0.4395;0.8008;"Test";39
"CMF";535.096;0.0342;0.4946;0.0332;0.044;0.6308;"Test";39
"NMF";431.412;0.0345;0.4943;0.0215;0.068;0.7;"Test";39
"NNLM";183.456;0.0327;0.4946;0.0147;0.0687;0.7979;"Test";39
"AIRWLS";172.607;0.0327;0.4945;0.0193;0.469;0.8244;"Test";39
"Newton";70.96;0.0329;0.4944;0.0247;0.4484;0.8205;"Test";39
"C-SGD";40.096;0.0343;0.4946;0.0138;0.4048;0.7982;"Test";39
"B-SGD";29.011;0.0382;0.4947;0.0132;0.3673;0.7215;"Test";39
"AvaGrad";30.372;0.0335;0.0082;0.0229;-0.0276;0.2643;"Full";40
"Fisher";346.865;0.0299;0.0074;0.0143;0.3559;0.7455;"Full";40
"NBWaVE";192.656;0.0278;0.0069;0.0136;0.4444;0.8152;"Full";40
"CMF";536.562;0.0297;0.0073;0.0152;0.1699;0.7295;"Full";40
"NMF";430.874;0.0305;0.0075;0.0145;0.0729;0.6771;"Full";40
"NNLM";183.512;0.0288;0.0071;0.011;0.2093;0.9073;"Full";40
"AIRWLS";171.55;0.0286;0.0071;0.0117;0.5038;0.8382;"Full";40
"Newton";70.931;0.0286;0.0071;0.0125;0.4398;0.84;"Full";40
"C-SGD";40.138;0.0281;0.007;0.0114;0.5061;0.8371;"Full";40
"B-SGD";28.801;0.028;0.0069;0.0118;0.4225;0.7629;"Full";40
"AvaGrad";30.372;0.0335;0.1462;0.0227;-0.0276;0.2643;"Train";40
"Fisher";346.865;0.0296;0.1456;0.0101;0.3559;0.7455;"Train";40
"NBWaVE";192.656;0.0266;0.1448;0.0131;0.4444;0.8152;"Train";40
"CMF";536.562;0.0293;0.1453;0.0094;0.1699;0.7295;"Train";40
"NMF";430.874;0.0303;0.1457;0.0111;0.0729;0.6771;"Train";40
"NNLM";183.512;0.0285;0.1451;0.0095;0.2093;0.9073;"Train";40
"AIRWLS";171.55;0.0283;0.1451;0.0088;0.5038;0.8382;"Train";40
"Newton";70.931;0.0282;0.1452;0.0088;0.4398;0.84;"Train";40
"C-SGD";40.138;0.0272;0.1449;0.0103;0.5061;0.8371;"Train";40
"B-SGD";28.801;0.0257;0.1448;0.0111;0.4225;0.7629;"Train";40
"AvaGrad";30.372;0.0337;0.4954;0.0235;-0.0276;0.2643;"Test";40
"Fisher";346.865;0.0308;0.4947;0.0263;0.3559;0.7455;"Test";40
"NBWaVE";192.656;0.0315;0.495;0.015;0.4444;0.8152;"Test";40
"CMF";536.562;0.0307;0.4951;0.0318;0.1699;0.7295;"Test";40
"NMF";430.874;0.0312;0.4948;0.0246;0.0729;0.6771;"Test";40
"NNLM";183.512;0.0295;0.495;0.0154;0.2093;0.9073;"Test";40
"AIRWLS";171.55;0.0296;0.4949;0.02;0.5038;0.8382;"Test";40
"Newton";70.931;0.0297;0.4949;0.0231;0.4398;0.84;"Test";40
"C-SGD";40.138;0.031;0.4951;0.0143;0.5061;0.8371;"Test";40
"B-SGD";28.801;0.0343;0.4952;0.0139;0.4225;0.7629;"Test";40
"AvaGrad";451.484;0.0387;0.0068;0.0231;-0.0108;0.263;"Full";41
"Fisher";176.919;0.0333;0.0059;0.0148;0.4272;0.8234;"Full";41
"NBWaVE";207.151;0.031;0.0055;0.0145;0.5338;0.8634;"Full";41
"CMF";528.013;0.0326;0.0058;0.0166;0.1908;0.7881;"Full";41
"NMF";431.036;0.0338;0.006;0.0151;0.1695;0.8388;"Full";41
"NNLM";184.281;0.0317;0.0056;0.0121;0.0721;0.822;"Full";41
"AIRWLS";172.766;0.0315;0.0056;0.0123;0.5954;0.9018;"Full";41
"Newton";70.974;0.0314;0.0056;0.0132;0.6008;0.901;"Full";41
"C-SGD";40.074;0.0311;0.0055;0.0123;0.5824;0.8757;"Full";41
"B-SGD";28.943;0.0312;0.0056;0.0128;0.434;0.8248;"Full";41
"AvaGrad";451.484;0.0386;0.1452;0.0228;-0.0108;0.263;"Train";41
"Fisher";176.919;0.0329;0.1445;0.011;0.4272;0.8234;"Train";41
"NBWaVE";207.151;0.0295;0.1439;0.0141;0.5338;0.8634;"Train";41
"CMF";528.013;0.0323;0.1446;0.0106;0.1908;0.7881;"Train";41
"NMF";431.036;0.0335;0.1446;0.012;0.1695;0.8388;"Train";41
"NNLM";184.281;0.0313;0.144;0.0106;0.0721;0.822;"Train";41
"AIRWLS";172.766;0.031;0.1441;0.0098;0.5954;0.9018;"Train";41
"Newton";70.974;0.0309;0.1441;0.0098;0.6008;0.901;"Train";41
"C-SGD";40.074;0.0298;0.1439;0.0113;0.5824;0.8757;"Train";41
"B-SGD";28.943;0.0284;0.1439;0.0121;0.434;0.8248;"Train";41
"AvaGrad";451.484;0.0389;0.4944;0.0237;-0.0108;0.263;"Test";41
"Fisher";176.919;0.0343;0.4937;0.0255;0.4272;0.8234;"Test";41
"NBWaVE";207.151;0.0353;0.4939;0.0158;0.5338;0.8634;"Test";41
"CMF";528.013;0.0337;0.4934;0.0339;0.1908;0.7881;"Test";41
"NMF";431.036;0.0347;0.4937;0.024;0.1695;0.8388;"Test";41
"NNLM";184.281;0.0328;0.494;0.0163;0.0721;0.822;"Test";41
"AIRWLS";172.766;0.0328;0.4939;0.0194;0.5954;0.9018;"Test";41
"Newton";70.974;0.0329;0.4938;0.0229;0.6008;0.901;"Test";41
"C-SGD";40.074;0.0347;0.4939;0.0153;0.5824;0.8757;"Test";41
"B-SGD";28.943;0.0394;0.4941;0.0148;0.434;0.8248;"Test";41
"AvaGrad";407.586;0.0355;0.0086;0.0173;0.0879;0.6202;"Full";42
"Fisher";254.573;0.0333;0.0081;0.0119;0.3148;0.7323;"Full";42
"NBWaVE";173.111;0.031;0.0075;0.0119;0.505;0.8471;"Full";42
"CMF";542.09;0.0333;0.0081;0.0148;0.1501;0.6224;"Full";42
"NMF";430.002;0.0338;0.0082;0.0122;0.1637;0.7349;"Full";42
"NNLM";183.646;0.0319;0.0078;0.0096;0.203;0.8223;"Full";42
"AIRWLS";172.239;0.0317;0.0077;0.0101;0.4918;0.8476;"Full";42
"Newton";70.185;0.0317;0.0077;0.0112;0.489;0.8444;"Full";42
"C-SGD";40.244;0.0312;0.0076;0.01;0.4494;0.8167;"Full";42
"B-SGD";28.905;0.0311;0.0076;0.0103;0.4304;0.7962;"Full";42
"AvaGrad";407.586;0.0354;0.1466;0.0169;0.0879;0.6202;"Train";42
"Fisher";254.573;0.033;0.1463;0.0086;0.3148;0.7323;"Train";42
"NBWaVE";173.111;0.0296;0.1455;0.0116;0.505;0.8471;"Train";42
"CMF";542.09;0.0329;0.1462;0.0084;0.1501;0.6224;"Train";42
"NMF";430.002;0.0335;0.1464;0.0094;0.1637;0.7349;"Train";42
"NNLM";183.646;0.0316;0.1457;0.0082;0.203;0.8223;"Train";42
"AIRWLS";172.239;0.0313;0.1458;0.0076;0.4918;0.8476;"Train";42
"Newton";70.185;0.0313;0.1458;0.0076;0.489;0.8444;"Train";42
"C-SGD";40.244;0.0302;0.1456;0.0089;0.4494;0.8167;"Train";42
"B-SGD";28.905;0.0289;0.1454;0.0097;0.4304;0.7962;"Train";42
"AvaGrad";407.586;0.0357;0.4955;0.0186;0.0879;0.6202;"Test";42
"Fisher";254.573;0.0342;0.495;0.0215;0.3148;0.7323;"Test";42
"NBWaVE";173.111;0.035;0.4953;0.0127;0.505;0.8471;"Test";42
"CMF";542.09;0.0345;0.4952;0.0333;0.1501;0.6224;"Test";42
"NMF";430.002;0.0346;0.495;0.02;0.1637;0.7349;"Test";42
"NNLM";183.646;0.0328;0.4953;0.0135;0.203;0.8223;"Test";42
"AIRWLS";172.239;0.0328;0.4952;0.0173;0.4918;0.8476;"Test";42
"Newton";70.185;0.0329;0.4951;0.0215;0.489;0.8444;"Test";42
"C-SGD";40.244;0.034;0.4953;0.013;0.4494;0.8167;"Test";42
"B-SGD";28.905;0.0373;0.4954;0.012;0.4304;0.7962;"Test";42
"AvaGrad";34.203;0.0365;0.0081;0.0199;-0.0138;0.2654;"Full";43
"Fisher";322.546;0.0327;0.0073;0.0129;0.3291;0.7508;"Full";43
"NBWaVE";198.724;0.0303;0.0067;0.0127;0.4506;0.8265;"Full";43
"CMF";534.921;0.0324;0.0072;0.0143;0.1418;0.7421;"Full";43
"NMF";429.724;0.0331;0.0074;0.0131;0.0568;0.7725;"Full";43
"NNLM";184.202;0.0314;0.007;0.0102;0.2366;0.9163;"Full";43
"AIRWLS";172.503;0.0311;0.007;0.0108;0.519;0.8474;"Full";43
"Newton";70.425;0.0311;0.007;0.0118;0.4956;0.8377;"Full";43
"C-SGD";40.137;0.0306;0.0069;0.0107;0.5194;0.8439;"Full";43
"B-SGD";28.98;0.031;0.0069;0.0108;0.4826;0.8352;"Full";43
"AvaGrad";34.203;0.0365;0.1464;0.0198;-0.0138;0.2654;"Train";43
"Fisher";322.546;0.0324;0.1458;0.0091;0.3291;0.7508;"Train";43
"NBWaVE";198.724;0.029;0.145;0.0123;0.4506;0.8265;"Train";43
"CMF";534.921;0.032;0.1456;0.0086;0.1418;0.7421;"Train";43
"NMF";429.724;0.0329;0.1458;0.0099;0.0568;0.7725;"Train";43
"NNLM";184.202;0.0311;0.1453;0.0087;0.2366;0.9163;"Train";43
"AIRWLS";172.503;0.0307;0.1453;0.008;0.519;0.8474;"Train";43
"Newton";70.425;0.0307;0.1453;0.008;0.4956;0.8377;"Train";43
"C-SGD";40.137;0.0295;0.1451;0.0097;0.5194;0.8439;"Train";43
"B-SGD";28.98;0.0285;0.1451;0.01;0.4826;0.8352;"Train";43
"AvaGrad";34.203;0.0366;0.4949;0.0204;-0.0138;0.2654;"Test";43
"Fisher";322.546;0.0335;0.4942;0.0238;0.3291;0.7508;"Test";43
"NBWaVE";198.724;0.0342;0.4945;0.0138;0.4506;0.8265;"Test";43
"CMF";534.921;0.0334;0.4945;0.0306;0.1418;0.7421;"Test";43
"NMF";429.724;0.0339;0.4943;0.0221;0.0568;0.7725;"Test";43
"NNLM";184.202;0.0321;0.4946;0.0145;0.2366;0.9163;"Test";43
"AIRWLS";172.503;0.0322;0.4945;0.0187;0.519;0.8474;"Test";43
"Newton";70.425;0.0323;0.4944;0.0227;0.4956;0.8377;"Test";43
"C-SGD";40.137;0.034;0.4946;0.0136;0.5194;0.8439;"Test";43
"B-SGD";28.98;0.038;0.4947;0.0132;0.4826;0.8352;"Test";43
"AvaGrad";33.154;0.035;0.0081;0.02;-0.0255;0.2643;"Full";44
"Fisher";240.377;0.0314;0.0072;0.0131;0.3161;0.7601;"Full";44
"NBWaVE";198.702;0.0291;0.0067;0.0128;0.4828;0.8327;"Full";44
"CMF";540.083;0.0313;0.0073;0.0156;0.0495;0.6736;"Full";44
"NMF";430.218;0.032;0.0074;0.0135;0.0211;0.6925;"Full";44
"NNLM";184.27;0.0301;0.007;0.0104;0.0564;0.8903;"Full";44
"AIRWLS";172.471;0.0299;0.0069;0.011;0.5361;0.8558;"Full";44
"Newton";70.277;0.0299;0.0069;0.0119;0.5218;0.8514;"Full";44
"C-SGD";40.148;0.0294;0.0068;0.0108;0.4882;0.8234;"Full";44
"B-SGD";29.055;0.0294;0.0068;0.0111;0.3777;0.7947;"Full";44
"AvaGrad";33.154;0.0349;0.1461;0.0198;-0.0255;0.2643;"Train";44
"Fisher";240.377;0.0311;0.1455;0.0094;0.3161;0.7601;"Train";44
"NBWaVE";198.702;0.0278;0.1447;0.0125;0.4828;0.8327;"Train";44
"CMF";540.083;0.0309;0.1454;0.0091;0.0495;0.6736;"Train";44
"NMF";430.218;0.0317;0.1456;0.0105;0.0211;0.6925;"Train";44
"NNLM";184.27;0.0298;0.145;0.009;0.0564;0.8903;"Train";44
"AIRWLS";172.471;0.0295;0.145;0.0084;0.5361;0.8558;"Train";44
"Newton";70.277;0.0294;0.145;0.0083;0.5218;0.8514;"Train";44
"C-SGD";40.148;0.0284;0.1449;0.0098;0.4882;0.8234;"Train";44
"B-SGD";29.055;0.0272;0.1448;0.0104;0.3777;0.7947;"Train";44
"AvaGrad";33.154;0.0352;0.4953;0.0205;-0.0255;0.2643;"Test";44
"Fisher";240.377;0.0322;0.4946;0.0236;0.3161;0.7601;"Test";44
"NBWaVE";198.702;0.0329;0.4949;0.0139;0.4828;0.8327;"Test";44
"CMF";540.083;0.0324;0.4948;0.0342;0.0495;0.6736;"Test";44
"NMF";430.218;0.0327;0.4947;0.022;0.0211;0.6925;"Test";44
"NNLM";184.27;0.0309;0.4949;0.0145;0.0564;0.8903;"Test";44
"AIRWLS";172.471;0.0311;0.4948;0.0186;0.5361;0.8558;"Test";44
"Newton";70.277;0.0311;0.4948;0.0221;0.5218;0.8514;"Test";44
"C-SGD";40.148;0.0323;0.4949;0.0137;0.4882;0.8234;"Test";44
"B-SGD";29.055;0.0358;0.4951;0.0131;0.3777;0.7947;"Test";44
"AvaGrad";43.177;0.0341;0.0086;0.0178;-0.0146;0.2523;"Full";45
"Fisher";315.058;0.0303;0.0077;0.0119;0.2435;0.6934;"Full";45
"NBWaVE";196.131;0.0281;0.0071;0.0116;0.4441;0.8233;"Full";45
"CMF";541.93;0.0304;0.0077;0.0141;0.0287;0.5113;"Full";45
"NMF";429.729;0.0309;0.0078;0.0121;0.0224;0.6228;"Full";45
"NNLM";183.923;0.029;0.0074;0.0095;0.0377;0.7748;"Full";45
"AIRWLS";172.685;0.0288;0.0073;0.01;0.4936;0.8218;"Full";45
"Newton";71.061;0.0288;0.0073;0.0112;0.4633;0.8203;"Full";45
"C-SGD";39.924;0.0283;0.0072;0.0098;0.484;0.8218;"Full";45
"B-SGD";28.809;0.0284;0.0072;0.0101;0.3283;0.7386;"Full";45
"AvaGrad";43.177;0.0342;0.1469;0.0177;-0.0146;0.2523;"Train";45
"Fisher";315.058;0.0301;0.1462;0.0085;0.2435;0.6934;"Train";45
"NBWaVE";196.131;0.0269;0.1454;0.0114;0.4441;0.8233;"Train";45
"CMF";541.93;0.0302;0.1461;0.0083;0.0287;0.5113;"Train";45
"NMF";429.729;0.0307;0.1463;0.0095;0.0224;0.6228;"Train";45
"NNLM";183.923;0.0288;0.1457;0.0082;0.0377;0.7748;"Train";45
"AIRWLS";172.685;0.0285;0.1457;0.0076;0.4936;0.8218;"Train";45
"Newton";71.061;0.0285;0.1457;0.0075;0.4633;0.8203;"Train";45
"C-SGD";39.924;0.0273;0.1455;0.0088;0.484;0.8218;"Train";45
"B-SGD";28.809;0.0264;0.1454;0.0094;0.3283;0.7386;"Train";45
"AvaGrad";43.177;0.0339;0.4949;0.0182;-0.0146;0.2523;"Test";45
"Fisher";315.058;0.0308;0.4943;0.0213;0.2435;0.6934;"Test";45
"NBWaVE";196.131;0.0315;0.4945;0.0124;0.4441;0.8233;"Test";45
"CMF";541.93;0.0312;0.4946;0.0305;0.0287;0.5113;"Test";45
"NMF";429.729;0.0312;0.4943;0.0195;0.0224;0.6228;"Test";45
"NNLM";183.923;0.0295;0.4946;0.0131;0.0377;0.7748;"Test";45
"AIRWLS";172.685;0.0296;0.4945;0.0169;0.4936;0.8218;"Test";45
"Newton";71.061;0.0297;0.4944;0.0214;0.4633;0.8203;"Test";45
"C-SGD";39.924;0.0311;0.4946;0.0127;0.484;0.8218;"Test";45
"B-SGD";28.809;0.0342;0.4947;0.0119;0.3283;0.7386;"Test";45
"AvaGrad";423.636;0.0349;0.0099;0.0191;-0.0122;0.2569;"Full";46
"Fisher";247.111;0.0311;0.0088;0.0117;0.351;0.7837;"Full";46
"NBWaVE";191.638;0.029;0.0082;0.0115;0.5007;0.8343;"Full";46
"CMF";575.489;0.0313;0.0089;0.014;0.0227;0.5894;"Full";46
"NMF";NA;NA;NA;NA;NA;NA;"Full";46
"NNLM";183.944;0.03;0.0085;0.0092;0.1628;0.8413;"Full";46
"AIRWLS";172.692;0.0297;0.0085;0.0097;0.5409;0.8581;"Full";46
"Newton";70.829;0.0297;0.0085;0.0108;0.4895;0.8537;"Full";46
"C-SGD";40.162;0.0291;0.0083;0.0096;0.5248;0.8473;"Full";46
"B-SGD";28.953;0.029;0.0083;0.0098;0.4903;0.8159;"Full";46
"AvaGrad";423.636;0.0348;0.1475;0.0189;-0.0122;0.2569;"Train";46
"Fisher";247.111;0.0308;0.1467;0.0081;0.351;0.7837;"Train";46
