"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"Fisher";8.153;0.0227;0.0052;0.009;0.1741;0.5855;"Full";35
"NBWaVE";36.942;0.0215;0.0049;0.0085;0.5305;0.9548;"Full";35
"CMF";33.61;0.023;0.0053;0.0091;0.0763;0.4974;"Full";35
"NMF";26.595;0.0239;0.0055;0.01;0.0861;0.5336;"Full";35
"NNLM";17.425;0.0217;0.005;0.0072;0.1519;0.6317;"Full";35
"AIRWLS";21.085;0.0211;0.0049;0.0067;0.3049;0.7467;"Full";35
"Newton";11.266;0.0211;0.0049;0.0067;0.3305;0.747;"Full";35
"C-SGD";10.134;0.0209;0.0048;0.0072;0.2523;0.7532;"Full";35
"B-SGD";5.824;0.0208;0.0048;0.0073;0.2089;0.6558;"Full";35
"AvaGrad";8.673;0.0261;0.1444;0.0139;-0.0455;0.2598;"Train";35
"Fisher";8.153;0.0226;0.1438;0.0069;0.1741;0.5855;"Train";35
"NBWaVE";36.942;0.0211;0.1436;0.0083;0.5305;0.9548;"Train";35
"CMF";33.61;0.0229;0.1438;0.007;0.0763;0.4974;"Train";35
"NMF";26.595;0.0238;0.1441;0.0084;0.0861;0.5336;"Train";35
"NNLM";17.425;0.0216;0.1436;0.0066;0.1519;0.6317;"Train";35
"AIRWLS";21.085;0.021;0.1435;0.0056;0.3049;0.7467;"Train";35
"Newton";11.266;0.021;0.1435;0.0056;0.3305;0.747;"Train";35
"C-SGD";10.134;0.0205;0.1434;0.0068;0.2523;0.7532;"Train";35
"B-SGD";5.824;0.0201;0.1433;0.007;0.2089;0.6558;"Train";35
"AvaGrad";8.673;0.0261;0.4939;0.0153;-0.0455;0.2598;"Test";35
"Fisher";8.153;0.023;0.4934;0.0151;0.1741;0.5855;"Test";35
"NBWaVE";36.942;0.0225;0.4933;0.0092;0.5305;0.9548;"Test";35
"CMF";33.61;0.0232;0.4936;0.0151;0.0763;0.4974;"Test";35
"NMF";26.595;0.0241;0.4936;0.0146;0.0861;0.5336;"Test";35
"NNLM";17.425;0.0219;0.4935;0.0089;0.1519;0.6317;"Test";35
"AIRWLS";21.085;0.0214;0.4934;0.0098;0.3049;0.7467;"Test";35
"Newton";11.266;0.0214;0.4934;0.01;0.3305;0.747;"Test";35
"C-SGD";10.134;0.0219;0.4934;0.0085;0.2523;0.7532;"Test";35
"B-SGD";5.824;0.0227;0.4935;0.0083;0.2089;0.6558;"Test";35
"AvaGrad";18.199;0.0271;0.0044;0.0145;-0.026;0.2546;"Full";36
"Fisher";8.854;0.0237;0.0038;0.0101;0.1592;0.5559;"Full";36
"NBWaVE";21.323;0.0224;0.0036;0.0099;0.39;0.8415;"Full";36
"CMF";33.594;0.0251;0.0041;0.0127;-0.0647;0.3886;"Full";36
"NMF";26.594;0.0252;0.004;0.0114;-0.0944;0.4183;"Full";36
"NNLM";17.426;0.0229;0.0037;0.0086;0.0034;0.5523;"Full";36
"AIRWLS";21.082;0.0224;0.0036;0.0084;0.2086;0.6137;"Full";36
"Newton";11.213;0.0224;0.0036;0.0088;0.2109;0.6179;"Full";36
"C-SGD";10.074;0.022;0.0036;0.0083;0.2855;0.7381;"Full";36
"B-SGD";5.831;0.0221;0.0036;0.0087;0.1673;0.5879;"Full";36
"AvaGrad";18.199;0.0272;0.1428;0.0143;-0.026;0.2546;"Train";36
"Fisher";8.854;0.0237;0.1424;0.0082;0.1592;0.5559;"Train";36
"NBWaVE";21.323;0.022;0.1422;0.0098;0.39;0.8415;"Train";36
"CMF";33.594;0.025;0.1424;0.0093;-0.0647;0.3886;"Train";36
"NMF";26.594;0.0252;0.1426;0.0101;-0.0944;0.4183;"Train";36
"NNLM";17.426;0.0228;0.1422;0.0081;0.0034;0.5523;"Train";36
"AIRWLS";21.082;0.0223;0.1422;0.0069;0.2086;0.6137;"Train";36
"Newton";11.213;0.0223;0.1422;0.0068;0.2109;0.6179;"Train";36
"C-SGD";10.074;0.0217;0.1421;0.0078;0.2855;0.7381;"Train";36
"B-SGD";5.831;0.0213;0.1421;0.0084;0.1673;0.5879;"Train";36
"AvaGrad";18.199;0.0269;0.4935;0.0149;-0.026;0.2546;"Test";36
"Fisher";8.854;0.0239;0.4931;0.0153;0.1592;0.5559;"Test";36
"NBWaVE";21.323;0.0236;0.4931;0.0102;0.39;0.8415;"Test";36
"CMF";33.594;0.0252;0.4935;0.0221;-0.0647;0.3886;"Test";36
"NMF";26.594;0.0252;0.4933;0.0149;-0.0944;0.4183;"Test";36
"NNLM";17.426;0.023;0.4932;0.0099;0.0034;0.5523;"Test";36
"AIRWLS";21.082;0.0226;0.4931;0.0125;0.2086;0.6137;"Test";36
"Newton";11.213;0.0226;0.4931;0.0142;0.2109;0.6179;"Test";36
"C-SGD";10.074;0.0227;0.4932;0.0097;0.2855;0.7381;"Test";36
"B-SGD";5.831;0.0244;0.4932;0.0097;0.1673;0.5879;"Test";36
"AvaGrad";7.246;0.0267;0.0047;0.0211;-0.0423;0.2553;"Full";37
"Fisher";10.363;0.023;0.004;0.012;0.3883;0.8303;"Full";37
"NBWaVE";16.382;0.0221;0.0039;0.0118;0.3749;0.8499;"Full";37
"CMF";33.557;0.0234;0.0041;0.0125;0.1658;0.6662;"Full";37
"NMF";11.54;0.0246;0.0043;0.0147;0.0809;0.5806;"Full";37
"NNLM";17.375;0.0226;0.004;0.0108;0.0634;0.7734;"Full";37
"AIRWLS";21.029;0.0216;0.0038;0.0094;0.5237;0.9325;"Full";37
"Newton";11.238;0.0216;0.0038;0.0094;0.5027;0.9314;"Full";37
"C-SGD";10.09;0.0214;0.0038;0.0099;0.4462;0.8865;"Full";37
"B-SGD";5.831;0.0216;0.0038;0.0105;0.3159;0.7611;"Full";37
"AvaGrad";7.246;0.0265;0.1433;0.0207;-0.0423;0.2553;"Train";37
"Fisher";10.363;0.0227;0.1428;0.0099;0.3883;0.8303;"Train";37
"NBWaVE";16.382;0.0215;0.1426;0.0114;0.3749;0.8499;"Train";37
"CMF";33.557;0.0231;0.1428;0.0105;0.1658;0.6662;"Train";37
"NMF";11.54;0.0243;0.1431;0.0133;0.0809;0.5806;"Train";37
"NNLM";17.375;0.0223;0.1427;0.0099;0.0634;0.7734;"Train";37
"AIRWLS";21.029;0.0214;0.1425;0.0082;0.5237;0.9325;"Train";37
"Newton";11.238;0.0214;0.1425;0.0082;0.5027;0.9314;"Train";37
"C-SGD";10.09;0.0209;0.1425;0.0094;0.4462;0.8865;"Train";37
"B-SGD";5.831;0.0209;0.1425;0.01;0.3159;0.7611;"Train";37
"AvaGrad";7.246;0.0272;0.4933;0.022;-0.0423;0.2553;"Test";37
"Fisher";10.363;0.0238;0.4928;0.0182;0.3883;0.8303;"Test";37
"NBWaVE";16.382;0.0237;0.4928;0.0129;0.3749;0.8499;"Test";37
"CMF";33.557;0.0242;0.4931;0.018;0.1658;0.6662;"Test";37
"NMF";11.54;0.0253;0.493;0.0186;0.0809;0.5806;"Test";37
"NNLM";17.375;0.0233;0.493;0.0133;0.0634;0.7734;"Test";37
"AIRWLS";21.029;0.0224;0.4929;0.0128;0.5237;0.9325;"Test";37
"Newton";11.238;0.0224;0.4929;0.013;0.5027;0.9314;"Test";37
"C-SGD";10.09;0.0229;0.493;0.0116;0.4462;0.8865;"Test";37
"B-SGD";5.831;0.0239;0.493;0.0122;0.3159;0.7611;"Test";37
"AvaGrad";9.1;0.03;0.0039;0.0193;-0.0255;0.2552;"Full";38
"Fisher";8.366;0.0262;0.0034;0.0131;0.03;0.3708;"Full";38
"NBWaVE";26.623;0.0244;0.0032;0.0122;0.4241;0.8506;"Full";38
"CMF";35.578;0.0264;0.0035;0.0122;0.0345;0.3702;"Full";38
"NMF";NA;NA;NA;NA;NA;NA;"Full";38
"NNLM";17.396;0.0251;0.0033;0.0107;0.0297;0.4528;"Full";38
"AIRWLS";21.114;0.0239;0.0031;0.0099;0.3277;0.7764;"Full";38
"Newton";11.296;0.0239;0.0031;0.0108;0.3239;0.8021;"Full";38
"C-SGD";10.154;0.0237;0.0031;0.0103;0.2691;0.7357;"Full";38
"B-SGD";5.829;0.0239;0.0031;0.0106;0.1508;0.5715;"Full";38
"AvaGrad";9.1;0.03;0.1425;0.0189;-0.0255;0.2552;"Train";38
"Fisher";8.366;0.0261;0.1421;0.0101;0.03;0.3708;"Train";38
"NBWaVE";26.623;0.0238;0.1419;0.0119;0.4241;0.8506;"Train";38
"CMF";35.578;0.0263;0.1421;0.0105;0.0345;0.3702;"Train";38
"NMF";NA;NA;NA;NA;NA;NA;"Train";38
"NNLM";17.396;0.025;0.1419;0.0098;0.0297;0.4528;"Train";38
"AIRWLS";21.114;0.0237;0.1418;0.0085;0.3277;0.7764;"Train";38
"Newton";11.296;0.0237;0.1418;0.0086;0.3239;0.8021;"Train";38
"C-SGD";10.154;0.0231;0.1418;0.0098;0.2691;0.7357;"Train";38
"B-SGD";5.829;0.0228;0.1417;0.0101;0.1508;0.5715;"Train";38
"AvaGrad";9.1;0.0302;0.4931;0.0206;-0.0255;0.2552;"Test";38
"Fisher";8.366;0.0268;0.4928;0.0216;0.03;0.3708;"Test";38
"NBWaVE";26.623;0.0261;0.4928;0.0131;0.4241;0.8506;"Test";38
"CMF";35.578;0.0268;0.493;0.0173;0.0345;0.3702;"Test";38
"NMF";NA;NA;NA;NA;NA;NA;"Test";38
"NNLM";17.396;0.0255;0.4929;0.0135;0.0297;0.4528;"Test";38
"AIRWLS";21.114;0.0245;0.4928;0.014;0.3277;0.7764;"Test";38
"Newton";11.296;0.0246;0.4928;0.0172;0.3239;0.8021;"Test";38
"C-SGD";10.154;0.0252;0.4928;0.0118;0.2691;0.7357;"Test";38
"B-SGD";5.829;0.0272;0.4929;0.012;0.1508;0.5715;"Test";38
"AvaGrad";9.406;0.0318;0.0045;0.0209;-0.0589;0.3015;"Full";39
"Fisher";8.263;0.0268;0.0038;0.0114;0.3211;0.7813;"Full";39
"NBWaVE";33.001;0.0254;0.0036;0.0103;0.5537;0.9848;"Full";39
"CMF";32.973;0.0282;0.004;0.0143;0.1439;0.6253;"Full";39
"NMF";26.581;0.0288;0.0041;0.0132;0.1652;0.6914;"Full";39
"NNLM";17.388;0.026;0.0037;0.0096;0.1467;0.6845;"Full";39
"AIRWLS";21.102;0.0246;0.0035;0.0079;0.5673;0.9808;"Full";39
"Newton";11.363;0.0246;0.0035;0.0078;0.56;0.9832;"Full";39
"C-SGD";10.132;0.0245;0.0035;0.0084;0.408;0.8608;"Full";39
"B-SGD";5.867;0.0251;0.0036;0.0095;0.2618;0.7402;"Full";39
"AvaGrad";9.406;0.0319;0.1433;0.0205;-0.0589;0.3015;"Train";39
"Fisher";8.263;0.0267;0.1427;0.0081;0.3211;0.7813;"Train";39
"NBWaVE";33.001;0.0251;0.1425;0.0098;0.5537;0.9848;"Train";39
"CMF";32.973;0.028;0.1428;0.0093;0.1439;0.6253;"Train";39
"NMF";26.581;0.0288;0.143;0.0106;0.1652;0.6914;"Train";39
"NNLM";17.388;0.0259;0.1425;0.0083;0.1467;0.6845;"Train";39
"AIRWLS";21.102;0.0245;0.1424;0.0065;0.5673;0.9808;"Train";39
"Newton";11.363;0.0245;0.1424;0.0065;0.56;0.9832;"Train";39
"C-SGD";10.132;0.0241;0.1424;0.0079;0.408;0.8608;"Train";39
"B-SGD";5.867;0.024;0.1424;0.0088;0.2618;0.7402;"Train";39
"AvaGrad";9.406;0.0317;0.493;0.0222;-0.0589;0.3015;"Test";39
"Fisher";8.263;0.0271;0.4926;0.0207;0.3211;0.7813;"Test";39
"NBWaVE";33.001;0.0264;0.4926;0.0115;0.5537;0.9848;"Test";39
"CMF";32.973;0.0286;0.493;0.0286;0.1439;0.6253;"Test";39
"NMF";26.581;0.029;0.4927;0.0205;0.1652;0.6914;"Test";39
"NNLM";17.388;0.0262;0.4928;0.0131;0.1467;0.6845;"Test";39
"AIRWLS";21.102;0.0249;0.4926;0.0118;0.5673;0.9808;"Test";39
"Newton";11.363;0.0249;0.4926;0.0114;0.56;0.9832;"Test";39
"C-SGD";10.132;0.0258;0.4926;0.01;0.408;0.8608;"Test";39
"B-SGD";5.867;0.0279;0.4927;0.0115;0.2618;0.7402;"Test";39
"AvaGrad";4.99;0.0242;0.0056;0.0185;-0.031;0.2542;"Full";40
"Fisher";8.921;0.0212;0.005;0.0103;0.204;0.6743;"Full";40
"NBWaVE";23.864;0.0203;0.0047;0.0098;0.34;0.8431;"Full";40
"CMF";30.17;0.0217;0.0051;0.0102;0.194;0.6187;"Full";40
"NMF";26.623;0.0222;0.0052;0.0116;0.1072;0.6053;"Full";40
"NNLM";17.412;0.0207;0.0049;0.0083;0.043;0.7114;"Full";40
"AIRWLS";21.04;0.0201;0.0047;0.0076;0.3593;0.8043;"Full";40
"Newton";11.263;0.0201;0.0047;0.0077;0.3835;0.8227;"Full";40
"C-SGD";10.141;0.02;0.0047;0.0087;0.3013;0.7975;"Full";40
"B-SGD";5.849;0.02;0.0047;0.0091;0.2377;0.6718;"Full";40
"AvaGrad";4.99;0.0241;0.1439;0.0181;-0.031;0.2542;"Train";40
"Fisher";8.921;0.021;0.1434;0.0076;0.204;0.6743;"Train";40
"NBWaVE";23.864;0.0199;0.1431;0.0092;0.34;0.8431;"Train";40
"CMF";30.17;0.0216;0.1434;0.0082;0.194;0.6187;"Train";40
"NMF";26.623;0.0221;0.1436;0.0097;0.1072;0.6053;"Train";40
"NNLM";17.412;0.0206;0.1432;0.0075;0.043;0.7114;"Train";40
"AIRWLS";21.04;0.0199;0.143;0.0061;0.3593;0.8043;"Train";40
"Newton";11.263;0.0199;0.143;0.0061;0.3835;0.8227;"Train";40
"C-SGD";10.141;0.0195;0.143;0.0079;0.3013;0.7975;"Train";40
"B-SGD";5.849;0.0192;0.143;0.0083;0.2377;0.6718;"Train";40
"AvaGrad";4.99;0.0243;0.4942;0.0196;-0.031;0.2542;"Test";40
"Fisher";8.921;0.0217;0.4937;0.0178;0.204;0.6743;"Test";40
"NBWaVE";23.864;0.0216;0.4938;0.0113;0.34;0.8431;"Test";40
"CMF";30.17;0.0221;0.494;0.0161;0.194;0.6187;"Test";40
"NMF";26.623;0.0226;0.4938;0.0169;0.1072;0.6053;"Test";40
"NNLM";17.412;0.0211;0.4939;0.0107;0.043;0.7114;"Test";40
"AIRWLS";21.04;0.0205;0.4939;0.012;0.3593;0.8043;"Test";40
"Newton";11.263;0.0205;0.4938;0.0122;0.3835;0.8227;"Test";40
"C-SGD";10.141;0.0212;0.4939;0.0109;0.3013;0.7975;"Test";40
"B-SGD";5.849;0.0223;0.494;0.0115;0.2377;0.6718;"Test";40
"AvaGrad";24.629;0.0245;0.005;0.0157;-0.0438;0.2613;"Full";41
"Fisher";9.106;0.0217;0.0044;0.0101;0.1962;0.6118;"Full";41
"NBWaVE";20.814;0.0206;0.0042;0.0103;0.3666;0.8516;"Full";41
"CMF";33.69;0.0223;0.0046;0.0137;0.0948;0.5497;"Full";41
"NMF";NA;NA;NA;NA;NA;NA;"Full";41
"NNLM";17.443;0.0213;0.0044;0.0092;0.0438;0.6346;"Full";41
"AIRWLS";20.96;0.0205;0.0042;0.008;0.3622;0.8107;"Full";41
"Newton";11.252;0.0206;0.0042;0.0082;0.3263;0.7567;"Full";41
"C-SGD";10.197;0.0203;0.0042;0.0084;0.3471;0.792;"Full";41
"B-SGD";5.825;0.0205;0.0042;0.009;0.2342;0.6634;"Full";41
"AvaGrad";24.629;0.0244;0.1432;0.0154;-0.0438;0.2613;"Train";41
"Fisher";9.106;0.0215;0.1428;0.0079;0.1962;0.6118;"Train";41
"NBWaVE";20.814;0.0202;0.1425;0.01;0.3666;0.8516;"Train";41
"CMF";33.69;0.0221;0.1428;0.0083;0.0948;0.5497;"Train";41
"NMF";NA;NA;NA;NA;NA;NA;"Train";41
"NNLM";17.443;0.0212;0.1426;0.0079;0.0438;0.6346;"Train";41
"AIRWLS";20.96;0.0204;0.1425;0.0067;0.3622;0.8107;"Train";41
"Newton";11.252;0.0204;0.1425;0.0067;0.3263;0.7567;"Train";41
"C-SGD";10.197;0.02;0.1425;0.0076;0.3471;0.792;"Train";41
"B-SGD";5.825;0.0196;0.1425;0.0082;0.2342;0.6634;"Train";41
"AvaGrad";24.629;0.0246;0.4941;0.0166;-0.0438;0.2613;"Test";41
"Fisher";9.106;0.0221;0.4937;0.0164;0.1962;0.6118;"Test";41
"NBWaVE";20.814;0.0219;0.4937;0.0111;0.3666;0.8516;"Test";41
"CMF";33.69;0.0228;0.4941;0.0289;0.0948;0.5497;"Test";41
"NMF";NA;NA;NA;NA;NA;NA;"Test";41
"NNLM";17.443;0.0217;0.4939;0.013;0.0438;0.6346;"Test";41
"AIRWLS";20.96;0.021;0.4938;0.0117;0.3622;0.8107;"Test";41
"Newton";11.252;0.021;0.4938;0.0126;0.3263;0.7567;"Test";41
"C-SGD";10.197;0.0212;0.4938;0.0107;0.3471;0.792;"Test";41
"B-SGD";5.825;0.0229;0.4938;0.0112;0.2342;0.6634;"Test";41
"AvaGrad";5.886;0.0299;0.0047;0.0147;-0.0295;0.2584;"Full";42
"Fisher";15.519;0.0259;0.0041;0.0092;0.2555;0.7173;"Full";42
"NBWaVE";28.318;0.0246;0.0039;0.0092;0.5008;0.9537;"Full";42
"CMF";35.262;0.027;0.0043;0.0108;0.0208;0.4196;"Full";42
"NMF";26.602;0.0275;0.0043;0.0104;-0.0056;0.4341;"Full";42
"NNLM";17.447;0.0253;0.004;0.0081;0.0259;0.6607;"Full";42
"AIRWLS";20.944;0.0242;0.0038;0.0074;0.4645;0.9026;"Full";42
"Newton";11.191;0.0242;0.0038;0.0076;0.4316;0.9009;"Full";42
"C-SGD";10.114;0.0239;0.0038;0.0077;0.3739;0.8541;"Full";42
"B-SGD";5.846;0.0239;0.0038;0.0081;0.3437;0.8048;"Full";42
"AvaGrad";5.886;0.0298;0.1436;0.0143;-0.0295;0.2584;"Train";42
"Fisher";15.519;0.0257;0.1431;0.0073;0.2555;0.7173;"Train";42
"NBWaVE";28.318;0.024;0.1428;0.009;0.5008;0.9537;"Train";42
"CMF";35.262;0.0268;0.1432;0.008;0.0208;0.4196;"Train";42
"NMF";26.602;0.0273;0.1433;0.009;-0.0056;0.4341;"Train";42
"NNLM";17.447;0.0251;0.1429;0.0074;0.0259;0.6607;"Train";42
"AIRWLS";20.944;0.0239;0.1428;0.0061;0.4645;0.9026;"Train";42
"Newton";11.191;0.0239;0.1428;0.0061;0.4316;0.9009;"Train";42
"C-SGD";10.114;0.0235;0.1428;0.0072;0.3739;0.8541;"Train";42
"B-SGD";5.846;0.023;0.1427;0.0078;0.3437;0.8048;"Train";42
"AvaGrad";5.886;0.0304;0.493;0.0156;-0.0295;0.2584;"Test";42
"Fisher";15.519;0.0266;0.4925;0.0146;0.2555;0.7173;"Test";42
"NBWaVE";28.318;0.0262;0.4925;0.0097;0.5008;0.9537;"Test";42
"CMF";35.262;0.0278;0.4928;0.0188;0.0208;0.4196;"Test";42
"NMF";26.602;0.0281;0.4927;0.0146;-0.0056;0.4341;"Test";42
"NNLM";17.447;0.0258;0.4927;0.0101;0.0259;0.6607;"Test";42
"AIRWLS";20.944;0.0248;0.4925;0.0112;0.4645;0.9026;"Test";42
"Newton";11.191;0.0248;0.4925;0.012;0.4316;0.9009;"Test";42
"C-SGD";10.114;0.0252;0.4925;0.009;0.3739;0.8541;"Test";42
"B-SGD";5.846;0.0264;0.4926;0.009;0.3437;0.8048;"Test";42
"AvaGrad";25.183;0.0276;0.0045;0.0158;-0.0296;0.2564;"Full";43
"Fisher";9.031;0.0239;0.0039;0.0105;0.1855;0.6035;"Full";43
"NBWaVE";20.956;0.0226;0.0037;0.0102;0.4194;0.8682;"Full";43
"CMF";34.583;0.0248;0.0041;0.0119;0.0087;0.4805;"Full";43
"NMF";26.611;0.0252;0.0041;0.012;0.0032;0.528;"Full";43
"NNLM";17.415;0.0229;0.0038;0.0088;0.0146;0.6355;"Full";43
"AIRWLS";21.018;0.0223;0.0037;0.0082;0.3751;0.8226;"Full";43
"Newton";11.312;0.0223;0.0037;0.0084;0.3615;0.8296;"Full";43
"C-SGD";10.088;0.022;0.0036;0.0084;0.4171;0.87;"Full";43
"B-SGD";5.85;0.0221;0.0037;0.009;0.2162;0.6452;"Full";43
"AvaGrad";25.183;0.0276;0.1438;0.0156;-0.0296;0.2564;"Train";43
"Fisher";9.031;0.0238;0.1433;0.0084;0.1855;0.6035;"Train";43
"NBWaVE";20.956;0.0222;0.1431;0.01;0.4194;0.8682;"Train";43
"CMF";34.583;0.0248;0.1435;0.0094;0.0087;0.4805;"Train";43
"NMF";26.611;0.0252;0.1435;0.0104;0.0032;0.528;"Train";43
"NNLM";17.415;0.0228;0.1431;0.0082;0.0146;0.6355;"Train";43
"AIRWLS";21.018;0.0223;0.1431;0.007;0.3751;0.8226;"Train";43
"Newton";11.312;0.0222;0.1431;0.007;0.3615;0.8296;"Train";43
"C-SGD";10.088;0.0216;0.143;0.008;0.4171;0.87;"Train";43
"B-SGD";5.85;0.0212;0.143;0.0086;0.2162;0.6452;"Train";43
"AvaGrad";25.183;0.0274;0.4922;0.0165;-0.0296;0.2564;"Test";43
"Fisher";9.031;0.024;0.4918;0.0166;0.1855;0.6035;"Test";43
"NBWaVE";20.956;0.0237;0.4918;0.0108;0.4194;0.8682;"Test";43
"CMF";34.583;0.025;0.4919;0.0188;0.0087;0.4805;"Test";43
"NMF";26.611;0.0253;0.4919;0.0165;0.0032;0.528;"Test";43
"NNLM";17.415;0.023;0.4918;0.0105;0.0146;0.6355;"Test";43
"AIRWLS";21.018;0.0225;0.4918;0.0116;0.3751;0.8226;"Test";43
"Newton";11.312;0.0225;0.4918;0.0123;0.3615;0.8296;"Test";43
"C-SGD";10.088;0.023;0.4918;0.0097;0.4171;0.87;"Test";43
"B-SGD";5.85;0.0247;0.4919;0.0101;0.2162;0.6452;"Test";43
"AvaGrad";8.413;0.0278;0.0047;0.0172;-0.0336;0.253;"Full";44
"Fisher";17.021;0.0242;0.0041;0.0108;0.1889;0.6292;"Full";44
"NBWaVE";21.127;0.0229;0.0039;0.0106;0.3843;0.8555;"Full";44
"CMF";31.913;0.0245;0.0041;0.0107;0.0741;0.5564;"Full";44
"NMF";26.616;0.0253;0.0043;0.0124;0.0303;0.51;"Full";44
"NNLM";17.429;0.0234;0.004;0.0091;0.0838;0.6218;"Full";44
"AIRWLS";21.04;0.0227;0.0038;0.0085;0.3344;0.7934;"Full";44
"Newton";11.284;0.0227;0.0038;0.0085;0.3391;0.7787;"Full";44
"C-SGD";10.175;0.0225;0.0038;0.0089;0.2665;0.7163;"Full";44
"B-SGD";5.895;0.0226;0.0038;0.0091;0.2161;0.6491;"Full";44
"AvaGrad";8.413;0.0278;0.1435;0.0169;-0.0336;0.253;"Train";44
"Fisher";17.021;0.0241;0.143;0.0088;0.1889;0.6292;"Train";44
"NBWaVE";21.127;0.0224;0.1427;0.0103;0.3843;0.8555;"Train";44
"CMF";31.913;0.0243;0.143;0.009;0.0741;0.5564;"Train";44
"NMF";26.616;0.0251;0.1432;0.011;0.0303;0.51;"Train";44
"NNLM";17.429;0.0232;0.1428;0.0084;0.0838;0.6218;"Train";44
"AIRWLS";21.04;0.0225;0.1427;0.0072;0.3344;0.7934;"Train";44
"Newton";11.284;0.0225;0.1427;0.0072;0.3391;0.7787;"Train";44
"C-SGD";10.175;0.0221;0.1427;0.0083;0.2665;0.7163;"Train";44
"B-SGD";5.895;0.0218;0.1427;0.0085;0.2161;0.6491;"Train";44
"AvaGrad";8.413;0.028;0.493;0.0182;-0.0336;0.253;"Test";44
"Fisher";17.021;0.0248;0.4926;0.0166;0.1889;0.6292;"Test";44
"NBWaVE";21.127;0.0244;0.4926;0.0115;0.3843;0.8555;"Test";44
"CMF";31.913;0.0249;0.4928;0.0157;0.0741;0.5564;"Test";44
"NMF";26.616;0.0257;0.4927;0.0165;0.0303;0.51;"Test";44
"NNLM";17.429;0.0238;0.4927;0.0112;0.0838;0.6218;"Test";44
"AIRWLS";21.04;0.0232;0.4926;0.0124;0.3344;0.7934;"Test";44
"Newton";11.284;0.0233;0.4926;0.0125;0.3391;0.7787;"Test";44
"C-SGD";10.175;0.0237;0.4927;0.0108;0.2665;0.7163;"Test";44
"B-SGD";5.895;0.0249;0.4927;0.0106;0.2161;0.6491;"Test";44
"AvaGrad";15.469;0.0267;0.0048;0.0165;-0.0309;0.2595;"Full";45
"Fisher";10.824;0.0236;0.0042;0.0109;0.0544;0.5648;"Full";45
"NBWaVE";19.222;0.0224;0.004;0.0104;0.3794;0.8382;"Full";45
"CMF";30.281;0.0239;0.0043;Inf;0.0234;0.516;"Full";45
"NMF";26.73;0.0243;0.0043;0.0115;0.0078;0.4936;"Full";45
"NNLM";17.524;0.0228;0.0041;0.0088;0.0243;0.6195;"Full";45
"AIRWLS";21.135;0.0222;0.004;0.0086;0.3618;0.8329;"Full";45
"Newton";11.294;0.0223;0.004;0.0088;0.3718;0.821;"Full";45
"C-SGD";10.22;0.022;0.004;0.0089;0.2845;0.7459;"Full";45
"B-SGD";5.928;0.0221;0.004;0.009;0.2034;0.6677;"Full";45
"AvaGrad";15.469;0.0266;0.1436;0.0163;-0.0309;0.2595;"Train";45
"Fisher";10.824;0.0235;0.1432;0.0085;0.0544;0.5648;"Train";45
"NBWaVE";19.222;0.0219;0.1429;0.0101;0.3794;0.8382;"Train";45
"CMF";30.281;0.0236;0.1431;0.0085;0.0234;0.516;"Train";45
"NMF";26.73;0.0242;0.1433;0.0101;0.0078;0.4936;"Train";45
"NNLM";17.524;0.0226;0.143;0.008;0.0243;0.6195;"Train";45
"AIRWLS";21.135;0.0221;0.1429;0.007;0.3618;0.8329;"Train";45
"Newton";11.294;0.0221;0.1429;0.007;0.3718;0.821;"Train";45
"C-SGD";10.22;0.0216;0.1428;0.0082;0.2845;0.7459;"Train";45
"B-SGD";5.928;0.0212;0.1428;0.0084;0.2034;0.6677;"Train";45
"AvaGrad";15.469;0.0268;0.493;0.0173;-0.0309;0.2595;"Test";45
"Fisher";10.824;0.0241;0.4927;0.0176;0.0544;0.5648;"Test";45
"NBWaVE";19.222;0.0238;0.4927;0.0112;0.3794;0.8382;"Test";45
"CMF";30.281;0.0246;0.493;Inf;0.0234;0.516;"Test";45
"NMF";26.73;0.0247;0.4927;0.0156;0.0078;0.4936;"Test";45
"NNLM";17.524;0.0231;0.4927;0.0111;0.0243;0.6195;"Test";45
"AIRWLS";21.135;0.0227;0.4927;0.0131;0.3618;0.8329;"Test";45
"Newton";11.294;0.0227;0.4927;0.0139;0.3718;0.821;"Test";45
"C-SGD";10.22;0.0231;0.4927;0.0108;0.2845;0.7459;"Test";45
"B-SGD";5.928;0.0244;0.4928;0.0106;0.2034;0.6677;"Test";45
"AvaGrad";5.84;0.0289;0.0044;0.0194;-0.0255;0.2552;"Full";46
"Fisher";9.256;0.0249;0.0038;0.0122;0.2083;0.6354;"Full";46
"NBWaVE";16.517;0.0236;0.0036;0.0119;0.4144;0.8829;"Full";46
"CMF";34.149;0.0258;0.004;0.0133;0.037;0.5234;"Full";46
"NMF";26.612;0.0261;0.004;0.0135;0.0517;0.5081;"Full";46
"NNLM";17.377;0.0241;0.0037;0.0104;0.0735;0.6564;"Full";46
"AIRWLS";21.155;0.0234;0.0036;0.0097;0.3622;0.8331;"Full";46
"Newton";11.167;0.0234;0.0036;0.0098;0.3812;0.8375;"Full";46
"C-SGD";10.143;0.023;0.0036;0.0099;0.3635;0.7995;"Full";46
"B-SGD";5.831;0.0231;0.0036;0.0103;0.2982;0.743;"Full";46
"AvaGrad";5.84;0.0288;0.1431;0.0191;-0.0255;0.2552;"Train";46
