"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"C-SGD";3.376;0.0123;0.1413;0.0041;0.1223;0.4856;"Train";23
"B-SGD";1.958;0.0117;0.1413;0.0047;0.0594;0.4333;"Train";23
"AvaGrad";0.804;0.0162;0.4926;0.012;-0.0401;0.2524;"Test";23
"Fisher";2.177;0.0151;0.4921;0.0207;0.0207;0.4219;"Test";23
"NBWaVE";11.297;0.0149;0.4923;0.0081;0.2172;0.5902;"Test";23
"CMF";8.522;0.0156;0.4924;0.0286;-0.0584;0.3508;"Test";23
"NMF";4.842;0.0156;0.4922;0.0193;-0.0624;0.3053;"Test";23
"NNLM";3.638;0.0143;0.4928;0.011;-0.0992;0.4431;"Test";23
"AIRWLS";3.624;0.0138;0.4924;0.0098;0.1691;0.5316;"Test";23
"Newton";1.832;0.0139;0.4925;0.0146;0.1523;0.5318;"Test";23
"C-SGD";3.376;0.0161;0.4925;0.0083;0.1223;0.4856;"Test";23
"B-SGD";1.958;0.0196;0.4926;0.0078;0.0594;0.4333;"Test";23
"AvaGrad";11.017;0.0166;0.0033;0.0128;0.0183;0.508;"Full";24
"Fisher";3.004;0.0149;0.0029;0.0085;0.138;0.5259;"Full";24
"NBWaVE";13.305;0.0133;0.0026;0.0072;0.3696;0.7512;"Full";24
"CMF";8.759;0.0153;0.003;Inf;-0.0048;0.4274;"Full";24
"NMF";4.865;0.0159;0.0031;0.0091;0.0016;0.3955;"Full";24
"NNLM";3.652;0.0142;0.0028;0.0058;0.0584;0.5425;"Full";24
"AIRWLS";3.589;0.0136;0.0027;0.005;0.2704;0.6319;"Full";24
"Newton";1.825;0.0136;0.0027;0.0052;0.2633;0.628;"Full";24
"C-SGD";3.393;0.0135;0.0027;0.0053;0.2088;0.5917;"Full";24
"B-SGD";1.974;0.0141;0.0028;0.0054;0.1044;0.492;"Full";24
"AvaGrad";11.017;0.0167;0.1448;0.0113;0.0183;0.508;"Train";24
"Fisher";3.004;0.0148;0.1446;0.0039;0.138;0.5259;"Train";24
"NBWaVE";13.305;0.0127;0.1442;0.0066;0.3696;0.7512;"Train";24
"CMF";8.759;0.0152;0.1447;0.0041;-0.0048;0.4274;"Train";24
"NMF";4.865;0.0159;0.1448;0.0055;0.0016;0.3955;"Train";24
"NNLM";3.652;0.0142;0.1441;0.0039;0.0584;0.5425;"Train";24
"AIRWLS";3.589;0.0135;0.1442;0.0028;0.2704;0.6319;"Train";24
"Newton";1.825;0.0135;0.1442;0.0028;0.2633;0.628;"Train";24
"C-SGD";3.393;0.0128;0.1442;0.0042;0.2088;0.5917;"Train";24
"B-SGD";1.974;0.0124;0.1443;0.0046;0.1044;0.492;"Train";24
"AvaGrad";11.017;0.0164;0.488;0.0169;0.0183;0.508;"Test";24
"Fisher";3.004;0.0153;0.4877;0.0204;0.138;0.5259;"Test";24
"NBWaVE";13.305;0.0149;0.4877;0.0088;0.3696;0.7512;"Test";24
"CMF";8.759;0.0156;0.4878;Inf;-0.0048;0.4274;"Test";24
"NMF";4.865;0.016;0.4877;0.0187;0.0016;0.3955;"Test";24
"NNLM";3.652;0.0142;0.4884;0.0108;0.0584;0.5425;"Test";24
"AIRWLS";3.589;0.0138;0.488;0.0106;0.2704;0.6319;"Test";24
"Newton";1.825;0.0139;0.4879;0.0116;0.2633;0.628;"Test";24
"C-SGD";3.393;0.0154;0.4879;0.0081;0.2088;0.5917;"Test";24
"B-SGD";1.974;0.0188;0.488;0.0075;0.1044;0.492;"Test";24
"AvaGrad";1.296;0.0181;0.0031;0.0174;-0.0497;0.2565;"Full";25
"Fisher";1.468;0.0152;0.0027;0.0089;0.1939;0.5894;"Full";25
"NBWaVE";16.188;0.0139;0.0024;0.009;0.2932;0.6979;"Full";25
"CMF";9.612;0.016;0.0028;0.0099;0.113;0.5354;"Full";25
"NMF";4.86;0.0164;0.0028;0.0105;0.1182;0.5076;"Full";25
"NNLM";3.624;0.0145;0.0025;0.0067;0.2327;0.6172;"Full";25
"AIRWLS";3.59;0.0141;0.0025;0.006;0.3274;0.705;"Full";25
"Newton";1.818;0.0141;0.0025;0.0064;0.3319;0.7005;"Full";25
"C-SGD";3.367;0.014;0.0024;0.0062;0.3028;0.6518;"Full";25
"B-SGD";1.955;0.0143;0.0025;0.0064;0.2848;0.6305;"Full";25
"AvaGrad";1.296;0.018;0.1409;0.0165;-0.0497;0.2565;"Train";25
"Fisher";1.468;0.015;0.1405;0.0051;0.1939;0.5894;"Train";25
"NBWaVE";16.188;0.0131;0.1402;0.0082;0.2932;0.6979;"Train";25
"CMF";9.612;0.0157;0.1405;0.0061;0.113;0.5354;"Train";25
"NMF";4.86;0.0162;0.1407;0.0076;0.1182;0.5076;"Train";25
"NNLM";3.624;0.0144;0.1402;0.0053;0.2327;0.6172;"Train";25
"AIRWLS";3.59;0.0138;0.1401;0.0038;0.3274;0.705;"Train";25
"Newton";1.818;0.0138;0.1402;0.0038;0.3319;0.7005;"Train";25
"C-SGD";3.367;0.0134;0.1401;0.0049;0.3028;0.6518;"Train";25
"B-SGD";1.955;0.0127;0.1401;0.0053;0.2848;0.6305;"Train";25
"AvaGrad";1.296;0.0183;0.4944;0.02;-0.0497;0.2565;"Test";25
"Fisher";1.468;0.016;0.494;0.0201;0.1939;0.5894;"Test";25
"NBWaVE";16.188;0.0161;0.4941;0.0113;0.2932;0.6979;"Test";25
"CMF";9.612;0.0167;0.4944;0.0211;0.113;0.5354;"Test";25
"NMF";4.86;0.0169;0.4941;0.0192;0.1182;0.5076;"Test";25
"NNLM";3.624;0.015;0.4944;0.0109;0.2327;0.6172;"Test";25
"AIRWLS";3.59;0.0147;0.4943;0.0125;0.3274;0.705;"Test";25
"Newton";1.818;0.0148;0.4943;0.0141;0.3319;0.7005;"Test";25
"C-SGD";3.367;0.0155;0.4944;0.0101;0.3028;0.6518;"Test";25
"B-SGD";1.955;0.0186;0.4944;0.0096;0.2848;0.6305;"Test";25
"AvaGrad";1.987;0.0213;0.002;0.0185;-0.0427;0.2435;"Full";26
"Fisher";1.43;0.0167;0.0016;0.0101;0.1685;0.6089;"Full";26
"NBWaVE";10.481;0.0149;0.0014;0.0098;0.3903;0.801;"Full";26
"CMF";9.603;0.0181;0.0017;0.0116;0.1463;0.5318;"Full";26
"NMF";1.672;0.0199;0.0019;0.0139;0.0348;0.4447;"Full";26
"NNLM";3.645;0.0158;0.0015;0.0079;0.2109;0.6318;"Full";26
"AIRWLS";3.587;0.0148;0.0014;0.0067;0.4223;0.7839;"Full";26
"Newton";1.82;0.0147;0.0014;0.0073;0.4258;0.8042;"Full";26
"C-SGD";3.357;0.0146;0.0014;0.007;0.4428;0.8195;"Full";26
"B-SGD";1.95;0.0148;0.0014;0.0075;0.3195;0.7145;"Full";26
"AvaGrad";1.987;0.0212;0.1414;0.0181;-0.0427;0.2435;"Train";26
"Fisher";1.43;0.0162;0.1411;0.006;0.1685;0.6089;"Train";26
"NBWaVE";10.481;0.014;0.141;0.0089;0.3903;0.801;"Train";26
"CMF";9.603;0.0177;0.141;0.0072;0.1463;0.5318;"Train";26
"NMF";1.672;0.0195;0.1413;0.0105;0.0348;0.4447;"Train";26
"NNLM";3.645;0.0155;0.1408;0.0066;0.2109;0.6318;"Train";26
"AIRWLS";3.587;0.0145;0.1408;0.0046;0.4223;0.7839;"Train";26
"Newton";1.82;0.0144;0.1408;0.0046;0.4258;0.8042;"Train";26
"C-SGD";3.357;0.014;0.1408;0.0057;0.4428;0.8195;"Train";26
"B-SGD";1.95;0.0131;0.1407;0.0065;0.3195;0.7145;"Train";26
"AvaGrad";1.987;0.0216;0.4914;0.0197;-0.0427;0.2435;"Test";26
"Fisher";1.43;0.0182;0.4909;0.0216;0.1685;0.6089;"Test";26
"NBWaVE";10.481;0.0177;0.4909;0.0123;0.3903;0.801;"Test";26
"CMF";9.603;0.0193;0.4914;0.0241;0.1463;0.5318;"Test";26
"NMF";1.672;0.021;0.4912;0.0232;0.0348;0.4447;"Test";26
"NNLM";3.645;0.0167;0.4913;0.0114;0.2109;0.6318;"Test";26
"AIRWLS";3.587;0.0158;0.4912;0.0127;0.4223;0.7839;"Test";26
"Newton";1.82;0.0158;0.4912;0.0148;0.4258;0.8042;"Test";26
"C-SGD";3.357;0.0163;0.4912;0.0109;0.4428;0.8195;"Test";26
"B-SGD";1.95;0.0195;0.4913;0.0103;0.3195;0.7145;"Test";26
"AvaGrad";11.721;0.0203;0.0024;0.0075;0.1052;0.5299;"Full";27
"Fisher";1.394;0.0189;0.0022;0.0066;0.1077;0.5041;"Full";27
"NBWaVE";15.823;0.0171;0.002;0.0063;0.2929;0.6818;"Full";27
"CMF";9.67;0.0201;0.0024;0.0071;-0.0808;0.3769;"Full";27
"NMF";3.161;0.0206;0.0024;0.0073;-0.0462;0.3126;"Full";27
"NNLM";3.627;0.0183;0.0022;0.0055;-0.09;0.4367;"Full";27
"AIRWLS";3.603;0.0173;0.0021;0.0048;0.2455;0.6199;"Full";27
"Newton";1.82;0.0173;0.0021;0.0055;0.2131;0.5971;"Full";27
"C-SGD";3.362;0.017;0.002;0.005;0.279;0.6609;"Full";27
"B-SGD";1.94;0.0185;0.0022;0.005;0.1601;0.5577;"Full";27
"AvaGrad";11.721;0.0202;0.1421;0.0063;0.1052;0.5299;"Train";27
"Fisher";1.394;0.0185;0.1421;0.0038;0.1077;0.5041;"Train";27
"NBWaVE";15.823;0.0162;0.1419;0.006;0.2929;0.6818;"Train";27
"CMF";9.67;0.0198;0.1421;0.0045;-0.0808;0.3769;"Train";27
"NMF";3.161;0.0203;0.1422;0.0051;-0.0462;0.3126;"Train";27
"NNLM";3.627;0.018;0.1417;0.0044;-0.09;0.4367;"Train";27
"AIRWLS";3.603;0.0168;0.1417;0.0031;0.2455;0.6199;"Train";27
"Newton";1.82;0.0169;0.1418;0.0031;0.2131;0.5971;"Train";27
"C-SGD";3.362;0.0161;0.1417;0.0042;0.279;0.6609;"Train";27
"B-SGD";1.94;0.0163;0.1418;0.0043;0.1601;0.5577;"Train";27
"AvaGrad";11.721;0.0206;0.4909;0.011;0.1052;0.5299;"Test";27
"Fisher";1.394;0.0199;0.4906;0.0145;0.1077;0.5041;"Test";27
"NBWaVE";15.823;0.0198;0.4906;0.0074;0.2929;0.6818;"Test";27
"CMF";9.67;0.0209;0.4909;0.0145;-0.0808;0.3769;"Test";27
"NMF";3.161;0.0213;0.4907;0.0134;-0.0462;0.3126;"Test";27
"NNLM";3.627;0.0192;0.4911;0.0086;-0.09;0.4367;"Test";27
"AIRWLS";3.603;0.0186;0.4909;0.0095;0.2455;0.6199;"Test";27
"Newton";1.82;0.0187;0.4908;0.0121;0.2131;0.5971;"Test";27
"C-SGD";3.362;0.0195;0.4909;0.0072;0.279;0.6609;"Test";27
"B-SGD";1.94;0.0249;0.491;0.0068;0.1601;0.5577;"Test";27
"AvaGrad";8.613;0.0226;0.0021;0.0147;0.0523;0.5675;"Full";28
"Fisher";1.403;0.0185;0.0017;0.0091;0.328;0.7361;"Full";28
"NBWaVE";9.409;0.0162;0.0015;0.0101;0.3822;0.7662;"Full";28
"CMF";9.916;0.0202;0.0019;0.0097;0.1252;0.5646;"Full";28
"NMF";4.846;0.0214;0.002;0.011;0.0374;0.4575;"Full";28
"NNLM";3.612;0.0182;0.0017;0.008;0.2867;0.7432;"Full";28
"AIRWLS";3.557;0.0161;0.0015;0.0062;0.537;0.9147;"Full";28
"Newton";1.814;0.0161;0.0015;0.007;0.5172;0.9008;"Full";28
"C-SGD";3.354;0.0161;0.0015;0.0071;0.5439;0.8971;"Full";28
"B-SGD";1.944;0.0163;0.0015;0.0082;0.349;0.7651;"Full";28
"AvaGrad";8.613;0.0226;0.1414;0.0129;0.0523;0.5675;"Train";28
"Fisher";1.403;0.0181;0.1411;0.0055;0.328;0.7361;"Train";28
"NBWaVE";9.409;0.0151;0.141;0.0097;0.3822;0.7662;"Train";28
"CMF";9.916;0.0199;0.1413;0.0066;0.1252;0.5646;"Train";28
"NMF";4.846;0.0211;0.1414;0.008;0.0374;0.4575;"Train";28
"NNLM";3.612;0.0179;0.1409;0.0062;0.2867;0.7432;"Train";28
"AIRWLS";3.557;0.0157;0.1408;0.0042;0.537;0.9147;"Train";28
"Newton";1.814;0.0157;0.1408;0.0042;0.5172;0.9008;"Train";28
"C-SGD";3.354;0.0153;0.1408;0.0055;0.5439;0.8971;"Train";28
"B-SGD";1.944;0.0145;0.1408;0.007;0.349;0.7651;"Train";28
"AvaGrad";8.613;0.0227;0.4915;0.0199;0.0523;0.5675;"Test";28
"Fisher";1.403;0.0195;0.4912;0.0194;0.328;0.7361;"Test";28
"NBWaVE";9.409;0.0193;0.491;0.0114;0.3822;0.7662;"Test";28
"CMF";9.916;0.0212;0.4912;0.0185;0.1252;0.5646;"Test";28
"NMF";4.846;0.0221;0.4912;0.0195;0.0374;0.4575;"Test";28
"NNLM";3.612;0.019;0.4915;0.0131;0.2867;0.7432;"Test";28
"AIRWLS";3.557;0.0171;0.4913;0.0118;0.537;0.9147;"Test";28
"Newton";1.814;0.0173;0.4913;0.015;0.5172;0.9008;"Test";28
"C-SGD";3.354;0.0184;0.4913;0.0118;0.5439;0.8971;"Test";28
"B-SGD";1.944;0.0215;0.4913;0.0118;0.349;0.7651;"Test";28
"AvaGrad";2.39;0.0196;0.0026;0.0144;-0.0377;0.254;"Full";29
"Fisher";1.436;0.0158;0.0021;0.008;0.2226;0.617;"Full";29
"NBWaVE";14.239;0.0143;0.0019;0.008;0.3931;0.797;"Full";29
"CMF";10.04;0.0165;0.0022;0.0079;0.1048;0.5176;"Full";29
"NMF";4.843;0.0172;0.0023;0.0092;0.1282;0.5613;"Full";29
"NNLM";3.623;0.0153;0.002;0.0068;0.1809;0.5887;"Full";29
"AIRWLS";3.601;0.0144;0.0019;0.0054;0.3818;0.758;"Full";29
"Newton";1.82;0.0144;0.0019;0.0059;0.3878;0.7594;"Full";29
"C-SGD";3.363;0.0144;0.0019;0.0058;0.3382;0.7284;"Full";29
"B-SGD";1.952;0.0155;0.002;0.0064;0.1489;0.5297;"Full";29
"AvaGrad";2.39;0.0195;0.1418;0.0138;-0.0377;0.254;"Train";29
"Fisher";1.436;0.0154;0.1416;0.005;0.2226;0.617;"Train";29
"NBWaVE";14.239;0.0135;0.1413;0.0077;0.3931;0.797;"Train";29
"CMF";10.04;0.0161;0.1415;0.0056;0.1048;0.5176;"Train";29
"NMF";4.843;0.0169;0.1418;0.0067;0.1282;0.5613;"Train";29
"NNLM";3.623;0.0151;0.1412;0.0053;0.1809;0.5887;"Train";29
"AIRWLS";3.601;0.0141;0.1412;0.0039;0.3818;0.758;"Train";29
"Newton";1.82;0.0141;0.1412;0.0039;0.3878;0.7594;"Train";29
"C-SGD";3.363;0.0136;0.1412;0.005;0.3382;0.7284;"Train";29
"B-SGD";1.952;0.0132;0.1413;0.0056;0.1489;0.5297;"Train";29
"AvaGrad";2.39;0.02;0.4916;0.0161;-0.0377;0.254;"Test";29
"Fisher";1.436;0.0168;0.491;0.0167;0.2226;0.617;"Test";29
"NBWaVE";14.239;0.0168;0.4911;0.0089;0.3931;0.797;"Test";29
"CMF";10.04;0.0174;0.4915;0.0148;0.1048;0.5176;"Test";29
"NMF";4.843;0.0181;0.4912;0.0164;0.1282;0.5613;"Test";29
"NNLM";3.623;0.0161;0.4916;0.0112;0.1809;0.5887;"Test";29
"AIRWLS";3.601;0.0153;0.4914;0.0097;0.3818;0.758;"Test";29
"Newton";1.82;0.0154;0.4914;0.0118;0.3878;0.7594;"Test";29
"C-SGD";3.363;0.0168;0.4914;0.0083;0.3382;0.7284;"Test";29
"B-SGD";1.952;0.0219;0.4915;0.0087;0.1489;0.5297;"Test";29
"AvaGrad";10.894;0.016;0.0025;0.0105;0.2801;0.6932;"Full";30
"Fisher";4.39;0.0157;0.0025;0.0094;0.3193;0.7221;"Full";30
"NBWaVE";11.432;0.0144;0.0023;0.0099;0.3147;0.703;"Full";30
"CMF";8.885;0.0163;0.0026;0.0112;0.065;0.4938;"Full";30
"NMF";2.141;0.0171;0.0027;0.0122;0.0584;0.4891;"Full";30
"NNLM";3.637;0.0153;0.0024;0.0082;0.081;0.6382;"Full";30
"AIRWLS";3.616;0.0147;0.0023;0.007;0.4236;0.8081;"Full";30
"Newton";1.823;0.0147;0.0023;0.0072;0.4208;0.7975;"Full";30
"C-SGD";3.376;0.0146;0.0023;0.0077;0.3325;0.7231;"Full";30
"B-SGD";1.959;0.0152;0.0024;0.0082;0.2533;0.6422;"Full";30
"AvaGrad";10.894;0.0157;0.1406;0.0085;0.2801;0.6932;"Train";30
"Fisher";4.39;0.0153;0.1406;0.0064;0.3193;0.7221;"Train";30
"NBWaVE";11.432;0.0135;0.1403;0.0091;0.3147;0.703;"Train";30
"CMF";8.885;0.016;0.1406;0.0074;0.065;0.4938;"Train";30
"NMF";2.141;0.0168;0.1407;0.0098;0.0584;0.4891;"Train";30
"NNLM";3.637;0.015;0.1403;0.0067;0.081;0.6382;"Train";30
"AIRWLS";3.616;0.0143;0.1403;0.0048;0.4236;0.8081;"Train";30
"Newton";1.823;0.0143;0.1403;0.0049;0.4208;0.7975;"Train";30
"C-SGD";3.376;0.0138;0.1403;0.0065;0.3325;0.7231;"Train";30
"B-SGD";1.959;0.0135;0.1404;0.007;0.2533;0.6422;"Train";30
"AvaGrad";10.894;0.0167;0.4936;0.0164;0.2801;0.6932;"Test";30
"Fisher";4.39;0.0167;0.4935;0.0182;0.3193;0.7221;"Test";30
"NBWaVE";11.432;0.0168;0.4936;0.0122;0.3147;0.703;"Test";30
"CMF";8.885;0.0173;0.4938;0.0227;0.065;0.4938;"Test";30
"NMF";2.141;0.0179;0.4938;0.0193;0.0584;0.4891;"Test";30
"NNLM";3.637;0.0163;0.4939;0.0129;0.081;0.6382;"Test";30
"AIRWLS";3.616;0.0157;0.4937;0.0135;0.4236;0.8081;"Test";30
"Newton";1.823;0.0158;0.4937;0.0142;0.4208;0.7975;"Test";30
"C-SGD";3.376;0.0168;0.4938;0.0114;0.3325;0.7231;"Test";30
"B-SGD";1.959;0.0203;0.4939;0.0118;0.2533;0.6422;"Test";30
"AvaGrad";10.981;0.016;0.0021;0.0107;0.1841;0.5728;"Full";31
"Fisher";2.118;0.0161;0.0021;0.0105;0.1546;0.5598;"Full";31
"NBWaVE";13.382;0.0145;0.0019;0.0099;0.3545;0.7321;"Full";31
"CMF";9.738;0.0165;0.0021;0.0101;0.0166;0.3897;"Full";31
"NMF";2.25;0.0177;0.0023;0.0125;-0.0501;0.3747;"Full";31
"NNLM";3.633;0.0155;0.002;0.0081;0.0519;0.5588;"Full";31
"AIRWLS";3.605;0.0149;0.0019;0.0073;0.36;0.7225;"Full";31
"Newton";1.822;0.0149;0.0019;0.0081;0.3165;0.6893;"Full";31
"C-SGD";3.376;0.015;0.0019;0.0074;0.2762;0.6491;"Full";31
"B-SGD";1.97;0.0154;0.002;0.0077;0.2161;0.6002;"Full";31
"AvaGrad";10.981;0.0156;0.1414;0.0072;0.1841;0.5728;"Train";31
"Fisher";2.118;0.0157;0.1414;0.0066;0.1546;0.5598;"Train";31
"NBWaVE";13.382;0.0135;0.1411;0.0093;0.3545;0.7321;"Train";31
"CMF";9.738;0.0162;0.1413;0.0073;0.0166;0.3897;"Train";31
"NMF";2.25;0.0173;0.1415;0.0095;-0.0501;0.3747;"Train";31
"NNLM";3.633;0.0151;0.1412;0.0069;0.0519;0.5588;"Train";31
"AIRWLS";3.605;0.0144;0.1412;0.0051;0.36;0.7225;"Train";31
"Newton";1.822;0.0144;0.1412;0.0051;0.3165;0.6893;"Train";31
"C-SGD";3.376;0.0142;0.1411;0.0062;0.2762;0.6491;"Train";31
"B-SGD";1.97;0.0134;0.1412;0.0068;0.2161;0.6002;"Train";31
"AvaGrad";10.981;0.0174;0.4914;0.0205;0.1841;0.5728;"Test";31
"Fisher";2.118;0.0175;0.4914;0.0218;0.1546;0.5598;"Test";31
"NBWaVE";13.382;0.0173;0.4914;0.0115;0.3545;0.7321;"Test";31
"CMF";9.738;0.0175;0.4917;0.0179;0.0166;0.3897;"Test";31
"NMF";2.25;0.0187;0.4916;0.0211;-0.0501;0.3747;"Test";31
"NNLM";3.633;0.0166;0.4917;0.0116;0.0519;0.5588;"Test";31
"AIRWLS";3.605;0.0163;0.4915;0.0136;0.36;0.7225;"Test";31
"Newton";1.822;0.0163;0.4915;0.0167;0.3165;0.6893;"Test";31
"C-SGD";3.376;0.0173;0.4916;0.0107;0.2762;0.6491;"Test";31
"B-SGD";1.97;0.0213;0.4917;0.0102;0.2161;0.6002;"Test";31
"AvaGrad";1.311;0.0202;0.003;0.0109;-0.0551;0.2723;"Full";32
"Fisher";1.448;0.0165;0.0025;0.0069;0.0223;0.3655;"Full";32
"NBWaVE";9.57;0.0143;0.0021;0.0069;0.0977;0.5156;"Full";32
"CMF";9.716;0.0174;0.0026;0.0082;0.0123;0.3545;"Full";32
"NMF";4.876;0.0175;0.0026;0.0072;0.0051;0.3443;"Full";32
"NNLM";3.194;0.0159;0.0024;0.0056;0.0326;0.3586;"Full";32
"AIRWLS";3.563;0.0153;0.0023;0.005;0.0615;0.3754;"Full";32
"Newton";1.818;0.0152;0.0023;0.0053;0.0409;0.4038;"Full";32
"C-SGD";3.372;0.0153;0.0023;0.0048;0.0617;0.4059;"Full";32
"B-SGD";1.947;0.0153;0.0023;0.0049;0.0625;0.3775;"Full";32
"AvaGrad";1.311;0.0202;0.1419;0.0101;-0.0551;0.2723;"Train";32
"Fisher";1.448;0.0162;0.1415;0.0032;0.0223;0.3655;"Train";32
"NBWaVE";9.57;0.0133;0.1411;0.0066;0.0977;0.5156;"Train";32
"CMF";9.716;0.0171;0.1418;0.0037;0.0123;0.3545;"Train";32
"NMF";4.876;0.0173;0.1416;0.0042;0.0051;0.3443;"Train";32
"NNLM";3.194;0.0157;0.1411;0.0036;0.0326;0.3586;"Train";32
"AIRWLS";3.563;0.015;0.1412;0.0026;0.0615;0.3754;"Train";32
"Newton";1.818;0.0149;0.1412;0.0027;0.0409;0.4038;"Train";32
"C-SGD";3.372;0.0142;0.1412;0.0037;0.0617;0.4059;"Train";32
"B-SGD";1.947;0.0133;0.1412;0.004;0.0625;0.3775;"Train";32
"AvaGrad";1.311;0.0203;0.4924;0.0134;-0.0551;0.2723;"Test";32
"Fisher";1.448;0.0172;0.4919;0.018;0.0223;0.3655;"Test";32
"NBWaVE";9.57;0.0173;0.492;0.008;0.0977;0.5156;"Test";32
"CMF";9.716;0.0182;0.4918;0.0219;0.0123;0.3545;"Test";32
"NMF";4.876;0.0181;0.4921;0.0164;0.0051;0.3443;"Test";32
"NNLM";3.194;0.0164;0.4925;0.0116;0.0326;0.3586;"Test";32
"AIRWLS";3.563;0.0161;0.4922;0.0122;0.0615;0.3754;"Test";32
"Newton";1.818;0.0162;0.4921;0.0132;0.0409;0.4038;"Test";32
"C-SGD";3.372;0.0184;0.4922;0.0083;0.0617;0.4059;"Test";32
"B-SGD";1.947;0.0211;0.4922;0.0076;0.0625;0.3775;"Test";32
"AvaGrad";1.844;0.0216;0.0023;0.015;-0.0397;0.2459;"Full";33
"Fisher";1.433;0.0171;0.0018;0.0089;0.2677;0.665;"Full";33
"NBWaVE";14.242;0.0156;0.0017;0.0086;0.399;0.7936;"Full";33
"CMF";9.572;0.0178;0.0019;0.0083;0.0646;0.4604;"Full";33
"NMF";1.648;0.0195;0.0021;0.0109;-0.1097;0.4181;"Full";33
"NNLM";3.627;0.0164;0.0018;0.007;0.0721;0.5867;"Full";33
"AIRWLS";3.62;0.0155;0.0017;0.0062;0.416;0.7998;"Full";33
"Newton";1.822;0.0154;0.0017;0.0063;0.4333;0.8149;"Full";33
"C-SGD";3.377;0.0152;0.0017;0.0063;0.3806;0.7659;"Full";33
"B-SGD";1.952;0.0154;0.0017;0.0071;0.2033;0.6002;"Full";33
"AvaGrad";1.844;0.0216;0.1408;0.0144;-0.0397;0.2459;"Train";33
"Fisher";1.433;0.0168;0.1405;0.0055;0.2677;0.665;"Train";33
"NBWaVE";14.242;0.0147;0.1403;0.0081;0.399;0.7936;"Train";33
"CMF";9.572;0.0176;0.1404;0.0061;0.0646;0.4604;"Train";33
"NMF";1.648;0.0194;0.1407;0.0084;-0.1097;0.4181;"Train";33
"NNLM";3.627;0.0161;0.1402;0.0059;0.0721;0.5867;"Train";33
"AIRWLS";3.62;0.0151;0.1402;0.0043;0.416;0.7998;"Train";33
"Newton";1.822;0.0151;0.1402;0.0043;0.4333;0.8149;"Train";33
"C-SGD";3.377;0.0145;0.1402;0.0053;0.3806;0.7659;"Train";33
"B-SGD";1.952;0.0134;0.1402;0.0065;0.2033;0.6002;"Train";33
"AvaGrad";1.844;0.0217;0.4929;0.0167;-0.0397;0.2459;"Test";33
"Fisher";1.433;0.018;0.4924;0.019;0.2677;0.665;"Test";33
"NBWaVE";14.242;0.0181;0.4925;0.0097;0.399;0.7936;"Test";33
"CMF";9.572;0.0185;0.4928;0.0147;0.0646;0.4604;"Test";33
"NMF";1.648;0.02;0.4927;0.0184;-0.1097;0.4181;"Test";33
"NNLM";3.627;0.0172;0.4928;0.01;0.0721;0.5867;"Test";33
"AIRWLS";3.62;0.0165;0.4927;0.0117;0.416;0.7998;"Test";33
"Newton";1.822;0.0165;0.4926;0.012;0.4333;0.8149;"Test";33
"C-SGD";3.377;0.0173;0.4926;0.0091;0.3806;0.7659;"Test";33
"B-SGD";1.952;0.021;0.4927;0.0088;0.2033;0.6002;"Test";33
"AvaGrad";7.102;0.0194;0.0026;0.011;0.2487;0.6574;"Full";34
"Fisher";1.39;0.0173;0.0023;0.008;0.3116;0.7293;"Full";34
"NBWaVE";12.573;0.0159;0.0021;0.0117;0.3404;0.7831;"Full";34
"CMF";9.891;0.018;0.0024;Inf;0.246;0.6742;"Full";34
"NMF";4.874;0.0185;0.0025;0.0088;0.1739;0.6074;"Full";34
"NNLM";3.504;0.0171;0.0023;0.0324;0.0902;0.5906;"Full";34
"AIRWLS";3.589;0.0157;0.0021;0.0081;0.4511;0.8351;"Full";34
"Newton";1.82;0.0157;0.0021;0.0075;0.4356;0.8229;"Full";34
"C-SGD";3.391;0.016;0.0022;0.0092;0.3979;0.7789;"Full";34
"B-SGD";1.972;0.0168;0.0023;0.0086;0.3009;0.7038;"Full";34
"AvaGrad";7.102;0.0195;0.1417;0.0085;0.2487;0.6574;"Train";34
"Fisher";1.39;0.0172;0.1417;0.0042;0.3116;0.7293;"Train";34
"NBWaVE";12.573;0.0152;0.1414;0.0105;0.3404;0.7831;"Train";34
"CMF";9.891;0.0176;0.1418;0.0047;0.246;0.6742;"Train";34
"NMF";4.874;0.0185;0.1418;0.0057;0.1739;0.6074;"Train";34
"NNLM";3.504;0.0167;0.1406;0.0047;0.0902;0.5906;"Train";34
"AIRWLS";3.589;0.0156;0.1413;0.0033;0.4511;0.8351;"Train";34
"Newton";1.82;0.0156;0.1413;0.0032;0.4356;0.8229;"Train";34
"C-SGD";3.391;0.0154;0.1413;0.0036;0.3979;0.7789;"Train";34
"B-SGD";1.972;0.0153;0.1414;0.0041;0.3009;0.7038;"Train";34
"AvaGrad";7.102;0.019;0.4918;0.0177;0.2487;0.6574;"Test";34
"Fisher";1.39;0.0176;0.4914;0.0177;0.3116;0.7293;"Test";34
"NBWaVE";12.573;0.0178;0.4915;0.0151;0.3404;0.7831;"Test";34
"CMF";9.891;0.0192;0.4915;Inf;0.246;0.6742;"Test";34
"NMF";4.874;0.0185;0.4916;0.0172;0.1739;0.6074;"Test";34
"NNLM";3.504;0.0182;0.4933;0.105;0.0902;0.5906;"Test";34
"AIRWLS";3.589;0.016;0.4917;0.0207;0.4511;0.8351;"Test";34
