"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NBWaVE";242.688;0.0296;0.0059;0.0132;0.4856;0.8151;"Full";35
"CMF";761.96;0.0314;0.0063;0.014;0.0467;0.6856;"Full";35
"NMF";538.359;0.0327;0.0066;0.0137;0.2174;0.8176;"Full";35
"NNLM";226.912;0.0309;0.0062;0.0108;0.116;0.8496;"Full";35
"AIRWLS";218.432;0.0306;0.0062;0.011;0.5683;0.8574;"Full";35
"Newton";79.409;0.0306;0.0062;0.0122;0.5747;0.8523;"Full";35
"C-SGD";46.108;0.0304;0.0061;0.0111;0.5517;0.8235;"Full";35
"B-SGD";33.637;0.0305;0.0062;0.0114;0.524;0.8244;"Full";35
"AvaGrad";495.754;0.0374;0.1456;0.0218;-0.0183;0.2595;"Train";35
"Fisher";409.178;0.0319;0.1449;0.0094;0.4965;0.8381;"Train";35
"NBWaVE";242.688;0.0279;0.1441;0.0127;0.4856;0.8151;"Train";35
"CMF";761.96;0.0311;0.1448;0.0091;0.0467;0.6856;"Train";35
"NMF";538.359;0.0324;0.145;0.0103;0.2174;0.8176;"Train";35
"NNLM";226.912;0.0305;0.1444;0.0091;0.116;0.8496;"Train";35
"AIRWLS";218.432;0.0301;0.1444;0.0085;0.5683;0.8574;"Train";35
"Newton";79.409;0.0299;0.1444;0.0085;0.5747;0.8523;"Train";35
"C-SGD";46.108;0.0288;0.1443;0.0099;0.5517;0.8235;"Train";35
"B-SGD";33.637;0.0271;0.1442;0.0106;0.524;0.8244;"Train";35
"AvaGrad";495.754;0.0374;0.495;0.0224;-0.0183;0.2595;"Test";35
"Fisher";409.178;0.0334;0.4942;0.0253;0.4965;0.8381;"Test";35
"NBWaVE";242.688;0.0346;0.4945;0.0144;0.4856;0.8151;"Test";35
"CMF";761.96;0.0324;0.494;0.0282;0.0467;0.6856;"Test";35
"NMF";538.359;0.0337;0.4942;0.0236;0.2174;0.8176;"Test";35
"NNLM";226.912;0.0319;0.4946;0.0159;0.116;0.8496;"Test";35
"AIRWLS";218.432;0.0323;0.4945;0.018;0.5683;0.8574;"Test";35
"Newton";79.409;0.0325;0.4944;0.0229;0.5747;0.8523;"Test";35
"C-SGD";46.108;0.0349;0.4946;0.0145;0.5517;0.8235;"Test";35
"B-SGD";33.637;0.0404;0.4947;0.0138;0.524;0.8244;"Test";35
"AvaGrad";510.619;0.0362;0.0078;0.0219;-0.0153;0.2541;"Full";36
"Fisher";332.009;0.0321;0.007;0.0141;0.4764;0.8103;"Full";36
"NBWaVE";209.833;0.0295;0.0064;0.0139;0.4409;0.7762;"Full";36
"CMF";787.188;0.0317;0.0069;0.0186;0.0373;0.503;"Full";36
"NMF";536.92;0.0326;0.0071;0.0145;0.1353;0.7323;"Full";36
"NNLM";225.607;0.0309;0.0067;0.0113;0.0497;0.8056;"Full";36
"AIRWLS";217.358;0.0308;0.0067;0.0118;0.5286;0.8222;"Full";36
"Newton";78.703;0.0307;0.0067;0.0132;0.508;0.8205;"Full";36
"C-SGD";45.552;0.0303;0.0066;0.0118;0.4977;0.811;"Full";36
"B-SGD";33.231;0.0305;0.0066;0.0121;0.4395;0.7763;"Full";36
"AvaGrad";510.619;0.0361;0.146;0.0217;-0.0153;0.2541;"Train";36
"Fisher";332.009;0.0318;0.1454;0.0101;0.4764;0.8103;"Train";36
"NBWaVE";209.833;0.0278;0.1445;0.0134;0.4409;0.7762;"Train";36
"CMF";787.188;0.0312;0.1458;0.0096;0.0373;0.503;"Train";36
"NMF";536.92;0.0323;0.1455;0.011;0.1353;0.7323;"Train";36
"NNLM";225.607;0.0306;0.1449;0.0097;0.0497;0.8056;"Train";36
"AIRWLS";217.358;0.0302;0.1449;0.0091;0.5286;0.8222;"Train";36
"Newton";78.703;0.0301;0.145;0.009;0.508;0.8205;"Train";36
"C-SGD";45.552;0.0288;0.1448;0.0106;0.4977;0.811;"Train";36
"B-SGD";33.231;0.0274;0.1447;0.0112;0.4395;0.7763;"Train";36
"AvaGrad";510.619;0.0363;0.4949;0.0224;-0.0153;0.2541;"Test";36
"Fisher";332.009;0.0332;0.4942;0.0258;0.4764;0.8103;"Test";36
"NBWaVE";209.833;0.0344;0.4945;0.0153;0.4409;0.7762;"Test";36
"CMF";787.188;0.0331;0.4935;0.0444;0.0373;0.503;"Test";36
"NMF";536.92;0.0335;0.4943;0.0244;0.1353;0.7323;"Test";36
"NNLM";225.607;0.0319;0.4946;0.016;0.0497;0.8056;"Test";36
"AIRWLS";217.358;0.0324;0.4945;0.0197;0.5286;0.8222;"Test";36
"Newton";78.703;0.0324;0.4944;0.0252;0.508;0.8205;"Test";36
"C-SGD";45.552;0.0348;0.4946;0.0153;0.4977;0.811;"Test";36
"B-SGD";33.231;0.0395;0.4948;0.0149;0.4395;0.7763;"Test";36
"AvaGrad";36.398;0.035;0.0091;0.022;-0.033;0.2998;"Full";37
"Fisher";365.435;0.0312;0.0082;0.013;0.4018;0.7756;"Full";37
"NBWaVE";206.372;0.0285;0.0075;0.0121;0.4359;0.7639;"Full";37
"CMF";785.386;0.0308;0.0081;0.0149;0.1535;0.7198;"Full";37
"NMF";536.003;0.0318;0.0083;0.0132;0.2278;0.7423;"Full";37
"NNLM";226.164;0.03;0.0079;0.0099;0.2016;0.8603;"Full";37
"AIRWLS";217.777;0.0297;0.0078;0.0101;0.5203;0.81;"Full";37
"Newton";78.975;0.0296;0.0078;0.0111;0.4959;0.8093;"Full";37
"C-SGD";45.737;0.0291;0.0077;0.0099;0.4904;0.7887;"Full";37
"B-SGD";33.242;0.0289;0.0076;0.0101;0.4472;0.769;"Full";37
"AvaGrad";36.398;0.035;0.1473;0.0218;-0.033;0.2998;"Train";37
"Fisher";365.435;0.0308;0.1466;0.0082;0.4018;0.7756;"Train";37
"NBWaVE";206.372;0.0269;0.1455;0.0116;0.4359;0.7639;"Train";37
"CMF";785.386;0.0304;0.1468;0.0078;0.1535;0.7198;"Train";37
"NMF";536.003;0.0315;0.1467;0.0091;0.2278;0.7423;"Train";37
"NNLM";226.164;0.0296;0.146;0.008;0.2016;0.8603;"Train";37
"AIRWLS";217.777;0.0292;0.146;0.0073;0.5203;0.81;"Train";37
"Newton";78.975;0.0291;0.146;0.0073;0.4959;0.8093;"Train";37
"C-SGD";45.737;0.0278;0.1457;0.0087;0.4904;0.7887;"Train";37
"B-SGD";33.242;0.0263;0.1456;0.0092;0.4472;0.769;"Train";37
"AvaGrad";36.398;0.0351;0.4954;0.0229;-0.033;0.2998;"Test";37
"Fisher";365.435;0.0321;0.4946;0.0266;0.4018;0.7756;"Test";37
"NBWaVE";206.372;0.0331;0.495;0.0136;0.4359;0.7639;"Test";37
"CMF";785.386;0.032;0.4941;0.0348;0.1535;0.7198;"Test";37
"NMF";536.003;0.0325;0.4947;0.0249;0.2278;0.7423;"Test";37
"NNLM";226.164;0.0308;0.4951;0.0155;0.2016;0.8603;"Test";37
"AIRWLS";217.777;0.031;0.495;0.0178;0.5203;0.81;"Test";37
"Newton";78.975;0.0312;0.4949;0.0219;0.4959;0.8093;"Test";37
"C-SGD";45.737;0.0329;0.4951;0.0134;0.4904;0.7887;"Test";37
"B-SGD";33.242;0.0365;0.4953;0.0125;0.4472;0.769;"Test";37
"AvaGrad";476.755;0.0383;0.0078;0.0209;-0.0183;0.2668;"Full";38
"Fisher";270.784;0.034;0.007;0.0139;0.3941;0.7807;"Full";38
"NBWaVE";219.199;0.0311;0.0064;0.0135;0.4462;0.7692;"Full";38
"CMF";789.665;0.0335;0.0069;0.0165;0.0449;0.5881;"Full";38
"NMF";536.048;0.0346;0.0071;0.0141;0.0607;0.6552;"Full";38
"NNLM";227.09;0.0326;0.0067;0.0109;0.0705;0.7726;"Full";38
"AIRWLS";217.53;0.0323;0.0067;0.0114;0.5052;0.8117;"Full";38
"Newton";77.61;0.0324;0.0067;0.0129;0.5371;0.817;"Full";38
"C-SGD";45.442;0.0321;0.0066;0.0114;0.4732;0.7928;"Full";38
"B-SGD";33.008;0.0325;0.0067;0.0117;0.4752;0.7717;"Full";38
"AvaGrad";476.755;0.0383;0.1461;0.0207;-0.0183;0.2668;"Train";38
"Fisher";270.784;0.0337;0.1456;0.0095;0.3941;0.7807;"Train";38
"NBWaVE";219.199;0.0293;0.1447;0.013;0.4462;0.7692;"Train";38
"CMF";789.665;0.0331;0.1455;0.0091;0.0449;0.5881;"Train";38
"NMF";536.048;0.0343;0.1457;0.0103;0.0607;0.6552;"Train";38
"NNLM";227.09;0.0322;0.145;0.0092;0.0705;0.7726;"Train";38
"AIRWLS";217.53;0.0318;0.145;0.0086;0.5052;0.8117;"Train";38
"Newton";77.61;0.0318;0.145;0.0086;0.5371;0.817;"Train";38
"C-SGD";45.442;0.0305;0.1449;0.0101;0.4732;0.7928;"Train";38
"B-SGD";33.008;0.0291;0.1449;0.0107;0.4752;0.7717;"Train";38
"AvaGrad";476.755;0.0383;0.4947;0.0214;-0.0183;0.2668;"Test";38
"Fisher";270.784;0.035;0.494;0.0266;0.3941;0.7807;"Test";38
"NBWaVE";219.199;0.0361;0.4943;0.0149;0.4462;0.7692;"Test";38
"CMF";789.665;0.0347;0.4939;0.0378;0.0449;0.5881;"Test";38
"NMF";536.048;0.0353;0.4941;0.0249;0.0607;0.6552;"Test";38
"NNLM";227.09;0.0336;0.4944;0.0156;0.0705;0.7726;"Test";38
"AIRWLS";217.53;0.0339;0.4943;0.0194;0.5052;0.8117;"Test";38
"Newton";77.61;0.034;0.4943;0.0252;0.5371;0.817;"Test";38
"C-SGD";45.442;0.0366;0.4944;0.0151;0.4732;0.7928;"Test";38
"B-SGD";33.008;0.0423;0.4946;0.0148;0.4752;0.7717;"Test";38
"AvaGrad";35.398;0.0403;0.0063;0.0269;-0.019;0.264;"Full";39
"Fisher";310.502;0.0347;0.0054;0.0176;0.3816;0.7594;"Full";39
"NBWaVE";217.747;0.0315;0.0049;0.0174;0.4166;0.7716;"Full";39
"CMF";791.584;0.034;0.0054;0.0202;0.0111;0.6706;"Full";39
"NMF";NA;NA;NA;NA;NA;NA;"Full";39
"NNLM";226.597;0.0331;0.0052;0.0145;0.1908;0.8506;"Full";39
"AIRWLS";218.797;0.0331;0.0052;0.0151;0.5012;0.8081;"Full";39
"Newton";78.837;0.0328;0.0052;0.0166;0.5063;0.8036;"Full";39
"C-SGD";45.97;0.0328;0.0052;0.0149;0.4549;0.7672;"Full";39
"B-SGD";33.642;0.0336;0.0053;0.0156;0.4253;0.7367;"Full";39
"AvaGrad";35.398;0.0403;0.1448;0.0268;-0.019;0.264;"Train";39
"Fisher";310.502;0.0343;0.1442;0.0133;0.3816;0.7594;"Train";39
"NBWaVE";217.747;0.0295;0.1434;0.0168;0.4166;0.7716;"Train";39
"CMF";791.584;0.0335;0.1441;0.0123;0.0111;0.6706;"Train";39
"NMF";NA;NA;NA;NA;NA;NA;"Train";39
"NNLM";226.597;0.0327;0.1437;0.0126;0.1908;0.8506;"Train";39
"AIRWLS";218.797;0.0322;0.1437;0.0118;0.5012;0.8081;"Train";39
"Newton";78.837;0.0322;0.1437;0.0118;0.5063;0.8036;"Train";39
"C-SGD";45.97;0.0309;0.1436;0.0133;0.4549;0.7672;"Train";39
"B-SGD";33.642;0.0292;0.1437;0.0143;0.4253;0.7367;"Train";39
"AvaGrad";35.398;0.0401;0.494;0.0272;-0.019;0.264;"Test";39
"Fisher";310.502;0.0358;0.4933;0.0299;0.3816;0.7594;"Test";39
"NBWaVE";217.747;0.0369;0.4936;0.019;0.4166;0.7716;"Test";39
"CMF";791.584;0.0355;0.4933;0.0425;0.0111;0.6706;"Test";39
"NMF";NA;NA;NA;NA;NA;NA;"Test";39
"NNLM";226.597;0.0342;0.4937;0.0198;0.1908;0.8506;"Test";39
"AIRWLS";218.797;0.0357;0.4936;0.0245;0.5012;0.8081;"Test";39
"Newton";78.837;0.0347;0.4936;0.0302;0.5063;0.8036;"Test";39
"C-SGD";45.97;0.0381;0.4938;0.0195;0.4549;0.7672;"Test";39
"B-SGD";33.642;0.0463;0.4939;0.0192;0.4253;0.7367;"Test";39
"AvaGrad";35.098;0.0377;0.0075;0.0258;-0.009;0.3169;"Full";40
"Fisher";269.335;0.0327;0.0065;0.0145;0.4673;0.8118;"Full";40
"NBWaVE";244.225;0.0301;0.006;0.0135;0.48;0.7821;"Full";40
"CMF";781.562;0.0321;0.0064;0.0157;0.2243;0.6773;"Full";40
"NMF";NA;NA;NA;NA;NA;NA;"Full";40
"NNLM";226.79;0.0312;0.0063;0.0111;0.1989;0.8206;"Full";40
"AIRWLS";218.726;0.031;0.0062;0.0109;0.5377;0.8362;"Full";40
"Newton";78.389;0.0308;0.0062;0.0121;0.5433;0.835;"Full";40
"C-SGD";46.036;0.0308;0.0062;0.0111;0.5075;0.8012;"Full";40
"B-SGD";33.44;0.0313;0.0063;0.0115;0.4266;0.7488;"Full";40
"AvaGrad";35.098;0.0377;0.1457;0.0255;-0.009;0.3169;"Train";40
"Fisher";269.335;0.0323;0.145;0.0091;0.4673;0.8118;"Train";40
"NBWaVE";244.225;0.0283;0.1442;0.0128;0.48;0.7821;"Train";40
"CMF";781.562;0.0316;0.145;0.0088;0.2243;0.6773;"Train";40
"NMF";NA;NA;NA;NA;NA;NA;"Train";40
"NNLM";226.79;0.0308;0.1444;0.0088;0.1989;0.8206;"Train";40
"AIRWLS";218.726;0.0303;0.1445;0.0082;0.5377;0.8362;"Train";40
"Newton";78.389;0.0301;0.1444;0.0082;0.5433;0.835;"Train";40
"C-SGD";46.036;0.0291;0.1443;0.0098;0.5075;0.8012;"Train";40
"B-SGD";33.44;0.0275;0.1444;0.0104;0.4266;0.7488;"Train";40
"AvaGrad";35.098;0.0379;0.4948;0.0267;-0.009;0.3169;"Test";40
"Fisher";269.335;0.034;0.4941;0.0299;0.4673;0.8118;"Test";40
"NBWaVE";244.225;0.0351;0.4944;0.0154;0.48;0.7821;"Test";40
"CMF";781.562;0.0333;0.4939;0.0355;0.2243;0.6773;"Test";40
"NMF";NA;NA;NA;NA;NA;NA;"Test";40
"NNLM";226.79;0.0323;0.4946;0.0174;0.1989;0.8206;"Test";40
"AIRWLS";218.726;0.0327;0.4944;0.0186;0.5377;0.8362;"Test";40
"Newton";78.389;0.0329;0.4944;0.0232;0.5433;0.835;"Test";40
"C-SGD";46.036;0.0355;0.4946;0.0148;0.5075;0.8012;"Test";40
"B-SGD";33.44;0.0421;0.4947;0.0145;0.4266;0.7488;"Test";40
"AvaGrad";36.694;0.037;0.0081;0.0205;-0.0214;0.2645;"Full";41
"Fisher";342.238;0.0332;0.0073;0.0139;0.2337;0.6544;"Full";41
"NBWaVE";212.988;0.0302;0.0066;0.0137;0.3746;0.7297;"Full";41
"CMF";791.87;0.0329;0.0072;0.0163;0.0894;0.6405;"Full";41
"NMF";NA;NA;NA;NA;NA;NA;"Full";41
"NNLM";226.275;0.0318;0.007;0.0112;0.0744;0.7528;"Full";41
"AIRWLS";217.816;0.0316;0.007;0.0117;0.3599;0.7326;"Full";41
"Newton";79.077;0.0316;0.007;0.0131;0.3368;0.7309;"Full";41
"C-SGD";45.837;0.0313;0.0069;0.0115;0.3768;0.7103;"Full";41
"B-SGD";33.31;0.0316;0.007;0.0119;0.3391;0.6815;"Full";41
"AvaGrad";36.694;0.037;0.1462;0.0203;-0.0214;0.2645;"Train";41
"Fisher";342.238;0.0329;0.1457;0.0096;0.2337;0.6544;"Train";41
"NBWaVE";212.988;0.0284;0.1447;0.0132;0.3746;0.7297;"Train";41
"CMF";791.87;0.0324;0.1455;0.0091;0.0894;0.6405;"Train";41
"NMF";NA;NA;NA;NA;NA;NA;"Train";41
"NNLM";226.275;0.0314;0.1451;0.0092;0.0744;0.7528;"Train";41
"AIRWLS";217.816;0.0311;0.1451;0.0085;0.3599;0.7326;"Train";41
"Newton";79.077;0.031;0.1452;0.0085;0.3368;0.7309;"Train";41
"C-SGD";45.837;0.0297;0.145;0.0101;0.3768;0.7103;"Train";41
"B-SGD";33.31;0.0282;0.1449;0.0108;0.3391;0.6815;"Train";41
"AvaGrad";36.694;0.0372;0.495;0.021;-0.0214;0.2645;"Test";41
"Fisher";342.238;0.0342;0.4944;0.0261;0.2337;0.6544;"Test";41
"NBWaVE";212.988;0.0351;0.4947;0.015;0.3746;0.7297;"Test";41
"CMF";791.87;0.0342;0.4946;0.0369;0.0894;0.6405;"Test";41
"NMF";NA;NA;NA;NA;NA;NA;"Test";41
"NNLM";226.275;0.0328;0.4948;0.0169;0.0744;0.7528;"Test";41
"AIRWLS";217.816;0.0332;0.4947;0.021;0.3599;0.7326;"Test";41
"Newton";79.077;0.0332;0.4946;0.0263;0.3368;0.7309;"Test";41
"C-SGD";45.837;0.0359;0.4949;0.0154;0.3768;0.7103;"Test";41
"B-SGD";33.31;0.0415;0.495;0.0151;0.3391;0.6815;"Test";41
"AvaGrad";500.21;0.0376;0.0079;0.0226;-0.0173;0.2593;"Full";42
"Fisher";320.249;0.0325;0.0069;0.0135;0.4224;0.8016;"Full";42
"NBWaVE";214.093;0.0297;0.0063;0.0128;0.4328;0.7802;"Full";42
"CMF";774.007;0.0317;0.0068;0.0132;0.0451;0.7097;"Full";42
"NMF";537.746;0.033;0.007;0.0138;0.0629;0.7275;"Full";42
"NNLM";227.995;0.031;0.0066;0.0104;0.1724;0.817;"Full";42
"AIRWLS";217.214;0.0307;0.0065;0.0105;0.5039;0.809;"Full";42
"Newton";79.032;0.0306;0.0065;0.0115;0.5089;0.8048;"Full";42
"C-SGD";45.845;0.0304;0.0065;0.0106;0.4651;0.7869;"Full";42
"B-SGD";33.368;0.0307;0.0065;0.0109;0.4195;0.7454;"Full";42
"AvaGrad";500.21;0.0376;0.1462;0.0222;-0.0173;0.2593;"Train";42
"Fisher";320.249;0.0321;0.1455;0.0088;0.4224;0.8016;"Train";42
"NBWaVE";214.093;0.028;0.1446;0.0123;0.4328;0.7802;"Train";42
"CMF";774.007;0.0314;0.1452;0.0084;0.0451;0.7097;"Train";42
"NMF";537.746;0.0327;0.1456;0.0097;0.0629;0.7275;"Train";42
"NNLM";227.995;0.0307;0.1448;0.0084;0.1724;0.817;"Train";42
"AIRWLS";217.214;0.0302;0.1449;0.0079;0.5039;0.809;"Train";42
"Newton";79.032;0.03;0.1449;0.0079;0.5089;0.8048;"Train";42
"C-SGD";45.845;0.0288;0.1447;0.0093;0.4651;0.7869;"Train";42
"B-SGD";33.368;0.0273;0.1447;0.0101;0.4195;0.7454;"Train";42
"AvaGrad";500.21;0.0377;0.4948;0.0237;-0.0173;0.2593;"Test";42
"Fisher";320.249;0.0336;0.4939;0.0271;0.4224;0.8016;"Test";42
"NBWaVE";214.093;0.0347;0.4943;0.0144;0.4328;0.7802;"Test";42
"CMF";774.007;0.0328;0.4941;0.0271;0.0451;0.7097;"Test";42
"NMF";537.746;0.0339;0.494;0.0255;0.0629;0.7275;"Test";42
"NNLM";227.995;0.032;0.4945;0.0162;0.1724;0.817;"Test";42
"AIRWLS";217.214;0.0322;0.4943;0.0178;0.5039;0.809;"Test";42
"Newton";79.032;0.0324;0.4942;0.0217;0.5089;0.8048;"Test";42
"C-SGD";45.845;0.0348;0.4944;0.014;0.4651;0.7869;"Test";42
"B-SGD";33.368;0.0403;0.4946;0.0134;0.4195;0.7454;"Test";42
"AvaGrad";467.261;0.0355;0.0084;0.0225;-0.0305;0.2742;"Full";43
"Fisher";388.83;0.0316;0.0075;0.0142;0.3409;0.7456;"Full";43
"NBWaVE";236.826;0.0288;0.0068;0.0137;0.4337;0.7665;"Full";43
"CMF";799.01;0.0311;0.0074;0.0155;0.2379;0.7628;"Full";43
"NMF";536.239;0.032;0.0076;0.0144;0.187;0.771;"Full";43
"NNLM";225.931;0.0302;0.0072;0.0112;0.268;0.9083;"Full";43
"AIRWLS";217.527;0.03;0.0072;0.0118;0.5169;0.8136;"Full";43
"Newton";79.101;0.03;0.0072;0.0131;0.523;0.8128;"Full";43
"C-SGD";46.525;0.0295;0.007;0.0114;0.4967;0.7913;"Full";43
"B-SGD";33.207;0.0297;0.0071;0.0118;0.4248;0.7524;"Full";43
"AvaGrad";467.261;0.0355;0.1466;0.0223;-0.0305;0.2742;"Train";43
"Fisher";388.83;0.0312;0.146;0.0098;0.3409;0.7456;"Train";43
"NBWaVE";236.826;0.0272;0.145;0.0131;0.4337;0.7665;"Train";43
"CMF";799.01;0.0307;0.1458;0.0092;0.2379;0.7628;"Train";43
"NMF";536.239;0.0317;0.1461;0.0108;0.187;0.771;"Train";43
"NNLM";225.931;0.0299;0.1454;0.0094;0.268;0.9083;"Train";43
"AIRWLS";217.527;0.0295;0.1454;0.0086;0.5169;0.8136;"Train";43
"Newton";79.101;0.0295;0.1454;0.0086;0.523;0.8128;"Train";43
"C-SGD";46.525;0.0281;0.1452;0.0102;0.4967;0.7913;"Train";43
"B-SGD";33.207;0.0269;0.1452;0.0108;0.4248;0.7524;"Train";43
"AvaGrad";467.261;0.0355;0.4951;0.023;-0.0305;0.2742;"Test";43
"Fisher";388.83;0.0325;0.4943;0.0266;0.3409;0.7456;"Test";43
"NBWaVE";236.826;0.0334;0.4947;0.0152;0.4337;0.7665;"Test";43
"CMF";799.01;0.0322;0.4945;0.0334;0.2379;0.7628;"Test";43
"NMF";536.239;0.0328;0.4943;0.0247;0.187;0.771;"Test";43
"NNLM";225.931;0.031;0.4947;0.0165;0.268;0.9083;"Test";43
"AIRWLS";217.527;0.0313;0.4946;0.0208;0.5169;0.8136;"Test";43
"Newton";79.101;0.0315;0.4945;0.0262;0.523;0.8128;"Test";43
"C-SGD";46.525;0.0337;0.4948;0.0149;0.4967;0.7913;"Test";43
"B-SGD";33.207;0.0378;0.4949;0.0145;0.4248;0.7524;"Test";43
"AvaGrad";47.051;0.0366;0.0081;0.0186;-0.018;0.2626;"Full";44
"Fisher";274.891;0.032;0.0072;0.0125;0.457;0.8122;"Full";44
"NBWaVE";247.927;0.0293;0.0066;0.0123;0.4783;0.8039;"Full";44
"CMF";781.381;0.0317;0.0071;0.0142;0.0431;0.6441;"Full";44
"NMF";536.162;0.0326;0.0073;0.0127;0.0654;0.7421;"Full";44
"NNLM";227.273;0.0306;0.0069;0.0098;0.1236;0.8427;"Full";44
"AIRWLS";217.238;0.0303;0.0068;0.0102;0.5564;0.8311;"Full";44
"Newton";78.826;0.0303;0.0068;0.0113;0.5433;0.8348;"Full";44
"C-SGD";45.725;0.0302;0.0068;0.0102;0.512;0.8035;"Full";44
"B-SGD";33;0.0303;0.0068;0.0106;0.4862;0.7738;"Full";44
"AvaGrad";47.051;0.0366;0.1462;0.0185;-0.018;0.2626;"Train";44
"Fisher";274.891;0.0317;0.1455;0.0085;0.457;0.8122;"Train";44
"NBWaVE";247.927;0.0277;0.1446;0.0119;0.4783;0.8039;"Train";44
"CMF";781.381;0.0314;0.1457;0.0084;0.0431;0.6441;"Train";44
"NMF";536.162;0.0324;0.1456;0.0094;0.0654;0.7421;"Train";44
"NNLM";227.273;0.0303;0.1449;0.0083;0.1236;0.8427;"Train";44
"AIRWLS";217.238;0.0298;0.1449;0.0077;0.5564;0.8311;"Train";44
"Newton";78.826;0.0297;0.145;0.0077;0.5433;0.8348;"Train";44
"C-SGD";45.725;0.0287;0.1448;0.0091;0.512;0.8035;"Train";44
"B-SGD";33;0.0271;0.1448;0.0097;0.4862;0.7738;"Train";44
"AvaGrad";47.051;0.0365;0.4952;0.019;-0.018;0.2626;"Test";44
"Fisher";274.891;0.0329;0.4944;0.0239;0.457;0.8122;"Test";44
"NBWaVE";247.927;0.0339;0.4948;0.0134;0.4783;0.8039;"Test";44
"CMF";781.381;0.0327;0.4941;0.0308;0.0431;0.6441;"Test";44
"NMF";536.162;0.0334;0.4945;0.0222;0.0654;0.7421;"Test";44
"NNLM";227.273;0.0315;0.4949;0.0143;0.1236;0.8427;"Test";44
"AIRWLS";217.238;0.0317;0.4947;0.0172;0.5564;0.8311;"Test";44
"Newton";78.826;0.0318;0.4947;0.0215;0.5433;0.8348;"Test";44
"C-SGD";45.725;0.0343;0.4949;0.0136;0.512;0.8035;"Test";44
"B-SGD";33;0.0393;0.495;0.013;0.4862;0.7738;"Test";44
"AvaGrad";34.761;0.0365;0.008;0.022;-0.0245;0.2648;"Full";45
"Fisher";333.364;0.0323;0.0071;0.014;0.2997;0.7031;"Full";45
"NBWaVE";239.972;0.0294;0.0064;0.0135;0.4247;0.7429;"Full";45
"CMF";788.647;0.0317;0.007;0.0144;0.045;0.7156;"Full";45
"NMF";NA;NA;NA;NA;NA;NA;"Full";45
"NNLM";227.949;0.0309;0.0068;0.0109;0.107;0.8539;"Full";45
"AIRWLS";217.554;0.0306;0.0067;0.0115;0.4872;0.7834;"Full";45
"Newton";79.261;0.0306;0.0067;0.0129;0.4588;0.7779;"Full";45
"C-SGD";46.163;0.0302;0.0067;0.0113;0.4421;0.7643;"Full";45
"B-SGD";33.463;0.0306;0.0067;0.0116;0.4156;0.7366;"Full";45
"AvaGrad";34.761;0.0366;0.1462;0.0218;-0.0245;0.2648;"Train";45
"Fisher";333.364;0.032;0.1456;0.0096;0.2997;0.7031;"Train";45
"NBWaVE";239.972;0.0278;0.1446;0.0131;0.4247;0.7429;"Train";45
"CMF";788.647;0.0314;0.1455;0.0091;0.045;0.7156;"Train";45
"NMF";NA;NA;NA;NA;NA;NA;"Train";45
"NNLM";227.949;0.0306;0.145;0.0092;0.107;0.8539;"Train";45
"AIRWLS";217.554;0.0302;0.145;0.0085;0.4872;0.7834;"Train";45
"Newton";79.261;0.0301;0.1451;0.0085;0.4588;0.7779;"Train";45
"C-SGD";46.163;0.0289;0.1449;0.01;0.4421;0.7643;"Train";45
"B-SGD";33.463;0.0276;0.1449;0.0107;0.4156;0.7366;"Train";45
"AvaGrad";34.761;0.0363;0.4949;0.0224;-0.0245;0.2648;"Test";45
"Fisher";333.364;0.0331;0.4942;0.0266;0.2997;0.7031;"Test";45
"NBWaVE";239.972;0.034;0.4945;0.0148;0.4247;0.7429;"Test";45
"CMF";788.647;0.0326;0.4941;0.0294;0.045;0.7156;"Test";45
"NMF";NA;NA;NA;NA;NA;NA;"Test";45
"NNLM";227.949;0.0316;0.4946;0.0156;0.107;0.8539;"Test";45
"AIRWLS";217.554;0.0318;0.4944;0.0197;0.4872;0.7834;"Test";45
"Newton";79.261;0.032;0.4944;0.0254;0.4588;0.7779;"Test";45
"C-SGD";46.163;0.034;0.4946;0.015;0.4421;0.7643;"Test";45
"B-SGD";33.463;0.0391;0.4947;0.0142;0.4156;0.7366;"Test";45
"AvaGrad";35.496;0.0361;0.0082;0.0217;-0.0211;0.2647;"Full";46
"Fisher";318.142;0.0322;0.0073;0.014;0.3061;0.6999;"Full";46
"NBWaVE";217.281;0.0293;0.0066;0.0136;0.4261;0.7671;"Full";46
"CMF";797.322;0.0319;0.0072;Inf;0.0622;0.7041;"Full";46
"NMF";537.637;0.0326;0.0074;0.0142;0.053;0.7279;"Full";46
"NNLM";227.5;0.0307;0.007;0.0111;0.167;0.8567;"Full";46
"AIRWLS";217.988;0.0305;0.0069;0.0119;0.498;0.7889;"Full";46
"Newton";79.204;0.0305;0.0069;0.0132;0.469;0.7876;"Full";46
"C-SGD";46.118;0.03;0.0068;0.0115;0.4869;0.7876;"Full";46
"B-SGD";33.357;0.0302;0.0069;0.0119;0.3685;0.6975;"Full";46
"AvaGrad";35.496;0.0361;0.1463;0.0216;-0.0211;0.2647;"Train";46
"Fisher";318.142;0.0318;0.1457;0.0099;0.3061;0.6999;"Train";46
"NBWaVE";217.281;0.0277;0.1448;0.0132;0.4261;0.7671;"Train";46
"CMF";797.322;0.0314;0.1458;0.0094;0.0622;0.7041;"Train";46
"NMF";537.637;0.0323;0.1458;0.0109;0.053;0.7279;"Train";46
